DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-10-16 00:00:00;7;3;4;0;0;8;2;8;2;3;0
2019-10-16 00:15:00;4;1;1;0;0;7;0;7;0;0;0
2019-10-16 00:30:00;3;1;1;0;0;6;0;6;0;0;0
2019-10-16 00:45:00;4;1;1;0;0;3;2;3;2;3;0
2019-10-16 01:00:00;5;6;6;0;0;5;3;5;1;0;0
2019-10-16 01:15:00;1;0;1;0;0;2;0;2;0;0;0
2019-10-16 01:30:00;4;3;2;0;0;4;3;4;0;2;0
2019-10-16 01:45:00;7;2;2;0;0;5;2;5;1;3;0
2019-10-16 02:00:00;6;9;3;0;0;7;3;7;0;2;0
2019-10-16 02:15:00;2;0;1;0;1;4;4;4;0;1;0
2019-10-16 02:30:00;1;1;1;0;0;5;2;5;1;1;0
2019-10-16 02:45:00;5;2;2;0;0;5;1;5;1;2;0
2019-10-16 03:00:00;6;6;5;0;0;6;5;6;1;2;0
2019-10-16 03:15:00;6;6;1;1;0;6;6;6;3;5;0
2019-10-16 03:30:00;6;4;3;0;0;6;7;6;1;5;0
2019-10-16 03:45:00;6;2;1;1;0;3;4;3;0;2;0
2019-10-16 04:00:00;1;0;0;0;0;7;2;7;4;3;0
2019-10-16 04:15:00;11;5;4;0;0;2;7;2;0;1;0
2019-10-16 04:30:00;19;5;3;0;0;6;7;6;1;2;0
2019-10-16 04:45:00;19;4;5;0;0;11;2;11;2;3;0
2019-10-16 05:00:00;41;5;3;0;0;23;9;23;3;4;0
2019-10-16 05:15:00;43;3;2;0;0;22;5;22;0;0;0
2019-10-16 05:30:00;88;2;1;0;1;35;7;35;1;3;0
2019-10-16 05:45:00;87;3;3;0;2;47;13;47;4;5;0
2019-10-16 06:00:00;112;6;6;0;0;54;14;54;6;6;0
2019-10-16 06:15:00;120;3;1;0;1;61;12;62;7;7;0
2019-10-16 06:30:00;186;3;3;0;1;95;10;95;7;3;0
2019-10-16 06:45:00;235;6;3;1;2;88;16;86;2;3;0
2019-10-16 07:00:00;204;3;3;1;2;67;17;67;34;2;0
2019-10-16 07:15:00;268;4;3;1;1;99;17;99;3;2;0
2019-10-16 07:30:00;225;3;2;1;1;60;20;60;8;6;0
2019-10-16 07:45:00;235;4;4;0;2;78;19;77;6;6;0
2019-10-16 08:00:00;207;2;2;0;6;61;15;61;12;5;0
2019-10-16 08:15:00;163;3;2;0;1;76;20;76;5;10;0
2019-10-16 08:30:00;169;0;2;0;1;56;25;57;14;9;0
2019-10-16 08:45:00;149;5;1;0;2;79;23;79;13;6;1
2019-10-16 09:00:00;108;2;2;0;2;80;16;80;14;12;0
2019-10-16 09:15:00;111;3;4;1;2;69;34;68;21;15;0
2019-10-16 09:30:00;113;5;1;2;2;70;22;72;12;17;0
2019-10-16 09:45:00;103;5;0;2;4;76;31;75;26;14;1
2019-10-16 10:00:00;99;5;3;1;1;75;22;76;30;13;0
2019-10-16 10:15:00;97;3;4;0;1;72;25;73;30;14;0
2019-10-16 10:30:00;108;2;1;0;1;74;31;76;18;9;1
2019-10-16 10:45:00;107;5;2;0;0;91;40;90;27;22;0
2019-10-16 11:00:00;80;11;4;2;3;89;30;89;33;14;0
2019-10-16 11:15:00;85;5;5;0;2;89;26;90;23;14;2
2019-10-16 11:30:00;80;4;3;1;4;93;28;93;20;19;0
2019-10-16 11:45:00;97;3;2;0;1;79;27;79;11;13;0
2019-10-16 12:00:00;68;2;1;0;2;89;33;90;20;10;0
2019-10-16 12:15:00;93;9;3;2;3;93;26;92;24;17;0
2019-10-16 12:30:00;85;7;4;0;5;98;31;96;33;21;0
2019-10-16 12:45:00;61;6;4;0;2;95;28;96;23;8;0
2019-10-16 13:00:00;101;1;0;0;5;114;36;113;27;20;0
2019-10-16 13:15:00;102;5;2;1;4;107;30;107;20;13;0
2019-10-16 13:30:00;99;2;2;1;3;116;24;116;25;12;1
2019-10-16 13:45:00;105;7;5;1;2;100;24;101;24;15;0
2019-10-16 14:00:00;91;2;1;0;3;115;23;114;15;15;0
2019-10-16 14:15:00;103;8;4;2;7;108;27;109;19;23;0
2019-10-16 14:30:00;98;2;1;2;5;147;25;146;25;8;1
2019-10-16 14:45:00;113;8;4;1;2;118;30;119;20;12;1
2019-10-16 15:00:00;112;5;2;2;5;146;28;144;24;13;2
