DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-03-26 00:00:00;1;2;0;0;0;3;4;3;2;1;0;0
2020-03-26 00:15:00;4;1;0;1;1;1;3;1;0;1;0;0
2020-03-26 00:30:00;0;0;1;0;1;2;3;1;2;1;0;0
2020-03-26 00:45:00;2;1;2;1;2;2;2;0;3;1;0;0
2020-03-26 01:00:00;1;0;0;1;2;5;5;1;1;0;0;0
2020-03-26 01:15:00;2;0;0;0;0;0;2;1;0;0;0;0
2020-03-26 01:30:00;2;1;0;0;0;0;1;1;0;2;0;0
2020-03-26 01:45:00;3;2;1;0;0;3;0;0;1;0;0;0
2020-03-26 02:00:00;0;0;1;0;2;0;1;0;0;0;0;0
2020-03-26 02:15:00;0;2;0;1;1;0;1;0;0;0;0;0
2020-03-26 02:30:00;2;1;0;0;0;2;0;0;1;0;0;0
2020-03-26 02:45:00;1;0;1;1;2;0;2;2;3;1;0;0
2020-03-26 03:00:00;1;0;0;0;0;1;2;1;0;0;0;0
2020-03-26 03:15:00;3;1;0;0;0;0;1;1;2;2;0;0
2020-03-26 03:30:00;1;3;0;0;1;1;1;2;1;1;0;0
2020-03-26 03:45:00;0;1;0;0;0;2;0;0;1;1;0;0
2020-03-26 04:00:00;9;3;0;0;0;3;10;5;1;2;0;0
2020-03-26 04:15:00;2;3;0;2;3;5;2;1;3;3;0;0
2020-03-26 04:30:00;6;3;0;2;1;5;2;1;3;3;0;0
2020-03-26 04:45:00;6;4;0;0;1;7;6;3;10;4;0;0
2020-03-26 05:00:00;17;10;0;5;5;8;8;3;8;3;0;0
2020-03-26 05:15:00;26;11;2;5;9;13;14;3;21;6;0;0
2020-03-26 05:30:00;42;9;1;9;8;26;30;10;40;6;1;0
2020-03-26 05:45:00;35;9;0;4;9;52;47;17;34;8;3;1
2020-03-26 06:00:00;32;12;1;8;5;37;47;24;34;15;0;2
2020-03-26 06:15:00;34;21;2;4;4;51;61;30;28;11;1;4
2020-03-26 06:30:00;42;20;2;11;17;72;72;44;46;12;1;8
2020-03-26 06:45:00;51;24;2;5;14;91;98;53;54;13;3;2
2020-03-26 07:00:00;40;14;4;8;15;64;82;51;47;12;2;10
2020-03-26 07:15:00;39;23;3;8;16;81;89;64;39;11;1;7
2020-03-26 07:30:00;42;18;4;6;16;85;81;53;41;11;0;0
2020-03-26 07:45:00;40;19;1;11;15;76;77;51;58;22;3;10
2020-03-26 08:00:00;45;18;4;5;9;47;55;37;28;13;2;0
2020-03-26 08:15:00;31;17;2;3;7;45;50;41;33;13;4;9
2020-03-26 08:30:00;40;11;3;4;9;39;41;33;40;23;1;0
2020-03-26 08:45:00;44;15;1;5;6;49;52;27;27;24;1;14
2020-03-26 09:00:00;33;13;1;3;4;44;37;24;30;20;6;4
2020-03-26 09:15:00;41;26;1;8;12;40;46;30;32;20;1;3
2020-03-26 09:30:00;38;22;5;7;13;37;47;25;32;13;3;5
2020-03-26 09:45:00;33;15;7;7;9;40;44;31;40;13;5;8
2020-03-26 10:00:00;42;25;3;5;9;42;45;36;48;16;3;1
2020-03-26 10:15:00;36;18;2;8;12;33;36;29;29;11;1;0
2020-03-26 10:30:00;45;24;1;4;11;36;33;20;41;21;3;0
2020-03-26 10:45:00;35;28;0;7;31;43;41;28;38;11;4;0
2020-03-26 11:00:00;36;24;4;12;19;33;40;32;38;11;1;1
2020-03-26 11:15:00;39;22;5;7;14;45;42;31;40;13;3;1
2020-03-26 11:30:00;50;34;3;5;15;36;47;40;43;18;1;3
2020-03-26 11:45:00;40;22;3;10;39;42;57;39;47;14;7;2
2020-03-26 12:00:00;49;30;6;8;12;48;46;25;42;15;3;2
2020-03-26 12:15:00;47;39;2;9;11;35;31;24;34;15;2;1
2020-03-26 12:30:00;59;20;6;7;8;39;48;31;46;8;4;0
