DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-08-25 00:00:00;18;6;0;0;25;9;1;1;0;0;17;7;9;32;9;0;0
2019-08-25 00:15:00;19;15;0;0;29;7;1;1;0;0;21;15;9;35;9;0;0
2019-08-25 00:30:00;23;16;1;0;36;7;1;1;0;2;21;16;7;43;7;0;0
2019-08-25 00:45:00;12;15;0;0;23;15;3;3;1;0;12;16;13;35;13;0;0
2019-08-25 01:00:00;12;7;0;0;24;6;1;1;1;0;11;6;6;29;6;0;0
2019-08-25 01:15:00;9;12;0;0;9;6;1;1;0;0;7;11;6;14;6;0;0
2019-08-25 01:30:00;12;10;0;0;20;9;1;1;1;0;13;10;9;29;11;0;0
2019-08-25 01:45:00;9;15;0;0;17;7;5;5;3;0;7;16;7;22;7;0;0
2019-08-25 02:00:00;5;13;0;0;22;10;2;2;2;0;3;13;8;28;8;0;0
2019-08-25 02:15:00;6;5;0;0;13;7;0;0;0;1;6;5;7;21;7;0;0
2019-08-25 02:30:00;7;13;1;0;14;4;1;1;0;2;7;13;4;18;5;0;0
2019-08-25 02:45:00;6;9;1;1;13;5;0;0;0;2;7;8;4;17;4;0;0
2019-08-25 03:00:00;6;5;2;1;8;4;1;1;1;0;5;5;4;12;4;0;0
2019-08-25 03:15:00;4;6;0;0;4;3;0;0;0;0;4;6;3;6;4;0;0
2019-08-25 03:30:00;5;3;0;0;8;1;0;0;0;0;6;2;1;9;1;0;0
2019-08-25 03:45:00;4;2;1;3;5;2;0;0;0;0;5;3;2;4;2;0;0
2019-08-25 04:00:00;4;3;0;0;5;0;1;1;1;0;4;3;0;4;0;0;0
2019-08-25 04:15:00;7;5;0;0;5;4;0;0;0;0;7;5;4;9;4;0;0
2019-08-25 04:30:00;4;7;1;0;5;3;0;0;0;0;3;7;3;8;3;0;0
2019-08-25 04:45:00;6;7;0;0;5;1;0;0;0;0;5;8;1;6;1;0;0
2019-08-25 05:00:00;9;7;0;0;7;1;1;1;0;0;8;8;1;8;1;0;0
2019-08-25 05:15:00;6;7;2;0;4;1;0;0;0;0;5;8;1;5;1;0;0
2019-08-25 05:30:00;3;8;0;0;12;5;0;0;0;0;3;8;6;17;5;0;0
2019-08-25 05:45:00;10;11;0;0;8;3;0;0;0;0;9;11;3;11;3;0;0
2019-08-25 06:00:00;9;10;0;0;14;3;0;0;0;0;9;10;3;17;3;0;0
