DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-09-26 00:00:00;6;0;0;3;2
2019-09-26 00:15:00;4;2;2;5;5
2019-09-26 00:30:00;1;0;1;2;0
2019-09-26 00:45:00;3;0;2;1;1
2019-09-26 01:00:00;2;0;0;1;0
2019-09-26 01:15:00;1;0;0;0;0
2019-09-26 01:30:00;1;0;0;1;3
2019-09-26 01:45:00;1;0;0;0;3
2019-09-26 02:00:00;5;0;0;0;1
2019-09-26 02:15:00;1;0;0;1;0
2019-09-26 02:30:00;0;0;0;1;0
2019-09-26 02:45:00;2;0;0;0;0
2019-09-26 03:00:00;0;0;0;0;1
2019-09-26 03:15:00;0;0;1;0;0
2019-09-26 03:30:00;0;0;0;349;1
2019-09-26 03:45:00;2;0;0;6;0
2019-09-26 04:00:00;0;0;0;255;0
2019-09-26 04:15:00;2;0;0;267;1
2019-09-26 04:30:00;5;1;0;522;4
2019-09-26 04:45:00;2;0;2;3;0
2019-09-26 05:00:00;3;0;3;4;3
2019-09-26 05:15:00;7;0;1;1;3
2019-09-26 05:30:00;8;1;4;5;12
2019-09-26 05:45:00;24;5;8;5;18
2019-09-26 06:00:00;23;6;8;8;18
2019-09-26 06:15:00;34;6;14;13;38
2019-09-26 06:30:00;22;7;10;9;41
2019-09-26 06:45:00;54;3;16;15;47
2019-09-26 07:00:00;58;6;15;11;74
2019-09-26 07:15:00;53;10;22;47;130
2019-09-26 07:30:00;80;18;46;254;130
2019-09-26 07:45:00;104;19;61;276;101
2019-09-26 08:00:00;92;18;48;48;68
2019-09-26 08:15:00;89;22;37;45;55
2019-09-26 08:30:00;73;19;20;22;60
2019-09-26 08:45:00;49;26;32;44;62
2019-09-26 09:00:00;35;11;20;32;55
2019-09-26 09:15:00;51;11;27;30;50
2019-09-26 09:30:00;49;14;22;26;70
2019-09-26 09:45:00;38;15;31;25;63
2019-09-26 10:00:00;45;19;23;32;51
2019-09-26 10:15:00;57;23;35;49;63
2019-09-26 10:30:00;62;14;52;62;65
2019-09-26 10:45:00;49;16;53;46;77
2019-09-26 11:00:00;43;16;29;44;63
2019-09-26 11:15:00;46;14;29;31;57
2019-09-26 11:30:00;51;14;25;27;53
2019-09-26 11:45:00;44;18;30;33;67
2019-09-26 12:00:00;45;11;26;20;69
2019-09-26 12:15:00;38;14;26;25;57
2019-09-26 12:30:00;54;18;28;22;85
2019-09-26 12:45:00;37;5;24;19;75
2019-09-26 13:00:00;66;9;32;23;69
2019-09-26 13:15:00;62;9;22;20;74
2019-09-26 13:30:00;52;16;43;32;82
2019-09-26 13:45:00;48;16;35;39;74
2019-09-26 14:00:00;68;18;41;35;49
2019-09-26 14:15:00;57;8;36;49;78
2019-09-26 14:30:00;90;15;32;41;60
2019-09-26 14:45:00;82;12;48;38;82
2019-09-26 15:00:00;64;19;38;43;79
2019-09-26 15:15:00;79;21;38;31;60
2019-09-26 15:30:00;64;20;27;26;92
2019-09-26 15:45:00;52;18;35;34;103
2019-09-26 16:00:00;84;16;38;48;141
2019-09-26 16:15:00;76;10;45;39;94
2019-09-26 16:30:00;81;6;43;43;110
2019-09-26 16:45:00;67;30;41;33;104
2019-09-26 17:00:00;67;12;47;39;107
2019-09-26 17:15:00;70;17;39;34;99
2019-09-26 17:30:00;73;7;44;43;117
2019-09-26 17:45:00;62;16;45;29;148
2019-09-26 18:00:00;68;15;42;41;134
2019-09-26 18:15:00;60;10;45;31;108
2019-09-26 18:30:00;60;8;38;25;107
2019-09-26 18:45:00;51;14;24;26;85
2019-09-26 19:00:00;53;15;20;25;62
2019-09-26 19:15:00;62;10;20;20;58
2019-09-26 19:30:00;45;25;21;16;43
2019-09-26 19:45:00;34;5;13;9;42
2019-09-26 20:00:00;43;6;13;15;35
2019-09-26 20:15:00;52;4;18;8;34
2019-09-26 20:30:00;45;5;10;21;35
2019-09-26 20:45:00;24;2;6;11;20
2019-09-26 21:00:00;17;4;14;7;31
2019-09-26 21:15:00;23;2;11;15;31
2019-09-26 21:30:00;31;0;8;12;28
2019-09-26 21:45:00;24;0;4;7;18
2019-09-26 22:00:00;20;3;28;12;27
2019-09-26 22:15:00;19;3;9;12;16
2019-09-26 22:30:00;28;2;10;17;25
2019-09-26 22:45:00;18;0;12;15;46
2019-09-26 23:00:00;17;2;9;9;12
2019-09-26 23:15:00;9;3;6;5;13
2019-09-26 23:30:00;8;2;4;4;5
2019-09-26 23:45:00;6;0;2;3;10
