DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-07-18 00:00:00;0;10;2;2;4;2;3;2;0;0;0;0;0
2020-07-18 00:15:00;2;14;0;0;3;2;3;4;0;0;0;0;0
2020-07-18 00:30:00;0;7;1;1;4;1;4;13;0;0;0;0;0
2020-07-18 00:45:00;0;5;2;2;5;1;4;8;0;0;0;0;0
2020-07-18 01:00:00;2;2;1;1;3;2;2;5;0;0;0;0;0
2020-07-18 01:15:00;0;6;2;2;4;1;3;10;0;0;0;0;0
2020-07-18 01:30:00;1;9;3;2;1;2;0;9;0;0;0;0;0
2020-07-18 01:45:00;0;6;0;2;1;1;1;2;0;0;0;0;0
2020-07-18 02:00:00;1;3;3;3;1;3;2;4;0;0;0;0;0
2020-07-18 02:15:00;0;5;2;2;3;3;3;4;0;0;0;0;0
2020-07-18 02:30:00;0;4;0;2;1;0;1;4;0;0;0;0;0
2020-07-18 02:45:00;0;4;1;0;7;3;4;4;0;0;0;0;0
2020-07-18 03:00:00;0;6;1;1;6;0;5;4;0;0;0;0;0
2020-07-18 03:15:00;0;1;1;1;4;1;1;4;0;0;0;0;0
2020-07-18 03:30:00;0;2;1;1;4;4;2;3;0;0;0;0;0
2020-07-18 03:45:00;1;6;3;3;1;3;1;7;0;0;0;0;0
2020-07-18 04:00:00;0;1;1;0;4;1;4;5;0;0;0;0;0
2020-07-18 04:15:00;0;3;1;0;4;0;4;3;0;0;0;0;0
2020-07-18 04:30:00;0;4;2;1;2;1;1;2;0;0;0;0;0
2020-07-18 04:45:00;0;3;4;3;3;3;2;3;0;0;0;0;0
2020-07-18 05:00:00;1;5;11;11;3;1;2;8;0;0;0;0;0
2020-07-18 05:15:00;1;9;14;14;1;7;1;20;0;0;0;0;0
2020-07-18 05:30:00;2;16;13;13;8;16;8;16;0;0;0;0;0
2020-07-18 05:45:00;1;18;7;7;30;77;30;40;0;0;0;0;0
2020-07-18 06:00:00;0;19;5;5;62;157;62;58;0;0;0;0;0
2020-07-18 06:15:00;0;10;3;4;14;37;13;21;0;0;0;0;0
2020-07-18 06:30:00;3;11;11;11;5;13;5;15;0;0;0;0;0
2020-07-18 06:45:00;6;6;7;7;2;3;2;7;0;0;0;0;0
2020-07-18 07:00:00;0;8;0;0;3;6;3;8;0;0;0;0;0
2020-07-18 07:15:00;0;5;3;2;4;0;4;10;0;0;0;0;0
2020-07-18 07:30:00;1;9;3;4;2;2;2;12;0;0;0;0;0
2020-07-18 07:45:00;3;6;2;2;1;5;2;11;0;0;0;0;0
2020-07-18 08:00:00;1;4;7;7;7;7;6;11;0;0;0;0;0
2020-07-18 08:15:00;0;11;1;2;2;4;2;21;0;0;0;0;0
2020-07-18 08:30:00;2;17;3;5;2;5;2;18;0;0;0;0;0
2020-07-18 08:45:00;0;8;6;6;4;2;4;26;0;0;0;0;0
2020-07-18 09:00:00;0;7;4;4;3;6;3;21;0;0;0;0;0
2020-07-18 09:15:00;2;13;1;1;6;8;7;22;0;0;0;0;0
2020-07-18 09:30:00;2;15;4;4;3;6;4;33;0;0;0;0;0
2020-07-18 09:45:00;1;19;2;2;2;10;2;38;0;0;0;0;0
2020-07-18 10:00:00;1;23;4;4;7;12;7;31;0;0;0;0;0
2020-07-18 10:15:00;3;15;2;2;8;8;8;46;0;0;0;0;0
2020-07-18 10:30:00;1;21;7;6;9;16;9;30;0;0;0;0;0
2020-07-18 10:45:00;1;23;5;6;11;11;11;32;0;0;0;0;0
2020-07-18 11:00:00;0;22;4;4;7;14;5;25;0;0;0;0;0
2020-07-18 11:15:00;1;35;4;5;5;11;5;38;0;0;0;0;0
2020-07-18 11:30:00;1;25;2;3;8;13;9;28;0;0;0;0;0
2020-07-18 11:45:00;0;31;3;4;6;16;6;50;0;0;0;0;0
2020-07-18 12:00:00;0;28;5;5;6;8;6;30;0;0;0;0;0
2020-07-18 12:15:00;0;26;0;0;8;12;9;38;0;0;0;0;0
2020-07-18 12:30:00;0;31;3;3;9;12;8;35;0;0;0;0;0
2020-07-18 12:45:00;0;23;3;3;11;7;12;38;0;0;0;0;0
2020-07-18 13:00:00;1;34;6;8;11;9;10;27;0;0;0;0;0
2020-07-18 13:15:00;1;32;3;3;11;12;11;29;0;0;0;0;0
2020-07-18 13:30:00;2;37;2;1;11;11;12;17;0;0;0;0;0
2020-07-18 13:45:00;0;23;6;6;11;15;11;40;0;0;0;0;0
2020-07-18 14:00:00;1;25;11;10;15;28;16;33;0;0;0;0;0
2020-07-18 14:15:00;0;23;4;4;11;16;12;41;0;0;0;0;0
2020-07-18 14:30:00;0;28;2;2;29;32;28;43;0;0;0;0;0
2020-07-18 14:45:00;0;19;1;1;6;14;6;34;0;0;0;0;0
2020-07-18 15:00:00;0;27;1;1;8;9;9;30;0;0;0;0;0
2020-07-18 15:15:00;0;24;3;4;12;11;11;32;0;0;0;0;0
2020-07-18 15:30:00;0;23;4;3;7;17;7;25;0;0;0;0;0
2020-07-18 15:45:00;0;24;4;5;11;13;12;19;0;0;0;0;0
2020-07-18 16:00:00;1;33;6;4;10;11;11;33;0;0;0;0;0
2020-07-18 16:15:00;0;31;6;5;6;15;8;29;0;0;0;0;0
2020-07-18 16:30:00;0;26;6;6;10;12;9;26;0;0;0;0;0
2020-07-18 16:45:00;1;23;3;4;5;14;5;31;0;0;0;0;0
2020-07-18 17:00:00;0;30;4;4;10;10;10;20;0;0;0;0;0
2020-07-18 17:15:00;1;23;3;2;5;12;4;45;0;0;0;0;0
2020-07-18 17:30:00;0;25;6;7;6;15;6;30;0;0;0;0;0
2020-07-18 17:45:00;0;23;4;5;9;8;8;30;0;0;0;0;0
2020-07-18 18:00:00;0;26;3;3;11;9;12;30;0;0;0;0;0
2020-07-18 18:15:00;0;20;4;4;7;11;5;45;0;0;0;0;0
2020-07-18 18:30:00;0;18;4;5;9;10;10;31;0;0;0;0;0
2020-07-18 18:45:00;2;22;3;3;5;6;5;31;0;0;0;0;0
2020-07-18 19:00:00;2;29;2;2;7;7;7;34;0;0;0;0;0
2020-07-18 19:15:00;1;18;2;2;11;12;12;24;0;0;0;0;0
2020-07-18 19:30:00;0;14;2;2;5;5;5;43;0;0;0;0;0
2020-07-18 19:45:00;0;25;2;3;6;7;6;34;0;0;0;0;0
2020-07-18 20:00:00;0;21;6;5;9;11;10;30;0;0;0;0;0
2020-07-18 20:15:00;0;16;4;4;3;3;2;33;0;0;0;0;0
2020-07-18 20:30:00;0;13;3;4;1;1;1;15;0;0;0;0;0
2020-07-18 20:45:00;0;17;2;2;4;2;4;27;0;0;0;0;0
2020-07-18 21:00:00;0;19;4;4;3;3;3;18;0;0;0;0;0
2020-07-18 21:15:00;0;16;1;2;5;6;5;21;0;0;0;0;0
2020-07-18 21:30:00;0;5;1;1;5;3;5;10;0;0;0;0;0
2020-07-18 21:45:00;1;7;3;3;7;4;6;24;0;0;0;0;0
2020-07-18 22:00:00;0;21;3;3;3;2;3;10;0;0;0;0;0
2020-07-18 22:15:00;0;21;4;4;5;1;5;7;0;0;0;0;0
2020-07-18 22:30:00;0;8;3;3;5;2;5;11;0;0;0;0;0
2020-07-18 22:45:00;0;12;2;2;5;3;5;14;0;0;0;0;0
2020-07-18 23:00:00;0;15;4;6;2;2;2;13;0;0;0;0;0
2020-07-18 23:15:00;0;6;0;0;0;3;0;6;0;0;0;0;0
2020-07-18 23:30:00;1;9;3;4;1;1;1;14;0;0;0;0;0
2020-07-18 23:45:00;0;10;0;0;3;2;3;11;0;0;0;0;0
