DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-06-01 00:00:00;0;8;1;0;1;9;2;8;1;0;10;13;4
2020-06-01 00:15:00;0;9;8;4;5;18;3;8;3;1;12;9;5
2020-06-01 00:30:00;0;8;2;2;3;9;4;13;10;3;7;10;1
2020-06-01 00:45:00;0;5;2;0;4;7;3;5;2;1;9;5;2
2020-06-01 01:00:00;0;7;1;0;5;4;2;4;2;3;10;5;7
2020-06-01 01:15:00;0;4;2;0;0;5;0;2;1;1;3;2;6
2020-06-01 01:30:00;0;5;3;0;1;4;0;9;1;0;7;9;2
2020-06-01 01:45:00;0;2;2;2;1;4;1;4;5;1;3;2;0
2020-06-01 02:00:00;0;2;2;0;2;3;0;3;2;0;3;1;4
2020-06-01 02:15:00;0;10;2;0;3;2;1;7;1;1;4;1;1
2020-06-01 02:30:00;0;5;4;0;2;4;3;3;0;0;3;5;4
2020-06-01 02:45:00;0;0;0;1;0;2;0;6;2;0;2;3;0
2020-06-01 03:00:00;0;2;0;0;3;1;0;0;0;0;1;1;1
2020-06-01 03:15:00;0;1;2;0;0;1;3;1;1;1;1;1;0
2020-06-01 03:30:00;0;1;2;0;1;1;0;3;0;0;0;2;2
2020-06-01 03:45:00;0;0;2;0;1;0;0;1;0;0;0;0;0
2020-06-01 04:00:00;0;0;1;0;0;1;0;1;2;0;2;1;1
2020-06-01 04:15:00;0;2;3;1;0;2;1;2;0;0;0;1;0
2020-06-01 04:30:00;0;0;0;0;0;3;1;6;3;2;1;2;0
2020-06-01 04:45:00;0;0;2;0;2;4;3;1;1;0;1;0;2
2020-06-01 05:00:00;0;3;0;0;2;3;0;2;2;0;2;2;1
2020-06-01 05:15:00;0;5;3;2;1;4;1;4;1;1;2;1;2
2020-06-01 05:30:00;0;3;3;0;2;6;3;14;11;1;5;2;6
2020-06-01 05:45:00;0;3;0;0;1;4;3;13;2;0;4;3;4
2020-06-01 06:00:00;0;3;3;1;3;6;1;4;2;2;3;2;4
2020-06-01 06:15:00;0;7;4;2;1;4;2;9;0;1;5;4;6
2020-06-01 06:30:00;0;6;1;0;1;3;3;11;3;1;8;3;1
2020-06-01 06:45:00;0;5;3;1;3;7;3;7;5;0;6;3;5
2020-06-01 07:00:00;0;16;6;2;3;4;2;5;3;2;5;4;1
2020-06-01 07:15:00;0;5;8;2;3;9;4;6;2;3;5;2;4
2020-06-01 07:30:00;0;9;11;4;3;4;3;6;1;1;8;3;1
2020-06-01 07:45:00;0;7;1;1;3;7;1;19;3;0;6;2;6
2020-06-01 08:00:00;0;11;9;0;9;11;2;8;1;1;10;4;4
2020-06-01 08:15:00;0;9;5;4;4;12;4;12;3;5;13;4;4
2020-06-01 08:30:00;0;17;7;2;11;8;4;13;3;0;13;13;7
2020-06-01 08:45:00;0;12;11;1;10;14;6;18;6;0;9;1;9
2020-06-01 09:00:00;0;15;11;1;4;8;6;28;6;2;17;11;6
2020-06-01 09:15:00;0;16;11;2;11;18;7;18;10;2;18;13;10
2020-06-01 09:30:00;0;20;14;1;9;26;12;17;8;5;17;16;10
2020-06-01 09:45:00;0;26;12;1;12;22;10;28;15;3;24;14;12
2020-06-01 10:00:00;0;18;9;1;18;14;7;21;9;5;24;17;9
2020-06-01 10:15:00;0;20;16;2;21;25;13;28;6;4;30;22;8
2020-06-01 10:30:00;0;20;15;2;16;32;8;30;11;1;28;18;14
2020-06-01 10:45:00;0;28;18;6;19;27;8;30;13;7;29;22;14
2020-06-01 11:00:00;0;27;21;3;15;21;12;24;9;9;31;23;14
2020-06-01 11:15:00;0;24;20;3;26;32;11;36;19;2;32;30;20
2020-06-01 11:30:00;0;33;24;4;24;35;10;26;13;2;22;19;6
2020-06-01 11:45:00;0;30;20;3;27;39;7;40;21;9;35;36;17
2020-06-01 12:00:00;0;39;22;6;17;30;10;35;17;12;36;24;17
2020-06-01 12:15:00;0;27;20;7;24;45;14;37;21;5;30;24;24
2020-06-01 12:30:00;0;39;24;5;18;36;18;44;21;6;42;32;23
2020-06-01 12:45:00;0;35;21;7;20;34;14;48;27;5;40;36;25
2020-06-01 13:00:00;0;39;25;4;30;35;16;35;16;5;37;25;17
2020-06-01 13:15:00;0;32;18;6;28;37;13;41;23;2;43;26;19
2020-06-01 13:30:00;0;35;34;4;26;47;11;53;21;6;40;35;26
2020-06-01 13:45:00;0;62;28;3;27;43;22;50;28;13;36;37;26
2020-06-01 14:00:00;0;34;25;4;29;38;17;54;31;3;42;35;16
2020-06-01 14:15:00;0;36;30;3;29;53;10;44;25;6;47;34;17
2020-06-01 14:30:00;0;40;28;4;35;47;12;55;25;7;35;34;24
2020-06-01 14:45:00;0;42;33;5;32;59;9;55;21;12;36;38;15
2020-06-01 15:00:00;0;28;19;4;30;47;12;46;22;8;41;29;21
2020-06-01 15:15:00;0;35;17;6;34;54;26;47;16;6;37;27;18
2020-06-01 15:30:00;0;25;21;8;32;46;17;40;26;8;37;31;25
2020-06-01 15:45:00;0;40;29;2;32;36;16;51;34;11;39;47;20
2020-06-01 16:00:00;0;40;29;3;37;48;15;45;22;10;38;28;28
2020-06-01 16:15:00;0;40;21;5;27;50;7;44;18;7;55;44;34
2020-06-01 16:30:00;0;43;31;3;40;55;11;46;27;9;36;28;24
2020-06-01 16:45:00;0;38;34;5;31;51;19;40;26;8;40;31;32
2020-06-01 17:00:00;0;47;29;5;33;41;8;45;27;9;43;33;29
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;0;39;37;5;35;49;14;47;21;6;40;40;26
2020-06-01 17:45:00;0;41;26;12;27;55;16;53;35;6;56;43;28
2020-06-01 18:00:00;0;34;25;2;25;49;16;51;31;10;34;37;23
2020-06-01 18:15:00;0;44;26;6;27;32;15;49;28;10;43;43;22
2020-06-01 18:30:00;0;41;36;5;20;41;8;49;25;7;33;31;28
2020-06-01 18:45:00;0;39;26;5;28;55;11;46;21;8;38;36;29
2020-06-01 19:00:00;0;34;27;5;20;49;16;46;35;8;38;34;23
2020-06-01 19:15:00;0;25;19;5;23;39;15;46;28;7;36;35;19
2020-06-01 19:30:00;0;29;25;8;18;37;14;39;22;5;40;30;33
2020-06-01 19:45:00;0;39;29;12;26;34;15;48;25;2;29;32;28
2020-06-01 20:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 20:15:00;0;26;15;3;18;30;12;45;28;5;36;34;23
2020-06-01 20:30:00;0;31;32;6;21;33;14;43;24;3;27;25;22
2020-06-01 20:45:00;0;31;25;2;19;35;12;56;25;5;26;21;26
2020-06-01 21:00:00;0;37;25;5;13;25;9;42;26;6;31;32;16
2020-06-01 21:15:00;0;22;13;2;15;25;13;34;20;9;26;25;17
2020-06-01 21:30:00;0;32;18;7;12;32;11;39;14;7;24;19;13
2020-06-01 21:45:00;0;28;18;2;14;26;12;26;15;1;22;16;25
2020-06-01 22:00:00;0;23;21;6;17;26;11;22;12;5;16;18;13
2020-06-01 22:15:00;0;16;7;2;14;25;10;22;14;3;21;11;10
2020-06-01 22:30:00;0;13;11;4;13;17;4;27;16;4;20;9;64
2020-06-01 22:45:00;0;27;12;0;8;14;7;17;8;0;16;20;12
2020-06-01 23:00:00;0;19;11;3;4;10;4;18;8;4;15;15;10
2020-06-01 23:15:00;0;6;6;3;8;16;6;16;8;1;13;7;10
2020-06-01 23:30:00;0;11;2;0;3;5;3;7;2;2;7;7;7
2020-06-01 23:45:00;0;5;4;4;3;6;3;11;4;2;6;5;7
