2020-07-14 07:00:00;127;104;85;11;29;105;7;40;53;54;46;49;0;0;0;0
2020-07-14 07:15:00;151;143;137;22;35;125;3;55;50;55;49;50;1;1;1;0
2020-07-14 07:30:00;158;181;153;28;46;169;9;63;50;52;53;56;0;0;0;0
2020-07-14 07:45:00;123;154;122;23;43;148;9;50;50;49;42;45;0;0;2;3
2020-07-14 08:00:00;152;169;162;25;52;140;10;54;61;57;54;56;0;0;0;0
2020-07-14 08:15:00;129;139;113;37;52;121;9;35;54;52;49;51;0;0;2;0
2020-07-14 08:30:00;137;147;106;34;61;136;7;49;47;49;41;43;0;0;0;1
2020-07-14 08:45:00;139;154;104;34;43;130;10;46;45;46;41;46;0;0;1;0
2020-07-14 09:00:00;139;164;102;30;51;140;8;52;53;57;48;51;0;0;0;0
2020-07-14 09:15:00;151;153;80;26;38;159;6;43;39;41;40;43;0;0;0;0
2020-07-14 09:30:00;147;169;103;35;45;150;12;46;42;44;35;37;0;0;0;0
2020-07-14 09:45:00;145;123;76;32;37;111;11;55;58;53;48;49;0;3;0;0
2020-07-14 10:00:00;139;163;99;35;35;140;10;64;47;48;43;45;0;8;0;0
2020-07-14 10:15:00;166;188;122;29;41;154;11;63;56;62;55;57;0;1;0;0
2020-07-14 10:30:00;163;180;84;31;46;161;17;54;55;54;46;51;0;0;2;0
2020-07-14 10:45:00;159;157;107;35;33;138;16;47;63;63;55;57;0;1;1;2
2020-07-14 11:00:00;147;155;94;33;50;142;19;56;52;52;46;48;0;5;19;1
2020-07-14 11:15:00;186;176;106;36;44;154;15;51;69;69;61;63;0;0;1;30
2020-07-14 11:30:00;167;168;103;30;38;146;11;73;57;55;49;53;0;0;1;0
2020-07-14 11:45:00;148;152;83;32;40;139;13;53;52;53;49;53;1;2;0;0
2020-07-14 12:00:00;144;151;104;46;44;130;14;62;48;50;41;44;1;0;0;0
2020-07-14 12:15:00;141;142;93;35;40;131;13;46;49;53;42;43;0;0;0;1
2020-07-14 12:30:00;168;154;83;27;46;152;15;52;55;59;49;55;0;0;2;0
2020-07-14 12:45:00;158;169;90;39;49;158;11;48;59;57;60;57;0;0;0;0
2020-07-14 13:00:00;137;148;92;30;44;143;14;55;55;55;53;56;0;0;0;0
2020-07-14 13:15:00;151;147;98;40;41;138;17;58;61;64;51;52;0;0;0;0
2020-07-14 13:30:00;154;154;86;38;47;191;11;51;49;48;42;44;0;0;0;3
2020-07-14 13:45:00;150;147;95;44;52;126;7;51;44;45;40;45;0;0;3;0
2020-07-14 14:00:00;138;139;106;49;43;137;4;61;52;57;47;49;0;0;0;0
2020-07-14 14:15:00;159;150;80;62;35;146;12;39;43;36;37;41;0;0;2;1
2020-07-14 14:30:00;184;145;95;69;46;135;13;61;54;55;49;52;1;0;0;0
2020-07-14 14:45:00;163;149;76;48;42;134;15;43;55;55;47;50;0;0;0;5
2020-07-14 15:00:00;158;146;84;64;64;142;14;48;48;44;42;45;0;0;31;1
2020-07-14 15:15:00;159;180;88;42;48;162;9;59;59;60;61;59;0;0;1;0
2020-07-14 15:30:00;169;163;92;52;43;150;8;53;50;52;44;40;0;0;0;0
2020-07-14 15:45:00;275;179;88;54;63;166;8;45;62;55;48;50;1;0;0;2
2020-07-14 16:00:00;189;172;84;72;64;160;11;61;61;61;52;51;1;2;3;2
2020-07-14 16:15:00;167;195;82;53;53;234;18;63;70;66;67;67;0;0;1;0
2020-07-14 16:30:00;157;216;78;43;54;194;16;58;59;63;68;71;0;0;0;7
2020-07-14 16:45:00;196;200;95;57;60;160;17;57;72;70;64;64;1;2;11;1
2020-07-14 17:00:00;181;204;68;50;54;189;8;58;55;57;49;49;3;6;0;0
2020-07-14 17:15:00;167;193;89;49;64;179;9;40;63;70;58;63;3;0;2;0
2020-07-14 17:30:00;183;189;77;60;50;166;13;61;72;72;63;64;26;3;14;1
2020-07-14 17:45:00;154;153;71;51;55;137;11;58;50;53;55;55;0;0;0;0
2020-07-14 18:00:00;174;163;67;36;58;145;18;53;83;61;58;60;1;3;0;0
2020-07-14 18:15:00;172;152;82;54;55;139;9;56;69;71;69;70;1;0;2;2
2020-07-14 18:30:00;153;156;80;50;47;132;4;47;53;55;51;51;0;1;4;4
2020-07-14 18:45:00;124;161;58;34;55;138;8;58;53;51;54;55;0;0;3;0
2020-07-14 19:00:00;127;124;64;25;52;109;1;57;57;60;46;46;0;0;0;1
2020-07-14 19:15:00;144;153;86;29;38;124;6;50;41;42;40;41;2;0;0;1
2020-07-14 19:30:00;126;122;57;22;36;102;9;47;34;36;34;34;0;0;0;0
2020-07-14 19:45:00;113;121;47;25;40;97;4;33;32;35;28;35;1;0;0;1
2020-07-14 20:00:00;130;66;44;19;35;64;0;48;30;31;33;35;2;1;5;3
2020-07-14 20:15:00;68;72;35;19;35;67;5;33;27;25;25;24;1;0;0;0
2020-07-14 20:30:00;71;69;54;11;28;67;8;22;19;18;16;17;0;0;0;0
2020-07-14 20:45:00;60;87;58;15;18;79;5;31;25;23;18;275;0;0;0;0
2020-07-14 21:00:00;81;74;50;11;18;59;4;28;22;21;20;22;0;0;0;0
2020-07-14 21:15:00;82;85;55;5;10;84;3;30;23;27;23;25;0;0;3;0
2020-07-14 21:30:00;58;86;52;6;14;83;1;20;17;17;18;18;0;0;0;0
2020-07-14 21:45:00;53;86;43;17;17;81;7;23;19;20;17;21;0;0;1;0
2020-07-14 22:00:00;57;67;49;20;25;66;3;15;31;32;27;27;0;0;0;0
2020-07-14 22:15:00;43;56;38;5;17;52;0;12;8;9;7;8;0;0;0;0
2020-07-14 22:30:00;27;60;44;8;9;56;1;10;15;14;13;13;1;0;0;0
2020-07-14 22:45:00;41;47;40;4;8;45;0;17;21;21;17;17;0;0;0;0
2020-07-14 23:00:00;43;30;22;0;9;27;0;8;9;10;9;9;0;0;0;0
2020-07-14 23:15:00;28;26;21;0;7;25;0;6;4;4;4;3;0;0;0;0
2020-07-14 23:30:00;30;26;24;6;0;30;2;8;8;8;6;7;0;0;0;0
