DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-07-07 00:00:00;10;20;18;0;1;18;0;3;1;1;1;1;0;0;0;0
2020-07-07 00:15:00;15;13;12;0;2;14;1;2;3;3;3;3;0;0;0;0
2020-07-07 00:30:00;12;16;12;0;2;14;1;4;4;4;4;5;0;0;0;0
2020-07-07 00:45:00;7;11;11;2;5;13;0;0;3;3;4;4;0;0;0;0
2020-07-07 01:00:00;8;10;9;0;0;10;0;0;3;3;3;3;0;0;0;0
2020-07-07 01:15:00;8;3;5;0;3;2;1;3;1;1;1;1;0;0;0;0
2020-07-07 01:30:00;10;2;2;1;1;2;0;2;1;2;1;1;0;0;0;0
2020-07-07 01:45:00;12;4;3;1;1;3;0;2;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;4;3;4;2;2;2;0;2;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;7;7;7;0;7;9;0;1;3;3;3;3;0;0;0;0
2020-07-07 02:30:00;5;7;7;1;2;4;0;3;1;1;0;0;0;0;0;0
2020-07-07 02:45:00;4;9;8;0;3;11;1;1;3;3;4;259;0;0;0;0
2020-07-07 03:00:00;9;5;5;1;0;4;0;3;1;1;0;3;0;0;0;0
2020-07-07 03:15:00;7;4;4;0;4;5;0;2;0;0;1;1;0;0;0;0
2020-07-07 03:30:00;2;6;5;0;4;6;0;1;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;5;3;3;0;1;4;0;0;1;1;0;1;0;0;0;0
2020-07-07 04:00:00;9;13;10;0;2;12;0;0;1;1;1;1;0;0;0;0
2020-07-07 04:15:00;4;3;4;0;7;4;0;2;2;2;1;2;0;0;0;0
2020-07-07 04:30:00;6;9;11;1;3;10;0;1;3;3;3;3;0;0;0;0
2020-07-07 04:45:00;16;13;11;3;2;9;0;1;2;3;3;3;0;0;0;0
2020-07-07 05:00:00;22;10;10;1;3;12;1;7;6;6;5;5;0;0;0;0
2020-07-07 05:15:00;25;35;23;3;7;35;0;14;20;19;18;19;0;0;0;0
2020-07-07 05:30:00;50;62;45;2;18;57;2;21;27;26;26;27;0;0;0;0
