DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-09-22 00:00:00;4;6;27;6;0;18;0;0;0;0;0;0
2019-09-22 00:15:00;5;16;38;2;5;26;0;0;0;0;0;0
2019-09-22 00:30:00;11;19;35;2;0;19;0;0;0;0;0;0
2019-09-22 00:45:00;1;10;30;4;1;19;0;0;0;0;0;0
2019-09-22 01:00:00;8;12;24;3;0;16;0;0;0;0;0;0
2019-09-22 01:15:00;1;8;22;0;4;15;0;0;0;0;0;0
2019-09-22 01:30:00;7;10;24;1;1;15;0;0;0;0;0;0
2019-09-22 01:45:00;8;13;28;0;1;17;2;0;0;0;0;0
2019-09-22 02:00:00;14;14;23;4;0;8;1;0;0;0;0;0
2019-09-22 02:15:00;6;9;22;1;2;14;0;0;0;0;0;0
2019-09-22 02:30:00;5;10;19;0;0;8;0;0;0;0;0;0
2019-09-22 02:45:00;10;8;22;1;1;13;0;0;0;0;0;0
2019-09-22 03:00:00;10;13;15;0;0;3;0;0;0;0;0;0
2019-09-22 03:15:00;9;12;19;0;3;10;0;0;0;0;0;0
2019-09-22 03:30:00;16;11;17;0;0;10;0;0;0;0;0;0
2019-09-22 03:45:00;12;8;13;0;1;5;0;0;0;0;0;0
2019-09-22 04:00:00;6;6;12;0;0;8;0;0;0;0;0;0
2019-09-22 04:15:00;5;7;20;0;0;13;0;0;0;0;0;0
2019-09-22 04:30:00;10;4;10;1;0;8;0;0;0;0;0;0
2019-09-22 04:45:00;16;14;22;0;0;9;0;0;0;0;0;0
2019-09-22 05:00:00;9;8;18;0;0;11;0;0;0;0;0;0
2019-09-22 05:15:00;8;7;12;0;0;7;0;0;0;0;0;0
2019-09-22 05:30:00;12;9;15;2;0;8;0;0;0;0;0;0
2019-09-22 05:45:00;5;3;7;0;0;5;0;0;0;0;0;0
2019-09-22 06:00:00;4;6;10;2;0;8;0;0;0;0;0;0
2019-09-22 06:15:00;4;5;16;0;0;10;0;0;0;0;0;0
2019-09-22 06:30:00;6;3;6;0;0;5;0;0;0;0;0;0
2019-09-22 06:45:00;7;3;9;1;0;7;0;0;0;0;0;0
2019-09-22 07:00:00;7;6;10;1;0;4;0;0;0;0;0;0
2019-09-22 07:15:00;5;9;16;0;0;10;0;0;0;0;0;0
2019-09-22 07:30:00;10;12;16;0;1;8;0;0;0;0;0;0
2019-09-22 07:45:00;13;9;19;0;0;12;0;0;0;0;0;0
2019-09-22 08:00:00;15;9;13;2;3;8;0;0;0;0;0;0
2019-09-22 08:15:00;12;8;13;1;0;10;0;0;0;0;0;0
2019-09-22 08:30:00;14;8;12;1;3;10;0;0;0;0;0;0
2019-09-22 08:45:00;24;13;18;2;0;13;1;0;0;0;0;0
2019-09-22 09:00:00;14;13;25;3;4;14;0;0;1;0;0;0
2019-09-22 09:15:00;27;19;31;4;0;20;0;0;0;0;0;0
2019-09-22 09:30:00;25;24;32;11;6;13;0;0;0;0;0;0
2019-09-22 09:45:00;36;30;46;10;0;22;0;0;2;0;0;0
2019-09-22 10:00:00;20;16;23;4;4;15;0;0;0;0;0;0
2019-09-22 10:15:00;24;17;36;4;0;23;0;0;0;0;0;0
2019-09-22 10:30:00;26;24;30;13;4;23;0;0;29;17;0;0
2019-09-22 10:45:00;22;18;43;11;0;30;0;0;41;29;0;0
2019-09-22 11:00:00;27;19;59;18;4;51;2;0;0;0;0;0
2019-09-22 11:15:00;28;28;60;15;1;43;1;0;0;0;0;0
2019-09-22 11:30:00;29;21;46;3;5;28;0;0;0;2;0;0
2019-09-22 11:45:00;24;28;55;10;0;41;0;1;0;0;0;0
2019-09-22 12:00:00;36;28;60;8;4;38;0;1;4;0;0;0
2019-09-22 12:15:00;22;25;49;12;1;29;1;0;2;0;0;0
2019-09-22 12:30:00;20;12;46;4;4;35;0;0;1;0;0;0
2019-09-22 12:45:00;19;18;49;4;0;31;1;0;0;0;0;0
2019-09-22 13:00:00;15;18;47;6;5;35;0;0;0;2;0;0
2019-09-22 13:15:00;24;18;44;6;0;35;2;0;2;1;0;0
2019-09-22 13:30:00;26;20;57;8;4;39;1;3;0;1;0;0
2019-09-22 13:45:00;28;25;53;12;1;40;1;0;0;0;0;0
2019-09-22 14:00:00;17;23;46;8;4;37;0;0;1;0;0;0
2019-09-22 14:15:00;19;24;46;15;0;29;1;2;2;0;0;0
2019-09-22 14:30:00;17;23;50;13;4;36;1;0;0;0;0;0
2019-09-22 14:45:00;14;21;37;12;1;35;2;0;5;0;0;0
2019-09-22 15:00:00;15;17;37;6;5;26;0;0;0;0;0;0
2019-09-22 15:15:00;21;27;51;13;1;34;1;2;0;0;0;0
2019-09-22 15:30:00;17;20;43;11;5;34;0;0;1;1;0;0
2019-09-22 15:45:00;18;20;39;6;0;28;1;0;25;2;0;0
2019-09-22 16:00:00;19;9;33;12;4;23;2;0;2;0;0;0
2019-09-22 16:15:00;24;18;43;10;0;35;1;0;1;2;0;0
2019-09-22 16:30:00;20;16;51;16;4;39;0;0;1;1;0;0
2019-09-22 16:45:00;20;26;69;17;2;53;0;0;0;0;0;0
2019-09-22 17:00:00;31;26;57;16;4;48;0;0;0;0;0;0
2019-09-22 17:15:00;20;26;53;9;1;39;0;0;6;3;0;0
2019-09-22 17:30:00;22;13;45;9;5;32;5;0;5;0;0;0
2019-09-22 17:45:00;24;22;52;12;3;36;0;2;0;0;0;0
2019-09-22 18:00:00;34;31;71;11;4;43;0;9;3;0;0;0
2019-09-22 18:15:00;28;25;55;16;0;45;0;0;3;0;0;0
2019-09-22 18:30:00;24;28;64;12;5;39;0;0;0;1;0;0
2019-09-22 18:45:00;24;16;43;11;1;34;0;0;0;0;0;0
2019-09-22 19:00:00;21;24;43;5;4;30;0;0;1;0;0;0
2019-09-22 19:15:00;27;26;53;11;2;38;0;0;0;0;0;0
2019-09-22 19:30:00;12;15;41;10;8;34;0;0;0;0;0;0
2019-09-22 19:45:00;11;17;44;10;0;35;0;0;0;0;0;0
2019-09-22 20:00:00;18;21;43;9;4;23;0;0;0;0;0;0
2019-09-22 20:15:00;21;21;47;3;0;28;0;0;0;0;0;0
2019-09-22 20:30:00;13;12;31;11;3;19;1;0;0;0;0;0
2019-09-22 20:45:00;21;16;29;4;1;15;0;0;0;0;0;0
2019-09-22 21:00:00;17;14;31;2;5;21;0;0;0;0;0;0
2019-09-22 21:15:00;17;18;29;6;1;18;0;0;0;0;0;0
2019-09-22 21:30:00;9;12;25;3;2;16;0;0;0;0;0;0
2019-09-22 21:45:00;14;13;30;0;1;19;0;0;0;0;0;0
2019-09-22 22:00:00;11;9;27;1;4;20;1;0;0;0;0;0
2019-09-22 22:15:00;12;14;29;4;1;16;0;0;1;0;0;0
2019-09-22 22:30:00;15;10;19;1;3;12;0;0;0;0;0;0
2019-09-22 22:45:00;14;13;24;2;1;12;0;0;0;0;0;0
2019-09-22 23:00:00;5;5;7;0;4;4;0;0;0;0;0;0
2019-09-22 23:15:00;7;9;16;0;1;10;0;0;0;0;0;0
2019-09-22 23:30:00;2;3;9;0;1;7;0;0;0;0;0;0
2019-09-22 23:45:00;9;9;10;1;0;3;0;0;0;0;0;0
