DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-02-04 00:00:00;3;5;1;5;2;4;1;2;2
2020-02-04 00:15:00;3;1;1;7;1;6;1;0;0
2020-02-04 00:30:00;8;3;1;5;1;6;4;2;2
2020-02-04 00:45:00;5;0;1;2;0;5;3;1;1
2020-02-04 01:00:00;2;2;1;5;2;6;3;3;3
2020-02-04 01:15:00;1;0;1;2;1;3;1;2;2
2020-02-04 01:30:00;0;1;0;5;5;3;1;2;2
2020-02-04 01:45:00;1;2;0;4;1;2;1;0;0
2020-02-04 02:00:00;1;0;1;4;0;1;1;4;4
2020-02-04 02:15:00;4;1;0;2;4;3;1;4;5
2020-02-04 02:30:00;1;1;1;2;1;1;0;2;1
2020-02-04 02:45:00;3;1;1;2;1;2;2;4;4
2020-02-04 03:00:00;1;1;1;4;1;1;1;2;2
2020-02-04 03:15:00;0;0;0;4;0;5;3;5;5
2020-02-04 03:30:00;1;0;0;2;0;0;1;8;8
2020-02-04 03:45:00;4;2;1;4;1;3;1;1;1
2020-02-04 04:00:00;5;1;0;3;2;5;3;4;4
2020-02-04 04:15:00;3;4;2;5;0;6;2;2;2
2020-02-04 04:30:00;6;7;0;9;3;10;2;1;1
2020-02-04 04:45:00;19;4;1;15;6;5;4;3;3
2020-02-04 05:00:00;23;7;3;9;7;26;34;3;3
2020-02-04 05:15:00;42;15;6;32;15;35;33;5;5
2020-02-04 05:30:00;52;32;6;32;24;45;40;7;7
2020-02-04 05:45:00;37;32;10;62;44;54;65;9;9
2020-02-04 06:00:00;49;23;7;73;63;56;76;13;13
2020-02-04 06:15:00;39;29;8;56;56;77;107;21;21
2020-02-04 06:30:00;55;33;10;53;25;116;141;11;11
2020-02-04 06:45:00;59;42;9;38;50;114;138;15;15
2020-02-04 07:00:00;48;40;8;31;28;160;173;17;17
2020-02-04 07:15:00;39;35;15;30;23;212;174;20;20
2020-02-04 07:30:00;68;51;18;28;30;164;138;26;26
2020-02-04 07:45:00;73;60;33;43;29;150;110;28;28
2020-02-04 08:00:00;75;44;16;32;28;114;104;18;18
2020-02-04 08:15:00;57;27;18;38;33;118;111;25;25
2020-02-04 08:30:00;33;17;11;21;14;56;67;15;15
2020-02-04 08:45:00;
2020-02-04 09:00:00;27;16;4;22;9;29;29;11;11
2020-02-04 09:15:00;59;32;19;37;30;61;56;15;15
2020-02-04 09:30:00;48;26;13;38;22;59;63;12;12
2020-02-04 09:45:00;25;15;11;18;16;29;33;10;10
2020-02-04 10:00:00;59;45;11;27;22;53;54;19;19
2020-02-04 10:15:00;53;34;16;31;26;45;51;16;17
2020-02-04 10:30:00;52;37;21;41;27;64;68;16;16
