DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-12-24 00:00:00;2;2;0;2;0;1;1;0;0;0
2020-12-24 00:15:00;1;1;0;1;1;0;1;0;0;0
2020-12-24 00:30:00;1;0;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;1;1;1;0;1;0;0;0;0;0
2020-12-24 01:00:00;2;1;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;2;0;0;0;0;1;3;0;0;0
2020-12-24 01:30:00;0;0;0;1;1;1;0;0;0;0
2020-12-24 01:45:00;0;0;0;1;1;2;1;0;0;0
2020-12-24 02:00:00;0;0;0;2;3;0;0;0;0;0
2020-12-24 02:15:00;1;0;0;1;1;0;0;0;0;0
2020-12-24 02:30:00;1;0;0;0;1;1;1;0;0;0
2020-12-24 02:45:00;1;1;0;0;1;0;0;0;0;0
2020-12-24 03:00:00;2;0;0;1;1;2;1;0;0;0
2020-12-24 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;2;1;1;1;0;0;1;0;0;0
2020-12-24 03:45:00;4;1;0;2;1;2;0;0;0;0
2020-12-24 04:00:00;0;0;1;0;0;0;0;0;0;0
2020-12-24 04:15:00;0;1;1;1;1;1;4;0;0;0
2020-12-24 04:30:00;2;1;0;1;1;1;3;0;0;0
2020-12-24 04:45:00;2;1;0;3;1;0;0;0;0;0
2020-12-24 05:00:00;3;1;1;2;1;2;2;0;0;0
2020-12-24 05:15:00;4;1;0;5;0;7;1;0;0;0
2020-12-24 05:30:00;13;3;0;5;3;4;1;0;0;0
2020-12-24 05:45:00;13;3;3;4;1;0;2;0;0;1
2020-12-24 06:00:00;5;3;0;10;2;4;5;0;0;0
2020-12-24 06:15:00;12;6;3;1;1;5;5;0;0;1
2020-12-24 06:30:00;10;5;3;7;1;10;4;0;0;0
2020-12-24 06:45:00;11;2;2;8;3;3;2;0;0;1
2020-12-24 07:00:00;7;5;6;3;1;4;6;0;0;0
2020-12-24 07:15:00;20;4;3;3;1;16;6;0;0;1
2020-12-24 07:30:00;26;6;1;6;4;7;10;0;0;1
2020-12-24 07:45:00;22;7;6;1;2;9;7;0;0;1
2020-12-24 08:00:00;15;8;3;8;5;7;11;0;0;0
2020-12-24 08:15:00;16;6;4;2;3;7;9;0;0;1
2020-12-24 08:30:00;22;5;7;10;3;11;21;0;0;1
2020-12-24 08:45:00;27;5;5;9;1;6;11;0;0;1
2020-12-24 09:00:00;28;10;7;13;3;6;23;0;0;0
2020-12-24 09:15:00;32;9;9;14;4;19;14;0;0;1
2020-12-24 09:30:00;35;12;10;13;6;9;23;0;0;0
2020-12-24 09:45:00;28;13;12;24;1;8;25;0;0;1
2020-12-24 10:00:00;41;11;15;25;4;18;23;0;0;0
2020-12-24 10:15:00;28;16;10;22;6;16;26;0;0;1
2020-12-24 10:30:00;43;16;8;18;4;13;34;0;0;1
2020-12-24 10:45:00;24;18;6;24;4;27;27;0;0;1
2020-12-24 11:00:00;33;6;7;26;7;15;34;0;0;0
2020-12-24 11:15:00;41;17;9;29;3;18;41;0;0;1
2020-12-24 11:30:00;32;15;18;30;6;18;36;0;0;1
2020-12-24 11:45:00;44;10;14;27;7;19;32;0;0;1
2020-12-24 12:00:00;44;13;18;21;5;23;54;0;0;0
2020-12-24 12:15:00;38;13;11;38;8;14;43;0;0;0
2020-12-24 12:30:00;28;16;13;32;3;7;24;0;0;1
2020-12-24 12:45:00;43;9;5;21;2;23;33;0;0;1
2020-12-24 13:00:00;43;15;8;44;11;18;37;0;0;0
2020-12-24 13:15:00;30;14;11;28;1;50;76;0;0;1
2020-12-24 13:30:00;43;15;10;28;5;14;29;0;0;1
2020-12-24 13:45:00;28;13;16;26;7;14;20;0;0;1
2020-12-24 14:00:00;26;10;12;46;6;15;25;0;0;0
2020-12-24 14:15:00;39;16;14;30;4;19;27;0;0;1
2020-12-24 14:30:00;33;18;12;22;5;15;31;0;0;1
2020-12-24 14:45:00;24;18;16;29;4;13;20;0;0;1
2020-12-24 15:00:00;20;15;13;31;6;8;14;0;0;0
2020-12-24 15:15:00;18;11;12;32;5;19;22;0;0;1
2020-12-24 15:30:00;28;11;15;40;4;8;25;0;0;1
2020-12-24 15:45:00;23;10;12;25;5;8;20;0;0;1
2020-12-24 16:00:00;26;16;16;26;7;8;14;0;0;0
2020-12-24 16:15:00;27;18;15;28;3;11;12;0;0;1
2020-12-24 16:30:00;26;13;18;26;5;9;16;0;0;1
2020-12-24 16:45:00;23;10;9;23;7;8;10;0;0;1
2020-12-24 17:00:00;9;8;11;28;4;4;14;0;0;0
2020-12-24 17:15:00;13;6;12;12;2;3;9;0;0;1
2020-12-24 17:30:00;6;6;6;17;4;10;10;0;0;1
2020-12-24 17:45:00;12;5;7;25;0;5;6;0;0;1
2020-12-24 18:00:00;10;7;7;13;3;5;2;0;0;0
2020-12-24 18:15:00;12;10;5;13;2;9;6;0;0;1
2020-12-24 18:30:00;7;6;2;16;1;7;4;0;0;1
2020-12-24 18:45:00;8;4;10;10;2;2;9;0;0;1
2020-12-24 19:00:00;8;13;7;11;5;1;4;0;0;0
2020-12-24 19:15:00;10;8;7;7;2;8;6;0;0;1
2020-12-24 19:30:00;13;6;6;10;4;3;4;0;0;1
2020-12-24 19:45:00;19;12;6;9;2;3;8;0;0;1
2020-12-24 20:00:00;16;11;14;17;6;3;11;0;0;0
2020-12-24 20:15:00;26;21;17;18;2;6;14;0;0;1
2020-12-24 20:30:00;36;24;28;34;4;14;18;0;0;1
2020-12-24 20:45:00;37;15;22;34;4;13;17;0;0;0
2020-12-24 21:00:00;8;7;7;7;5;5;6;0;0;0
2020-12-24 21:15:00;1;1;3;3;0;0;0;0;0;0
2020-12-24 21:30:00;3;1;0;1;1;2;1;0;0;0
2020-12-24 21:45:00;1;4;1;3;1;1;2;0;0;0
2020-12-24 22:00:00;1;0;0;3;1;2;0;0;0;0
2020-12-24 22:15:00;2;2;0;0;1;0;0;0;0;0
2020-12-24 22:30:00;0;1;1;1;1;0;0;0;0;0
2020-12-24 22:45:00;1;2;0;1;1;0;0;0;0;0
2020-12-24 23:00:00;0;0;1;1;1;0;0;0;0;0
2020-12-24 23:15:00;0;1;0;1;2;0;0;0;0;0
2020-12-24 23:30:00;0;1;1;0;0;0;1;0;0;0
2020-12-24 23:45:00;0;2;1;0;0;2;0;0;0;0
