DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-12-10 00:00:00;5;1;8;7;0;0
2020-12-10 00:15:00;13;13;19;7;0;0
2020-12-10 00:30:00;6;7;3;7;0;0
2020-12-10 00:45:00;8;6;4;5;0;0
2020-12-10 01:00:00;11;4;7;4;0;0
2020-12-10 01:15:00;7;7;15;5;0;0
2020-12-10 01:30:00;4;3;12;6;0;0
2020-12-10 01:45:00;6;2;0;0;0;0
2020-12-10 02:00:00;5;3;5;4;0;0
2020-12-10 02:15:00;9;8;5;3;0;0
2020-12-10 02:30:00;7;6;4;1;0;0
2020-12-10 02:45:00;3;3;4;2;0;0
2020-12-10 03:00:00;5;1;1;1;0;0
2020-12-10 03:15:00;7;3;10;4;0;0
2020-12-10 03:30:00;6;3;12;4;0;0
2020-12-10 03:45:00;10;3;18;9;0;0
2020-12-10 04:00:00;8;4;11;8;0;0
2020-12-10 04:15:00;10;6;12;6;0;0
2020-12-10 04:30:00;16;8;15;7;0;0
2020-12-10 04:45:00;27;12;36;11;0;0
2020-12-10 05:00:00;33;22;89;60;0;0
2020-12-10 05:15:00;38;37;100;99;0;0
2020-12-10 05:30:00;64;69;168;152;0;0
2020-12-10 05:45:00;104;118;97;98;0;0
2020-12-10 06:00:00;133;159;97;133;0;0
2020-12-10 06:15:00;87;117;138;121;0;0
2020-12-10 06:30:00;76;102;138;153;0;0
2020-12-10 06:45:00;71;83;112;126;0;0
2020-12-10 07:00:00;70;93;146;143;3;0
2020-12-10 07:15:00;83;83;132;148;3;0
2020-12-10 07:30:00;89;87;129;143;42;3
2020-12-10 07:45:00;91;109;149;157;1;0
2020-12-10 08:00:00;97;109;107;119;9;1
2020-12-10 08:15:00;84;75;114;123;6;0
2020-12-10 08:30:00;78;82;86;97;3;0
2020-12-10 08:45:00;93;89;95;92;9;0
2020-12-10 09:00:00;83;85;94;104;4;1
2020-12-10 09:15:00;69;69;91;95;14;0
2020-12-10 09:30:00;102;99;102;125;14;0
2020-12-10 09:45:00;91;80;125;87;10;0
2020-12-10 10:00:00;84;97;85;66;8;0
2020-12-10 10:15:00;103;89;117;110;4;0
2020-12-10 10:30:00;92;87;105;79;8;0
2020-12-10 10:45:00;118;109;92;86;0;0
2020-12-10 11:00:00;100;97;95;84;14;0
2020-12-10 11:15:00;128;116;122;92;15;0
2020-12-10 11:30:00;111;98;89;99;7;1
2020-12-10 11:45:00;95;119;99;106;34;16
2020-12-10 12:00:00;105;119;78;121;22;0
2020-12-10 12:15:00;115;124;112;91;17;0
2020-12-10 12:30:00;100;121;83;92;2;0
2020-12-10 12:45:00;122;146;103;69;9;0
2020-12-10 13:00:00;94;108;104;107;6;2
2020-12-10 13:15:00;116;145;150;161;28;0
2020-12-10 13:30:00;110;148;170;192;17;0
2020-12-10 13:45:00;121;136;148;159;10;0
2020-12-10 14:00:00;160;184;113;103;6;0
2020-12-10 14:15:00;211;252;104;106;13;4
2020-12-10 14:30:00;187;225;102;88;16;1
2020-12-10 14:45:00;142;188;102;92;16;0
2020-12-10 15:00:00;142;193;101;78;6;0
2020-12-10 15:15:00;185;210;103;99;16;0
2020-12-10 15:30:00;168;185;112;93;9;5
2020-12-10 15:45:00;138;166;83;102;25;0
2020-12-10 16:00:00;154;185;129;121;8;0
2020-12-10 16:15:00;147;179;102;104;19;0
2020-12-10 16:30:00;151;190;105;108;29;4
2020-12-10 16:45:00;173;190;113;106;8;3
2020-12-10 17:00:00;143;179;110;97;11;4
2020-12-10 17:15:00;137;182;89;91;1;0
2020-12-10 17:30:00;133;157;117;101;17;0
2020-12-10 17:45:00;116;131;98;83;7;0
2020-12-10 18:00:00;112;126;102;92;4;0
2020-12-10 18:15:00;92;140;84;86;8;0
2020-12-10 18:30:00;81;97;79;51;3;0
2020-12-10 18:45:00;107;108;58;59;3;0
2020-12-10 19:00:00;68;66;79;52;4;0
2020-12-10 19:15:00;80;84;69;57;12;0
2020-12-10 19:30:00;65;62;54;41;0;0
2020-12-10 19:45:00;50;47;51;39;4;0
2020-12-10 20:00:00;52;56;55;52;9;0
2020-12-10 20:15:00;35;47;42;30;0;0
2020-12-10 20:30:00;32;27;42;34;0;0
2020-12-10 20:45:00;46;30;70;51;0;0
2020-12-10 21:00:00;38;21;107;85;0;0
2020-12-10 21:15:00;34;26;93;106;1;0
2020-12-10 21:30:00;45;41;69;47;2;0
2020-12-10 21:45:00;119;128;33;22;0;0
2020-12-10 22:00:00;130;156;34;30;0;0
2020-12-10 22:15:00;68;82;26;21;2;0
2020-12-10 22:30:00;32;23;22;16;0;0
2020-12-10 22:45:00;23;5;17;8;0;0
2020-12-10 23:00:00;19;20;13;9;0;0
2020-12-10 23:15:00;21;9;12;7;0;0
2020-12-10 23:30:00;8;5;14;9;0;0
2020-12-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
