DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-08-03 00:00:00;9;3;1;4;0;10;1;0;0
2020-08-03 00:15:00;9;0;0;5;0;14;0;0;0
2020-08-03 00:30:00;4;0;0;6;0;12;1;0;0
2020-08-03 00:45:00;2;1;0;2;0;14;1;0;0
2020-08-03 01:00:00;3;1;0;1;0;12;1;0;0
2020-08-03 01:15:00;3;0;0;2;0;14;1;0;0
2020-08-03 01:30:00;4;3;0;3;0;12;0;0;0
2020-08-03 01:45:00;4;1;0;2;0;13;1;0;0
2020-08-03 02:00:00;3;2;0;2;0;12;1;0;0
2020-08-03 02:15:00;5;2;0;1;0;14;1;0;0
2020-08-03 02:30:00;3;2;0;5;0;12;1;0;0
2020-08-03 02:45:00;2;0;0;4;0;14;1;0;0
2020-08-03 03:00:00;5;1;0;2;0;12;0;0;0
2020-08-03 03:15:00;0;0;0;1;0;13;1;0;0
2020-08-03 03:30:00;4;3;0;1;0;10;1;0;0
2020-08-03 03:45:00;4;3;0;7;0;14;1;0;0
2020-08-03 04:00:00;2;0;0;5;0;12;0;0;0
2020-08-03 04:15:00;0;2;0;8;0;14;1;0;0
2020-08-03 04:30:00;6;2;0;3;0;12;1;0;0
2020-08-03 04:45:00;17;10;0;7;0;14;1;0;0
2020-08-03 05:00:00;16;5;0;13;0;9;1;0;0
2020-08-03 05:15:00;42;4;1;27;0;10;0;0;0
2020-08-03 05:30:00;80;10;0;49;0;10;1;0;0
2020-08-03 05:45:00;93;10;3;67;0;10;0;0;0
2020-08-03 06:00:00;63;15;2;64;0;10;1;0;0
2020-08-03 06:15:00;74;13;2;92;0;10;1;0;0
2020-08-03 06:30:00;71;11;5;94;0;10;0;0;0
2020-08-03 06:45:00;80;18;5;107;0;10;1;0;0
2020-08-03 07:00:00;67;19;12;121;0;10;1;0;0
2020-08-03 07:15:00;87;21;8;137;0;10;0;0;0
2020-08-03 07:30:00;80;13;3;131;0;10;1;0;0
2020-08-03 07:45:00;96;10;7;133;0;10;0;0;0
2020-08-03 08:00:00;99;15;7;116;0;10;1;0;0
2020-08-03 08:15:00;89;16;3;119;0;10;1;0;0
2020-08-03 08:30:00;91;14;5;115;10;10;0;0;0
2020-08-03 08:45:00;87;8;9;100;0;10;1;0;0
2020-08-03 09:00:00;78;17;8;103;0;12;1;0;0
2020-08-03 09:15:00;81;17;16;116;0;13;0;0;0
2020-08-03 09:30:00;86;18;20;115;0;13;1;0;0
2020-08-03 09:45:00;79;11;9;125;0;13;1;0;0
2020-08-03 10:00:00;87;15;14;122;3;13;1;0;0
2020-08-03 10:15:00;101;26;23;121;0;13;0;0;0
2020-08-03 10:30:00;103;15;16;129;0;13;1;0;0
2020-08-03 10:45:00;91;22;14;105;1;12;1;0;0
2020-08-03 11:00:00;104;16;22;117;1;13;0;0;0
2020-08-03 11:15:00;105;18;28;114;4;13;1;0;0
2020-08-03 11:30:00;95;16;30;127;2;13;1;0;0
2020-08-03 11:45:00;115;16;16;128;1;13;1;0;0
2020-08-03 12:00:00;107;15;23;116;0;13;0;0;0
2020-08-03 12:15:00;120;13;24;103;11;13;1;0;0
2020-08-03 12:30:00;97;17;15;92;0;12;1;0;0
2020-08-03 12:45:00;111;21;12;96;1;13;0;0;0
2020-08-03 13:00:00;101;18;23;95;2;13;1;0;0
2020-08-03 13:15:00;123;14;25;94;9;9;1;0;0
2020-08-03 13:30:00;113;21;23;128;15;10;0;0;0
2020-08-03 13:45:00;109;30;21;140;0;10;1;0;0
2020-08-03 14:00:00;124;22;15;126;0;10;0;0;0
2020-08-03 14:15:00;136;22;17;136;1;10;1;0;0
2020-08-03 14:30:00;118;17;23;146;3;10;1;0;0
2020-08-03 14:45:00;113;19;17;145;2;10;0;0;0
2020-08-03 15:00:00;126;27;25;140;0;10;1;0;0
2020-08-03 15:15:00;110;22;24;153;2;10;1;0;0
2020-08-03 15:30:00;119;18;21;132;0;9;0;0;0
2020-08-03 15:45:00;119;30;34;157;4;10;1;0;0
2020-08-03 16:00:00;141;28;21;147;7;10;0;0;0
2020-08-03 16:15:00;143;22;19;144;13;10;1;0;0
2020-08-03 16:30:00;154;36;32;167;1;10;1;0;0
2020-08-03 16:45:00;158;28;31;162;0;10;0;0;0
2020-08-03 17:00:00;144;26;28;147;0;10;1;0;0
2020-08-03 17:15:00;156;29;24;138;3;10;1;0;0
2020-08-03 17:30:00;131;13;18;131;0;10;0;0;0
2020-08-03 17:45:00;129;18;12;112;0;10;1;0;0
2020-08-03 18:00:00;125;19;19;107;0;10;0;0;0
2020-08-03 18:15:00;118;15;16;82;0;10;1;0;0
2020-08-03 18:30:00;91;17;15;88;1;10;1;0;0
2020-08-03 18:45:00;83;12;10;63;0;10;0;0;0
2020-08-03 19:00:00;79;13;11;63;0;10;1;0;0
2020-08-03 19:15:00;69;13;4;51;0;10;1;0;0
2020-08-03 19:30:00;49;8;2;56;0;10;0;0;0
2020-08-03 19:45:00;43;6;5;39;0;10;1;0;0
2020-08-03 20:00:00;53;5;1;45;0;12;1;0;0
2020-08-03 20:15:00;68;7;1;47;0;13;0;0;0
2020-08-03 20:30:00;35;8;2;28;0;12;1;0;0
2020-08-03 20:45:00;49;5;1;45;0;14;1;0;0
2020-08-03 21:00:00;42;2;0;26;0;12;1;0;0
2020-08-03 21:15:00;49;3;2;36;0;13;1;0;0
2020-08-03 21:30:00;44;4;1;27;0;12;0;0;0
2020-08-03 21:45:00;34;5;0;37;0;14;1;0;0
2020-08-03 22:00:00;43;3;0;33;0;10;1;0;0
2020-08-03 22:15:00;29;1;0;26;0;10;0;0;0
2020-08-03 22:30:00;15;2;1;17;0;10;1;0;0
2020-08-03 22:45:00;25;3;1;16;0;13;1;0;0
2020-08-03 23:00:00;16;4;0;13;0;12;1;0;0
2020-08-03 23:15:00;15;6;0;7;0;13;0;0;0
2020-08-03 23:30:00;9;2;0;1;0;12;1;0;0
2020-08-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
