DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-25 00:00:00;10;1;3;11;6;0;0;0
2020-07-25 00:15:00;15;1;3;15;1;0;0;0
2020-07-25 00:30:00;17;3;5;15;4;0;0;0
2020-07-25 00:45:00;12;3;3;16;1;0;0;0
2020-07-25 01:00:00;7;8;1;19;7;0;0;0
2020-07-25 01:15:00;2;1;0;13;1;0;0;0
2020-07-25 01:30:00;4;0;2;9;0;0;0;0
2020-07-25 01:45:00;8;2;1;6;2;0;0;0
2020-07-25 02:00:00;1;0;2;2;2;0;0;0
2020-07-25 02:15:00;3;1;2;3;1;0;0;0
2020-07-25 02:30:00;3;1;1;6;3;0;0;0
2020-07-25 02:45:00;5;0;1;4;1;0;0;0
2020-07-25 03:00:00;6;0;0;7;1;0;0;0
2020-07-25 03:15:00;3;3;1;6;1;0;0;0
2020-07-25 03:30:00;3;2;0;6;1;0;0;0
2020-07-25 03:45:00;1;1;0;3;2;0;0;0
2020-07-25 04:00:00;3;1;1;1;1;0;0;0
2020-07-25 04:15:00;7;0;0;3;0;0;0;0
2020-07-25 04:30:00;2;1;0;3;0;0;0;0
2020-07-25 04:45:00;8;1;0;4;0;0;0;0
2020-07-25 05:00:00;7;1;2;3;0;0;0;0
2020-07-25 05:15:00;8;0;2;3;2;0;0;0
2020-07-25 05:30:00;8;1;2;15;2;0;0;0
2020-07-25 05:45:00;6;1;3;12;3;0;0;0
2020-07-25 06:00:00;11;3;10;6;2;0;0;0
2020-07-25 06:15:00;16;2;8;15;3;0;0;0
2020-07-25 06:30:00;22;5;6;16;4;0;0;0
2020-07-25 06:45:00;25;5;7;12;1;0;0;0
2020-07-25 07:00:00;28;7;8;13;1;3;0;0
2020-07-25 07:15:00;25;5;12;14;9;2;0;0
2020-07-25 07:30:00;30;10;14;26;6;1;0;0
2020-07-25 07:45:00;42;9;22;26;10;4;0;0
2020-07-25 08:00:00;50;11;9;29;20;8;0;0
2020-07-25 08:15:00;31;7;18;24;10;7;0;0
2020-07-25 08:30:00;69;15;28;50;13;8;0;0
2020-07-25 08:45:00;68;9;31;42;13;8;0;1
2020-07-25 09:00:00;68;14;20;52;22;2;0;0
2020-07-25 09:15:00;70;12;37;75;27;9;0;0
2020-07-25 09:30:00;86;15;24;64;20;3;0;0
2020-07-25 09:45:00;88;11;44;72;29;3;0;1
