DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-07-11 00:00:00;2;3;4;17;6;0;0;0
2020-07-11 00:15:00;12;3;4;19;1;0;0;0
2020-07-11 00:30:00;10;1;1;21;4;0;0;0
2020-07-11 00:45:00;4;2;1;6;7;0;0;0
2020-07-11 01:00:00;4;0;2;8;1;0;0;0
2020-07-11 01:15:00;9;0;1;16;3;0;0;0
2020-07-11 01:30:00;4;0;0;7;2;0;0;0
2020-07-11 01:45:00;6;0;1;10;2;0;0;0
2020-07-11 02:00:00;3;1;0;6;1;0;0;0
2020-07-11 02:15:00;2;1;0;4;4;0;0;0
2020-07-11 02:30:00;1;1;2;3;1;0;0;0
2020-07-11 02:45:00;0;0;1;5;2;0;0;0
2020-07-11 03:00:00;1;0;1;1;0;0;0;0
2020-07-11 03:15:00;2;0;0;1;0;0;0;0
2020-07-11 03:30:00;2;3;1;5;0;0;0;0
2020-07-11 03:45:00;0;0;0;1;1;0;0;0
2020-07-11 04:00:00;2;1;2;2;2;0;0;0
2020-07-11 04:15:00;1;0;1;1;0;0;0;0
2020-07-11 04:30:00;1;1;0;0;0;0;0;0
2020-07-11 04:45:00;6;1;1;7;0;0;0;0
2020-07-11 05:00:00;5;2;0;3;0;0;0;0
2020-07-11 05:15:00;11;1;2;5;0;0;0;0
2020-07-11 05:30:00;6;5;2;14;2;0;0;0
2020-07-11 05:45:00;6;6;3;20;3;0;0;0
2020-07-11 06:00:00;5;1;10;6;1;0;0;0
2020-07-11 06:15:00;17;2;7;12;0;0;0;0
2020-07-11 06:30:00;18;6;9;11;1;0;0;0
2020-07-11 06:45:00;13;4;7;17;3;1;0;0
2020-07-11 07:00:00;24;6;2;10;6;3;0;0
2020-07-11 07:15:00;19;9;12;17;7;0;0;0
2020-07-11 07:30:00;43;5;4;20;5;1;0;0
2020-07-11 07:45:00;45;8;16;27;8;0;0;0
2020-07-11 08:00:00;39;12;12;25;11;0;0;0
2020-07-11 08:15:00;37;8;17;28;7;7;0;0
2020-07-11 08:30:00;63;20;21;48;12;2;0;0
2020-07-11 08:45:00;64;12;33;52;14;1;0;1
2020-07-11 09:00:00;50;10;21;60;18;1;0;0
2020-07-11 09:15:00;84;16;40;46;18;1;0;0
2020-07-11 09:30:00;69;23;33;52;25;0;0;1
2020-07-11 09:45:00;88;15;42;54;16;2;0;0
2020-07-11 10:00:00;73;14;39;49;23;4;0;0
2020-07-11 10:15:00;82;19;47;59;23;10;0;0
2020-07-11 10:30:00;103;22;44;67;27;15;0;0
2020-07-11 10:45:00;113;25;44;79;22;4;0;0
2020-07-11 11:00:00;90;18;58;83;29;6;0;0
2020-07-11 11:15:00;104;25;49;86;29;11;0;0
2020-07-11 11:30:00;100;16;41;75;23;10;0;0
2020-07-11 11:45:00;69;16;42;86;28;7;0;0
2020-07-11 12:00:00;76;11;55;88;30;4;0;0
2020-07-11 12:15:00;94;14;52;105;24;6;0;0
2020-07-11 12:30:00;78;16;53;82;23;11;0;2
2020-07-11 12:45:00;80;14;51;75;21;8;0;0
2020-07-11 13:00:00;72;12;38;95;37;2;0;0
2020-07-11 13:15:00;75;13;47;88;16;6;0;0
2020-07-11 13:30:00;69;10;50;89;27;11;0;3
2020-07-11 13:45:00;93;12;49;93;27;25;0;0
2020-07-11 14:00:00;93;12;47;93;30;28;0;0
2020-07-11 14:15:00;90;12;53;99;26;12;0;1
2020-07-11 14:30:00;88;20;49;96;32;2;0;1
2020-07-11 14:45:00;104;9;62;116;26;12;0;0
2020-07-11 15:00:00;93;17;50;92;21;9;0;1
2020-07-11 15:15:00;66;9;50;79;23;7;0;0
2020-07-11 15:30:00;61;15;51;90;23;19;0;0
2020-07-11 15:45:00;68;12;49;67;23;7;0;0
2020-07-11 16:00:00;92;15;73;67;27;10;0;0
2020-07-11 16:15:00;74;10;43;75;31;16;0;0
2020-07-11 16:30:00;64;18;56;80;32;12;1;2
2020-07-11 16:45:00;94;12;58;69;25;12;0;0
2020-07-11 17:00:00;79;14;36;84;21;11;0;0
2020-07-11 17:15:00;84;9;47;64;40;32;0;3
2020-07-11 17:30:00;89;14;48;66;37;25;0;0
2020-07-11 17:45:00;85;12;45;88;32;22;4;2
2020-07-11 18:00:00;66;19;48;71;26;15;0;1
2020-07-11 18:15:00;61;12;32;53;36;10;0;0
2020-07-11 18:30:00;57;16;39;61;22;23;0;2
2020-07-11 18:45:00;70;9;28;61;29;2;0;0
2020-07-11 19:00:00;45;19;36;54;35;19;0;0
2020-07-11 19:15:00;52;11;38;55;34;13;0;0
2020-07-11 19:30:00;58;15;21;54;32;12;0;0
2020-07-11 19:45:00;55;9;28;38;22;6;0;0
2020-07-11 20:00:00;42;7;23;55;17;2;0;0
2020-07-11 20:15:00;40;6;20;50;24;3;0;0
2020-07-11 20:30:00;43;8;20;49;25;12;0;6
2020-07-11 20:45:00;34;3;13;47;19;14;2;0
2020-07-11 21:00:00;38;4;7;35;13;0;0;1
2020-07-11 21:15:00;28;5;4;30;23;1;0;0
2020-07-11 21:30:00;35;3;6;31;19;0;0;0
2020-07-11 21:45:00;19;3;3;33;11;0;0;0
2020-07-11 22:00:00;33;4;6;34;17;2;0;0
2020-07-11 22:15:00;22;7;9;21;19;0;0;0
2020-07-11 22:30:00;27;5;6;34;11;0;0;0
2020-07-11 22:45:00;24;8;3;32;10;2;0;0
2020-07-11 23:00:00;24;3;9;29;8;0;0;0
2020-07-11 23:15:00;19;5;3;24;5;0;0;0
2020-07-11 23:30:00;26;3;4;29;6;0;0;0
2020-07-11 23:45:00;11;2;3;22;3;0;0;0
