DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-08-07 00:00:00;14;13;0;0;0;1;0;10;5;2;1;10;6;6;40;0;0
2019-08-07 00:15:00;16;18;0;0;0;0;0;2;6;4;2;7;11;6;18;0;0
2019-08-07 00:30:00;27;26;0;1;0;0;1;8;2;5;0;9;8;4;2;4;0
2019-08-07 00:45:00;11;6;0;0;0;0;1;7;3;5;2;6;12;6;4;0;0
2019-08-07 01:00:00;2;8;0;0;0;1;0;2;3;4;1;7;11;1;0;1;0
2019-08-07 01:15:00;4;9;0;1;0;0;0;6;4;1;1;8;3;3;1;2;0
2019-08-07 01:30:00;7;9;0;2;0;0;0;5;3;3;0;2;4;1;1;2;0
2019-08-07 01:45:00;9;4;0;1;0;0;1;1;4;2;0;3;4;3;0;0;0
2019-08-07 02:00:00;5;5;0;0;0;0;0;3;1;1;0;2;5;2;1;0;0
2019-08-07 02:15:00;10;5;0;0;0;0;0;0;2;1;0;7;3;2;0;0;0
2019-08-07 02:30:00;5;6;0;1;0;0;0;4;1;1;2;4;7;3;0;3;0
2019-08-07 02:45:00;5;4;0;0;0;1;1;4;2;4;0;3;6;0;26;1;0
2019-08-07 03:00:00;8;4;0;0;0;0;0;2;4;3;0;4;6;2;2;0;0
2019-08-07 03:15:00;6;3;0;0;0;0;0;6;5;1;1;3;3;0;0;0;0
2019-08-07 03:30:00;6;2;0;2;0;0;0;3;1;3;2;2;3;2;0;1;0
2019-08-07 03:45:00;9;4;0;1;0;0;0;4;2;1;0;3;1;2;0;3;0
2019-08-07 04:00:00;8;6;0;1;0;1;0;3;4;5;1;7;6;1;0;1;0
2019-08-07 04:15:00;15;13;0;1;0;1;0;3;8;7;3;8;8;2;3;2;0
2019-08-07 04:30:00;17;20;0;0;0;0;0;8;7;6;1;6;4;1;2;0;0
2019-08-07 04:45:00;23;27;0;0;0;0;0;11;7;8;2;13;8;5;4;1;0
2019-08-07 05:00:00;28;40;0;0;0;1;1;10;17;5;2;18;8;6;9;3;0
2019-08-07 05:15:00;28;65;0;0;0;0;0;8;13;16;8;29;15;9;6;0;0
2019-08-07 05:30:00;43;65;0;0;0;0;1;23;28;16;10;35;17;12;7;0;0
2019-08-07 05:45:00;65;65;0;1;0;1;0;39;51;18;11;42;15;7;5;1;0
2019-08-07 06:00:00;58;67;0;2;0;0;0;51;45;23;19;33;24;16;14;1;0
2019-08-07 06:15:00;80;67;0;2;0;1;0;28;42;22;16;59;40;23;54;4;0
2019-08-07 06:30:00;118;85;0;8;0;2;2;27;51;22;15;58;44;33;23;15;0
2019-08-07 06:45:00;117;86;0;17;2;4;2;34;62;32;29;70;51;51;15;19;0
2019-08-07 07:00:00;95;85;0;5;0;6;2;35;37;26;20;64;64;57;11;18;0
2019-08-07 07:15:00;120;99;0;8;0;4;1;73;47;30;24;75;56;48;14;21;0
2019-08-07 07:30:00;95;107;0;15;0;0;2;63;71;32;26;81;63;53;18;20;0
2019-08-07 07:45:00;100;94;0;12;2;8;4;80;82;33;34;76;49;64;22;20;0
2019-08-07 08:00:00;101;95;0;12;1;7;5;51;51;34;30;76;52;58;13;19;0
2019-08-07 08:15:00;107;79;0;10;0;1;3;51;61;37;43;60;37;41;12;17;0
2019-08-07 08:30:00;102;83;0;12;1;3;0;49;67;32;26;56;46;58;9;22;0
2019-08-07 08:45:00;87;93;0;15;0;8;9;71;59;40;32;69;51;42;19;23;0
2019-08-07 09:00:00;102;67;0;10;1;2;1;69;53;37;32;62;53;58;21;20;0
2019-08-07 09:15:00;99;76;0;8;0;5;3;70;62;35;25;74;50;41;8;12;0
2019-08-07 09:30:00;75;78;0;6;2;3;4;50;69;42;31;69;48;50;17;10;0
2019-08-07 09:45:00;76;99;0;17;0;6;5;55;72;32;21;78;57;55;16;28;0
2019-08-07 10:00:00;101;80;0;6;1;8;7;70;80;40;30;79;53;44;14;11;0
2019-08-07 10:15:00;93;81;0;12;3;0;7;75;81;38;39;67;56;50;15;22;0
2019-08-07 10:30:00;68;87;0;13;0;4;6;95;93;40;41;71;48;45;28;22;0
2019-08-07 10:45:00;92;73;0;15;2;4;7;90;82;44;39;75;50;52;11;17;0
2019-08-07 11:00:00;91;84;0;14;1;4;6;91;88;40;38;64;55;58;35;19;0
2019-08-07 11:15:00;81;71;0;12;2;3;5;89;89;43;36;77;47;53;9;14;0
2019-08-07 11:30:00;96;76;0;13;2;3;5;76;83;51;34;76;52;65;17;20;0
2019-08-07 11:45:00;88;88;0;6;1;7;11;97;89;49;29;77;47;48;20;15;0
2019-08-07 12:00:00;91;74;0;13;3;16;8;86;110;44;49;78;47;61;36;24;0
2019-08-07 12:15:00;92;70;0;13;2;3;7;110;109;60;47;84;60;53;42;16;0
2019-08-07 12:30:00;86;80;0;10;1;7;5;87;91;39;33;80;60;63;20;22;0
