DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-12-31 00:00:00;18;9;3;1;1;3;9;4;0;1;0
2019-12-31 00:15:00;17;7;4;1;0;1;14;4;0;4;0
2019-12-31 00:30:00;17;9;4;1;0;2;12;6;0;0;0
2019-12-31 00:45:00;11;6;3;2;0;4;9;1;0;1;0
2019-12-31 01:00:00;10;3;3;1;0;2;15;5;0;4;0
2019-12-31 01:15:00;12;7;2;2;0;3;8;3;0;2;0
2019-12-31 01:30:00;17;6;0;4;1;5;11;4;0;2;0
2019-12-31 01:45:00;12;6;4;0;0;0;12;0;0;1;0
2019-12-31 02:00:00;13;5;0;1;1;2;10;2;0;0;0
2019-12-31 02:15:00;8;4;1;0;0;0;5;3;0;1;0
2019-12-31 02:30:00;7;0;1;0;0;0;4;1;0;1;0
2019-12-31 02:45:00;4;3;1;2;1;2;6;2;0;5;0
2019-12-31 03:00:00;7;2;0;1;1;2;6;2;0;3;0
2019-12-31 03:15:00;6;6;1;2;0;3;3;0;0;3;0
2019-12-31 03:30:00;7;5;0;1;0;1;5;3;0;1;0
2019-12-31 03:45:00;5;3;1;1;0;1;10;7;0;2;0
2019-12-31 04:00:00;9;4;1;0;0;0;12;2;0;1;0
2019-12-31 04:15:00;4;8;6;1;1;1;1;1;0;1;0
2019-12-31 04:30:00;2;6;2;1;1;2;7;2;0;0;0
2019-12-31 04:45:00;5;9;3;1;0;2;13;4;0;1;0
2019-12-31 05:00:00;9;5;0;3;0;3;11;4;0;1;0
2019-12-31 05:15:00;8;8;4;0;0;2;10;5;0;0;0
2019-12-31 05:30:00;15;6;3;3;1;4;21;7;0;1;0
2019-12-31 05:45:00;7;12;4;3;0;4;16;8;0;1;0
2019-12-31 06:00:00;20;6;1;1;0;2;12;5;0;1;0
2019-12-31 06:15:00;9;3;3;3;1;4;17;4;0;1;0
2019-12-31 06:30:00;8;11;5;3;1;4;12;3;0;0;0
2019-12-31 06:45:00;12;4;3;1;0;1;15;4;0;4;0
2019-12-31 07:00:00;10;9;2;6;0;6;10;6;0;3;0
2019-12-31 07:15:00;20;14;4;3;1;3;22;5;0;2;0
2019-12-31 07:30:00;14;10;4;5;0;6;30;16;0;3;2
2019-12-31 07:45:00;18;14;7;11;1;10;35;19;1;3;0
2019-12-31 08:00:00;23;14;6;8;1;8;32;13;0;3;0
2019-12-31 08:15:00;48;12;5;11;2;14;34;8;0;3;0
2019-12-31 08:30:00;30;12;10;8;4;11;33;21;1;3;0
2019-12-31 08:45:00;43;19;9;8;0;8;44;22;0;6;0
2019-12-31 09:00:00;44;17;9;8;3;9;50;32;0;4;0
2019-12-31 09:15:00;48;15;11;12;2;13;56;29;0;5;0
2019-12-31 09:30:00;47;26;19;9;2;11;63;33;0;2;0
2019-12-31 09:45:00;73;20;16;10;5;12;63;42;1;11;0
2019-12-31 10:00:00;80;25;12;19;5;23;63;46;1;9;0
2019-12-31 10:15:00;81;22;15;17;1;17;76;59;0;10;0
2019-12-31 10:30:00;84;28;17;10;4;13;69;52;0;6;0
2019-12-31 10:45:00;81;36;20;11;3;10;79;37;1;9;1
2019-12-31 11:00:00;108;31;19;6;4;9;84;52;0;8;0
2019-12-31 11:15:00;88;26;21;9;4;14;89;64;1;6;0
2019-12-31 11:30:00;108;41;31;9;2;9;83;52;0;5;1
2019-12-31 11:45:00;87;35;25;12;3;17;90;53;1;11;0
2019-12-31 12:00:00;110;34;29;9;2;13;89;51;1;14;0
2019-12-31 12:15:00;111;40;21;11;3;13;82;52;1;13;0
2019-12-31 12:30:00;122;30;26;16;5;22;91;53;1;14;0
2019-12-31 12:45:00;113;30;26;7;2;8;93;59;0;15;0
2019-12-31 13:00:00;106;32;26;8;1;8;74;49;1;8;0
2019-12-31 13:15:00;120;36;28;10;2;10;85;54;0;19;0
2019-12-31 13:30:00;89;36;21;10;3;14;95;53;0;12;0
2019-12-31 13:45:00;88;21;18;15;4;17;93;40;0;4;0
2019-12-31 14:00:00;91;34;23;8;2;13;78;50;0;9;0
2019-12-31 14:15:00;117;42;28;8;3;13;72;46;0;13;1
2019-12-31 14:30:00;78;35;24;11;1;12;60;41;1;7;0
2019-12-31 14:45:00;69;28;20;17;4;26;87;35;0;7;1
2019-12-31 15:00:00;80;32;16;19;3;18;64;47;0;13;1
2019-12-31 15:15:00;90;33;22;14;2;15;79;42;1;10;0
2019-12-31 15:30:00;71;31;22;15;5;17;67;33;1;8;0
2019-12-31 15:45:00;73;28;19;10;4;13;68;29;0;10;0
2019-12-31 16:00:00;76;32;16;8;1;8;68;32;0;12;0
2019-12-31 16:15:00;90;39;19;7;3;8;75;25;0;9;0
2019-12-31 16:30:00;67;32;17;12;6;16;65;31;0;13;0
2019-12-31 16:45:00;79;32;19;13;1;13;74;30;0;11;0
2019-12-31 17:00:00;51;25;19;7;4;11;64;25;1;6;0
2019-12-31 17:15:00;55;24;10;8;4;10;63;24;0;4;0
2019-12-31 17:30:00;56;32;14;9;1;10;64;33;0;10;0
2019-12-31 17:45:00;77;31;14;12;6;19;65;26;0;7;0
2019-12-31 18:00:00;55;30;19;17;4;19;83;42;0;9;0
2019-12-31 18:15:00;54;29;15;8;1;11;75;37;0;6;1
2019-12-31 18:30:00;59;25;10;11;4;16;55;29;0;4;0
2019-12-31 18:45:00;59;25;12;14;3;17;53;24;0;13;1
2019-12-31 19:00:00;57;14;7;9;4;12;43;15;1;7;0
2019-12-31 19:15:00;60;20;5;11;1;13;40;15;1;3;0
2019-12-31 19:30:00;44;18;7;5;1;6;29;20;0;5;0
2019-12-31 19:45:00;49;17;2;5;0;5;34;17;1;4;0
2019-12-31 20:00:00;35;11;7;5;1;6;25;13;0;4;0
2019-12-31 20:15:00;33;8;4;3;0;4;26;7;0;4;0
2019-12-31 20:30:00;28;5;4;5;1;6;28;8;1;4;0
2019-12-31 20:45:00;34;10;5;9;0;9;20;9;0;9;0
2019-12-31 21:00:00;27;14;3;3;3;7;23;7;1;6;0
2019-12-31 21:15:00;21;5;3;3;0;3;18;10;0;3;0
2019-12-31 21:30:00;25;7;0;6;0;6;18;7;1;4;0
2019-12-31 21:45:00;30;7;7;4;0;6;22;4;0;4;0
2019-12-31 22:00:00;28;8;8;3;1;4;15;5;0;8;0
2019-12-31 22:15:00;22;12;3;5;1;5;12;4;0;2;0
2019-12-31 22:30:00;22;7;5;4;1;4;17;8;0;9;0
2019-12-31 22:45:00;14;8;0;2;1;3;15;3;0;3;0
2019-12-31 23:00:00;13;6;1;2;0;2;7;6;0;2;0
2019-12-31 23:15:00;15;5;0;4;0;4;21;2;0;6;0
2019-12-31 23:30:00;13;3;0;5;0;4;9;2;0;2;0
