DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-01-24 00:00:00;7;4;0;0;2;5;5;1;5;2;0;0;0
2020-01-24 00:15:00;2;4;0;0;6;7;5;2;1;1;1;0;0
2020-01-24 00:30:00;3;5;0;0;3;6;7;6;3;2;0;0;0
2020-01-24 00:45:00;4;2;0;0;6;5;2;0;0;0;0;0;0
2020-01-24 01:00:00;5;5;1;0;2;2;5;2;2;0;15;0;0
2020-01-24 01:15:00;6;7;0;0;2;4;6;1;0;2;299;0;0
2020-01-24 01:30:00;4;6;1;0;3;5;3;1;0;0;0;0;0
2020-01-24 01:45:00;3;3;1;0;3;3;2;0;2;1;0;0;0
2020-01-24 02:00:00;3;3;0;0;2;4;0;0;3;0;5;0;0
2020-01-24 02:15:00;1;0;0;0;0;2;5;0;1;1;5;0;0
2020-01-24 02:30:00;3;2;0;0;2;1;1;0;1;0;119;0;0
2020-01-24 02:45:00;1;4;0;0;2;2;3;1;0;0;0;0;0
2020-01-24 03:00:00;3;3;0;0;2;2;2;0;0;0;49;0;0
2020-01-24 03:15:00;2;1;0;0;3;1;3;2;0;0;374;0;0
2020-01-24 03:30:00;2;1;0;1;3;2;1;0;1;0;58;0;0
2020-01-24 03:45:00;2;0;0;0;3;3;2;0;1;0;214;0;0
2020-01-24 04:00:00;0;1;0;0;5;3;2;3;2;1;4;0;0
2020-01-24 04:15:00;1;1;0;0;4;3;3;2;2;0;1134;0;0
2020-01-24 04:30:00;2;3;0;0;9;13;6;4;5;1;602;0;0
2020-01-24 04:45:00;4;1;0;0;2;3;12;2;4;0;329;0;0
2020-01-24 05:00:00;4;2;0;0;12;16;17;17;3;3;23;0;0
2020-01-24 05:15:00;5;4;0;1;11;15;46;26;9;1;3;1;0
2020-01-24 05:30:00;5;7;1;0;20;16;62;46;17;5;504;0;1
2020-01-24 05:45:00;7;6;1;0;37;37;52;58;23;7;946;0;2
2020-01-24 06:00:00;11;6;0;0;49;54;47;46;22;9;385;1;4
2020-01-24 06:15:00;21;11;1;2;43;41;47;50;26;10;31;0;2
2020-01-24 06:30:00;9;9;1;4;47;49;77;82;32;15;363;0;1
2020-01-24 06:45:00;10;7;2;2;41;36;82;77;56;22;849;7;2
2020-01-24 07:00:00;18;13;0;2;51;50;78;66;77;44;493;6;1
2020-01-24 07:15:00;23;18;1;2;52;55;96;79;102;67;412;1;2
2020-01-24 07:30:00;27;26;2;8;64;61;91;77;106;75;27;0;2
2020-01-24 07:45:00;37;31;2;7;86;83;74;70;77;49;67;0;1
2020-01-24 08:00:00;27;16;2;5;76;73;85;56;65;36;7;1;2
2020-01-24 08:15:00;31;24;2;5;59;62;63;54;60;25;6;1;3
2020-01-24 08:30:00;34;19;3;5;58;62;69;47;55;33;9;2;2
2020-01-24 08:45:00;23;16;0;3;58;66;61;38;62;37;5;0;2
2020-01-24 09:00:00;32;19;1;3;50;49;64;35;59;36;12;4;1
2020-01-24 09:15:00;28;19;2;7;67;81;60;17;60;28;4;1;3
2020-01-24 09:30:00;33;23;1;6;59;55;62;30;66;27;9;2;2
2020-01-24 09:45:00;35;17;1;6;66;68;51;20;53;18;6;2;1
2020-01-24 10:00:00;38;29;2;5;55;58;59;22;58;26;11;2;1
2020-01-24 10:15:00;38;22;1;6;59;64;53;26;46;17;6;1;3
2020-01-24 10:30:00;46;21;1;9;63;51;50;25;54;17;10;1;2
2020-01-24 10:45:00;35;34;1;3;55;62;43;20;56;25;8;0;1
2020-01-24 11:00:00;49;29;0;4;56;57;52;19;56;17;6;0;1
2020-01-24 11:15:00;45;36;2;1;59;68;60;26;48;21;6;1;4
2020-01-24 11:30:00;43;25;3;2;77;85;59;30;48;16;5;0;2
2020-01-24 11:45:00;44;24;3;3;81;88;66;37;46;27;4;2;1
2020-01-24 12:00:00;61;57;2;0;89;106;72;44;62;28;7;0;1
