DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-08-11 00:00:00;4;12;13;4;3;7;20;2;5;0;0;0
2019-08-11 00:15:00;4;8;9;1;6;5;23;2;5;0;0;0
2019-08-11 00:30:00;5;7;11;4;4;7;19;4;8;0;0;0
2019-08-11 00:45:00;3;7;9;2;2;11;24;2;3;0;0;0
2019-08-11 01:00:00;0;3;6;1;5;5;13;2;3;0;0;0
2019-08-11 01:15:00;2;6;15;2;2;2;18;0;3;0;0;0
2019-08-11 01:30:00;2;10;9;1;1;4;4;4;2;0;0;0
2019-08-11 01:45:00;0;0;1;0;3;10;14;0;0;0;0;0
2019-08-11 02:00:00;0;2;1;4;1;0;4;0;0;0;0;0
2019-08-11 02:15:00;0;3;2;1;1;2;5;1;1;0;0;0
2019-08-11 02:30:00;1;0;0;0;0;3;3;1;0;0;0;0
2019-08-11 02:45:00;0;1;1;0;0;1;4;1;1;0;0;0
2019-08-11 03:00:00;3;4;5;1;0;2;2;0;0;0;0;0
2019-08-11 03:15:00;0;2;0;1;1;0;4;0;0;0;0;0
2019-08-11 03:30:00;2;8;6;0;0;2;6;0;0;0;0;0
2019-08-11 03:45:00;1;3;4;0;0;1;4;0;0;0;0;0
2019-08-11 04:00:00;2;1;2;0;0;0;2;0;0;0;0;0
2019-08-11 04:15:00;0;1;2;0;1;0;5;0;0;0;0;0
2019-08-11 04:30:00;1;2;1;0;1;0;1;0;0;0;0;0
2019-08-11 04:45:00;0;0;1;1;0;0;3;0;0;0;0;0
2019-08-11 05:00:00;1;1;1;0;0;0;2;0;0;0;0;0
2019-08-11 05:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-08-11 05:30:00;3;2;2;0;0;0;2;0;0;0;0;0
2019-08-11 05:45:00;2;0;1;1;2;1;5;0;0;0;0;0
2019-08-11 06:00:00;1;1;1;0;3;3;3;0;0;0;0;0
2019-08-11 06:15:00;3;0;1;0;1;0;1;0;0;0;0;0
2019-08-11 06:30:00;1;3;3;0;0;1;3;0;0;0;0;0
2019-08-11 06:45:00;0;4;4;0;0;1;2;0;0;0;0;0
2019-08-11 07:00:00;2;1;1;0;0;1;2;0;0;0;0;0
2019-08-11 07:15:00;6;6;8;0;0;3;4;0;1;0;0;0
2019-08-11 07:30:00;2;5;6;0;0;0;5;0;0;0;0;0
2019-08-11 07:45:00;4;4;6;0;0;3;7;0;0;0;0;0
2019-08-11 08:00:00;7;13;13;0;0;2;8;0;0;0;0;0
2019-08-11 08:15:00;13;22;24;0;1;2;14;0;0;0;0;0
2019-08-11 08:30:00;6;9;11;0;1;2;8;0;0;0;0;0
2019-08-11 08:45:00;5;16;17;1;0;4;8;0;0;0;0;0
2019-08-11 09:00:00;6;19;19;0;0;3;11;0;0;0;0;0
2019-08-11 09:15:00;8;22;21;0;1;6;20;0;0;0;0;0
2019-08-11 09:30:00;13;17;20;1;2;19;17;0;0;1;0;0
2019-08-11 09:45:00;13;22;25;0;2;6;17;0;0;0;0;0
2019-08-11 10:00:00;11;21;24;0;3;9;21;1;5;1;0;0
2019-08-11 10:15:00;8;13;15;1;0;7;23;0;1;0;0;0
2019-08-11 10:30:00;13;15;16;1;2;13;26;1;1;0;0;0
2019-08-11 10:45:00;15;14;18;2;1;7;30;0;0;0;0;0
2019-08-11 11:00:00;10;21;24;2;2;15;28;0;3;0;0;0
2019-08-11 11:15:00;12;22;25;1;1;9;35;0;1;0;0;0
2019-08-11 11:30:00;7;18;17;1;1;11;44;0;0;2;0;0
2019-08-11 11:45:00;21;20;30;0;3;11;45;0;0;2;0;0
2019-08-11 12:00:00;17;16;20;5;3;11;36;0;0;0;0;0
2019-08-11 12:15:00;16;20;26;3;2;14;38;1;1;0;0;0
2019-08-11 12:30:00;9;16;16;0;0;6;22;0;1;0;0;0
2019-08-11 12:45:00;12;25;29;5;3;13;35;0;1;1;0;0
2019-08-11 13:00:00;13;19;19;5;1;8;33;0;2;0;0;0
2019-08-11 13:15:00;13;21;25;2;2;7;37;0;1;0;0;0
2019-08-11 13:30:00;12;21;26;5;3;10;28;0;0;0;0;0
2019-08-11 13:45:00;13;35;40;2;5;4;21;1;5;0;0;0
2019-08-11 14:00:00;15;31;35;2;4;13;29;0;0;0;0;0
2019-08-11 14:15:00;13;16;18;4;3;7;20;0;1;0;0;0
2019-08-11 14:30:00;13;16;16;3;5;6;18;1;1;0;0;0
2019-08-11 14:45:00;9;21;24;3;1;13;32;1;1;0;0;0
2019-08-11 15:00:00;13;16;20;5;2;15;27;2;2;0;0;0
2019-08-11 15:15:00;9;20;22;2;0;6;18;0;2;1;0;0
2019-08-11 15:30:00;18;31;33;4;4;5;22;0;1;0;0;0
2019-08-11 15:45:00;15;27;29;0;3;12;27;0;0;0;0;0
2019-08-11 16:00:00;9;26;29;0;2;9;22;0;0;1;0;0
2019-08-11 16:15:00;15;24;29;2;0;11;38;0;0;0;0;0
2019-08-11 16:30:00;12;28;32;5;1;11;41;0;0;0;0;0
2019-08-11 16:45:00;11;28;31;4;6;11;44;0;1;1;0;0
2019-08-11 17:00:00;12;30;32;0;3;12;33;0;1;3;0;0
2019-08-11 17:15:00;12;29;34;0;6;9;24;0;2;2;0;0
2019-08-11 17:30:00;13;31;34;2;3;7;22;0;0;0;0;0
2019-08-11 17:45:00;17;25;27;1;5;19;35;1;2;0;0;0
2019-08-11 18:00:00;15;27;33;2;5;7;38;2;0;0;0;0
2019-08-11 18:15:00;10;21;22;2;3;10;31;0;2;0;0;0
2019-08-11 18:30:00;13;29;28;2;5;17;42;1;0;1;0;0
2019-08-11 18:45:00;11;31;33;3;0;11;30;0;0;0;0;1
2019-08-11 19:00:00;16;52;57;9;3;15;58;0;2;1;0;1
2019-08-11 19:15:00;17;32;42;4;6;14;47;0;1;0;0;0
2019-08-11 19:30:00;13;29;34;6;8;12;43;1;3;3;0;0
2019-08-11 19:45:00;16;27;33;6;7;15;35;0;3;3;0;0
2019-08-11 20:00:00;10;29;33;1;1;9;29;1;4;0;0;0
2019-08-11 20:15:00;16;29;34;3;5;13;41;0;1;0;0;0
2019-08-11 20:30:00;9;13;17;4;3;6;27;2;3;0;0;0
2019-08-11 20:45:00;6;15;18;2;8;9;28;0;0;0;0;0
2019-08-11 21:00:00;5;19;20;4;7;12;32;5;10;1;0;0
2019-08-11 21:15:00;7;22;37;1;9;12;42;1;2;7;0;0
2019-08-11 21:30:00;55;18;17;9;115;387;146;0;0;0;0;0
2019-08-11 21:45:00;4;10;10;4;12;32;77;1;1;0;0;0
2019-08-11 22:00:00;4;10;14;4;11;5;21;1;2;1;0;0
2019-08-11 22:15:00;1;9;9;4;6;14;22;2;3;0;0;0
2019-08-11 22:30:00;4;16;18;3;10;16;36;0;0;0;0;0
2019-08-11 22:45:00;3;14;16;2;3;2;19;0;0;0;0;0
2019-08-11 23:00:00;1;14;16;2;5;6;23;0;0;0;0;0
2019-08-11 23:15:00;4;7;8;2;3;3;10;1;0;0;0;0
2019-08-11 23:30:00;2;7;10;1;7;3;13;0;0;0;0;0
2019-08-11 23:45:00;1;6;8;0;0;3;11;0;0;0;0;0
