DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-11-27 00:00:00;7;2;6;4;0;0;0;0;0;0;0;0
2020-11-27 00:15:00;9;3;7;4;0;0;0;0;0;0;0;0
2020-11-27 00:30:00;5;5;9;11;0;0;0;0;0;0;0;0
2020-11-27 00:45:00;6;4;3;2;0;0;0;0;0;0;0;0
2020-11-27 01:00:00;7;3;6;2;0;0;0;0;0;0;0;0
2020-11-27 01:15:00;5;3;5;4;0;0;0;0;0;0;0;0
2020-11-27 01:30:00;4;0;4;2;0;0;0;0;0;0;0;0
2020-11-27 01:45:00;3;4;5;1;0;0;0;0;0;0;0;0
2020-11-27 02:00:00;0;0;4;4;0;0;0;0;0;0;0;0
2020-11-27 02:15:00;4;1;6;1;0;0;0;0;0;0;0;0
2020-11-27 02:30:00;2;0;6;7;0;0;0;0;0;0;0;0
2020-11-27 02:45:00;5;2;3;0;0;0;0;0;0;0;0;0
2020-11-27 03:00:00;3;1;3;0;0;0;0;0;0;0;0;0
2020-11-27 03:15:00;4;2;2;3;0;0;0;0;0;0;0;0
2020-11-27 03:30:00;6;2;3;1;0;0;0;0;0;0;0;0
2020-11-27 03:45:00;6;2;6;3;0;0;0;0;0;0;0;0
2020-11-27 04:00:00;3;3;3;2;0;0;0;0;0;0;0;0
2020-11-27 04:15:00;6;0;4;6;0;0;0;0;0;0;0;0
2020-11-27 04:30:00;11;4;11;5;0;0;0;0;0;0;0;0
2020-11-27 04:45:00;12;3;9;5;0;0;0;0;0;0;0;0
2020-11-27 05:00:00;17;6;17;15;0;0;0;0;0;0;0;0
2020-11-27 05:15:00;36;14;28;26;0;0;0;0;0;0;0;0
2020-11-27 05:30:00;59;19;23;33;0;0;0;0;0;0;0;0
2020-11-27 05:45:00;64;38;50;56;0;0;0;0;0;0;0;0
2020-11-27 06:00:00;55;24;39;47;0;0;0;0;0;0;0;0
2020-11-27 06:15:00;70;43;45;59;0;0;0;0;0;0;0;0
2020-11-27 06:30:00;97;35;52;86;3;11;0;3;0;2;0;0
2020-11-27 06:45:00;91;56;60;67;0;12;0;0;3;0;0;0
2020-11-27 07:00:00;89;35;45;65;6;29;0;0;13;20;0;0
2020-11-27 07:15:00;107;54;70;90;5;2;0;0;5;11;0;0
2020-11-27 07:30:00;103;77;84;119;0;32;0;19;53;0;29;0
2020-11-27 07:45:00;113;74;81;108;2;14;0;13;24;3;6;0
2020-11-27 08:00:00;111;77;80;77;14;0;0;0;2;4;0;0
2020-11-27 08:15:00;105;71;54;82;2;5;0;0;28;3;0;0
2020-11-27 08:30:00;93;58;61;68;11;19;0;0;6;16;0;0
2020-11-27 08:45:00;102;69;61;74;6;0;0;0;0;6;0;0
2020-11-27 09:00:00;105;51;67;59;8;4;3;0;6;3;0;2
2020-11-27 09:15:00;112;76;66;66;8;2;0;0;0;7;0;2
2020-11-27 09:30:00;123;71;80;83;8;8;4;0;17;10;0;3
2020-11-27 09:45:00;140;77;90;83;0;2;0;0;2;0;0;0
2020-11-27 10:00:00;131;68;72;90;4;0;0;0;3;5;1;0
2020-11-27 10:15:00;118;63;78;91;17;7;1;0;2;9;0;0
2020-11-27 10:30:00;91;52;92;100;10;2;0;0;6;7;5;0
2020-11-27 10:45:00;127;87;85;107;3;3;0;0;1;4;0;0
2020-11-27 11:00:00;122;91;99;115;0;6;0;0;9;7;0;0
2020-11-27 11:15:00;135;82;103;121;8;0;0;0;0;5;0;0
2020-11-27 11:30:00;136;76;110;124;10;1;0;0;2;4;0;1
2020-11-27 11:45:00;146;82;103;119;7;9;0;0;6;2;0;0
2020-11-27 12:00:00;129;95;116;146;2;1;3;5;10;8;4;0
2020-11-27 12:15:00;113;87;106;113;12;1;1;0;7;20;0;1
2020-11-27 12:30:00;122;70;95;119;29;5;0;0;6;18;0;0
2020-11-27 12:45:00;124;77;100;103;19;6;0;0;12;21;0;0
2020-11-27 13:00:00;136;74;92;126;49;13;7;0;12;17;2;0
2020-11-27 13:15:00;150;104;107;141;19;15;0;0;1;18;0;0
2020-11-27 13:30:00;117;80;115;135;14;4;0;0;5;13;0;0
2020-11-27 13:45:00;124;87;103;124;25;4;0;5;1;17;0;0
2020-11-27 14:00:00;150;86;106;135;8;6;0;9;42;19;10;0
2020-11-27 14:15:00;147;112;108;142;34;10;0;0;8;28;0;0
2020-11-27 14:30:00;142;103;118;134;42;5;0;0;20;3;0;0
2020-11-27 14:45:00;143;91;111;153;25;17;0;0;8;33;0;10
2020-11-27 15:00:00;136;92;129;145;19;8;0;6;12;8;2;0
2020-11-27 15:15:00;156;99;131;147;22;3;3;1;21;9;0;2
2020-11-27 15:30:00;137;91;128;150;59;0;12;0;0;38;0;0
2020-11-27 15:45:00;151;96;118;144;21;8;0;0;22;12;0;0
2020-11-27 16:00:00;158;106;116;136;4;27;3;7;23;2;1;2
2020-11-27 16:15:00;159;84;120;142;6;10;0;0;2;3;0;0
2020-11-27 16:30:00;147;78;106;125;15;0;5;0;1;15;0;0
2020-11-27 16:45:00;141;101;120;144;19;4;0;0;32;14;0;1
2020-11-27 17:00:00;161;101;127;151;42;13;11;0;25;25;0;0
2020-11-27 17:15:00;151;102;123;168;15;5;0;2;10;16;0;0
2020-11-27 17:30:00;134;101;106;142;19;3;0;0;6;93;0;0
2020-11-27 17:45:00;151;96;120;147;4;1;2;0;15;8;0;1
2020-11-27 18:00:00;129;80;112;126;4;13;0;1;4;17;0;2
2020-11-27 18:15:00;119;95;95;111;3;5;0;0;4;0;0;0
2020-11-27 18:30:00;115;79;98;90;10;15;0;0;0;3;0;0
2020-11-27 18:45:00;96;54;95;97;10;5;0;0;4;9;0;1
2020-11-27 19:00:00;90;58;94;126;6;0;11;0;9;11;0;0
2020-11-27 19:15:00;64;60;80;105;0;3;0;0;8;17;10;0
2020-11-27 19:30:00;64;49;93;92;21;0;0;0;0;1;0;0
2020-11-27 19:45:00;50;41;63;77;6;0;0;0;0;6;0;0
2020-11-27 20:00:00;52;46;80;81;0;0;0;0;0;6;0;0
2020-11-27 20:15:00;46;26;54;60;4;2;0;0;1;3;0;0
2020-11-27 20:30:00;40;37;32;41;0;0;0;0;0;2;0;0
2020-11-27 20:45:00;41;36;43;37;0;0;0;0;0;0;0;0
2020-11-27 21:00:00;33;18;33;38;0;0;0;0;0;0;0;0
2020-11-27 21:15:00;42;28;41;35;0;0;0;0;0;0;0;0
2020-11-27 21:30:00;30;19;26;32;0;0;0;0;0;0;0;0
2020-11-27 21:45:00;36;23;28;27;0;0;0;0;0;0;0;0
2020-11-27 22:00:00;33;18;26;28;0;0;0;0;0;0;0;0
2020-11-27 22:15:00;37;26;24;20;0;0;0;0;0;0;0;0
2020-11-27 22:30:00;25;13;24;19;0;0;0;0;0;0;0;0
2020-11-27 22:45:00;24;14;24;24;0;0;0;0;0;0;0;0
2020-11-27 23:00:00;19;16;9;17;0;0;0;0;0;0;0;0
2020-11-27 23:15:00;15;10;19;11;0;0;0;0;0;0;0;0
2020-11-27 23:30:00;9;6;15;14;0;0;0;0;0;0;0;0
2020-11-27 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
