DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-08-21 00:00:00;4;0;0;0;0;8;4;8;3;3;0
2019-08-21 00:15:00;3;0;1;0;0;9;0;9;1;1;0
2019-08-21 00:30:00;5;4;3;0;0;3;0;3;0;2;0
2019-08-21 00:45:00;8;2;1;0;1;5;1;6;0;0;0
2019-08-21 01:00:00;4;3;3;0;0;6;3;6;0;2;0
2019-08-21 01:15:00;1;1;1;0;0;1;2;1;4;3;0
2019-08-21 01:30:00;4;1;1;0;0;5;1;5;2;3;0
2019-08-21 01:45:00;3;2;2;0;0;3;0;3;0;0;0
2019-08-21 02:00:00;5;3;2;0;0;5;1;5;0;1;0
2019-08-21 02:15:00;6;3;3;0;0;5;2;5;1;2;0
2019-08-21 02:30:00;2;3;2;0;0;3;2;3;1;3;0
2019-08-21 02:45:00;4;2;2;0;0;1;4;1;0;1;0
2019-08-21 03:00:00;8;4;4;0;0;4;3;4;0;5;0
2019-08-21 03:15:00;6;4;4;0;0;3;7;3;1;4;0
2019-08-21 03:30:00;7;1;1;0;0;2;7;2;1;5;0
2019-08-21 03:45:00;5;1;1;0;0;1;2;1;2;2;0
2019-08-21 04:00:00;7;0;0;0;0;6;4;6;0;4;0
2019-08-21 04:15:00;7;2;2;0;0;8;4;8;1;2;4
2019-08-21 04:30:00;10;4;3;0;0;10;3;10;3;2;17
2019-08-21 04:45:00;13;1;0;0;0;4;8;4;3;2;14
2019-08-21 05:00:00;22;3;2;0;1;16;9;17;3;7;56
2019-08-21 05:15:00;25;3;2;0;0;16;4;16;0;1;52
2019-08-21 05:30:00;63;2;2;0;0;36;4;36;2;5;3
2019-08-21 05:45:00;59;1;3;0;0;28;11;28;6;6;0
2019-08-21 06:00:00;83;4;4;0;0;48;7;48;6;8;0
2019-08-21 06:15:00;93;2;2;0;1;41;5;41;6;7;0
2019-08-21 06:30:00;128;1;1;0;0;75;6;75;6;4;1
2019-08-21 06:45:00;176;1;1;0;0;62;7;62;5;3;0
2019-08-21 07:00:00;135;6;3;0;1;41;17;41;3;3;0
2019-08-21 07:15:00;141;0;1;0;0;44;17;44;9;2;33
