DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-12-24 00:00:00;16;26;3;0;23;19;3;1;4;0;0;0;0;28;29;0;0;0;0;0;0;0;0
2019-12-24 00:15:00;12;18;4;2;20;17;3;0;6;1;2;4;4;21;29;0;0;0;0;0;0;0;0
2019-12-24 00:30:00;19;10;2;4;19;14;1;6;3;2;2;1;1;25;27;0;0;0;0;0;0;0;0
2019-12-24 00:45:00;15;12;4;1;13;7;2;3;9;0;0;4;3;17;17;0;0;0;0;0;0;0;0
2019-12-24 01:00:00;16;11;2;4;15;9;0;2;2;0;0;1;0;19;21;0;0;0;0;0;0;0;0
2019-12-24 01:15:00;12;12;4;2;16;12;4;1;1;0;1;1;1;16;21;0;0;0;0;0;0;0;0
2019-12-24 01:30:00;9;16;3;2;13;19;5;4;2;3;3;1;1;14;23;0;0;0;0;0;0;0;0
2019-12-24 01:45:00;13;10;0;1;14;6;0;0;1;0;0;0;0;15;16;0;0;0;0;0;0;0;0
2019-12-24 02:00:00;6;11;1;1;11;10;0;2;2;0;0;1;1;10;14;0;0;0;0;0;0;0;0
2019-12-24 02:15:00;8;5;0;2;8;5;1;0;2;0;0;0;0;9;9;0;0;0;0;0;0;0;0
2019-12-24 02:30:00;3;7;0;0;9;11;1;0;0;0;0;1;1;4;12;0;0;0;0;0;0;0;0
2019-12-24 02:45:00;7;9;1;1;5;1;1;0;1;0;0;0;0;10;5;0;0;0;0;0;0;0;0
2019-12-24 03:00:00;5;10;0;0;11;4;0;2;1;0;0;2;2;6;12;0;0;0;0;0;0;0;0
2019-12-24 03:15:00;9;7;2;0;8;8;2;0;3;1;1;0;0;11;11;0;0;0;0;0;0;0;0
2019-12-24 03:30:00;3;4;2;1;8;5;1;2;3;0;0;0;0;5;9;0;0;0;0;0;0;0;0
2019-12-24 03:45:00;4;4;1;3;3;2;1;1;1;0;0;0;0;5;3;0;0;0;0;0;0;0;0
2019-12-24 04:00:00;9;8;0;1;5;4;3;7;5;0;0;0;0;11;6;0;0;0;0;0;0;0;0
2019-12-24 04:15:00;6;4;0;4;5;4;0;1;4;1;0;0;0;7;7;0;0;0;0;0;0;0;0
