DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-05-05 00:00:00;3;4;0;1;0;4;3;2;0;0;0;0;0;0
2020-05-05 00:15:00;3;7;2;0;1;8;10;0;1;0;0;0;0;0
2020-05-05 00:30:00;9;6;0;0;0;3;3;3;0;0;0;0;0;0
2020-05-05 00:45:00;6;3;1;0;0;4;2;0;1;1;0;0;0;0
2020-05-05 01:00:00;5;5;0;0;0;4;6;1;0;0;0;0;0;0
2020-05-05 01:15:00;4;5;2;1;2;9;4;1;0;1;0;0;0;0
2020-05-05 01:30:00;3;1;0;0;0;9;9;1;1;1;0;0;0;0
2020-05-05 01:45:00;4;6;0;0;0;4;6;2;0;0;0;0;0;0
2020-05-05 02:00:00;5;6;1;0;0;3;5;2;1;0;0;0;0;0
2020-05-05 02:15:00;2;2;0;0;0;3;4;3;0;1;0;0;0;0
2020-05-05 02:30:00;2;3;0;0;0;2;3;2;0;0;0;0;0;0
2020-05-05 02:45:00;3;3;1;0;0;3;1;3;0;0;0;0;0;0
2020-05-05 03:00:00;1;2;0;0;0;5;5;3;0;0;0;0;0;0
2020-05-05 03:15:00;1;0;0;0;2;7;4;2;0;1;0;0;0;0
2020-05-05 03:30:00;2;3;0;0;0;6;1;2;1;1;0;0;0;0
2020-05-05 03:45:00;6;2;1;2;1;4;5;1;0;0;0;0;0;0
2020-05-05 04:00:00;4;2;1;0;0;4;5;0;0;1;0;0;0;0
2020-05-05 04:15:00;7;5;1;2;1;11;14;5;0;0;0;0;0;0
2020-05-05 04:30:00;6;0;0;2;1;9;8;6;0;1;0;0;0;0
2020-05-05 04:45:00;10;7;1;4;7;8;4;1;0;0;0;0;0;0
2020-05-05 05:00:00;16;10;0;2;6;21;19;6;2;2;0;0;0;0
2020-05-05 05:15:00;46;24;2;7;14;30;33;15;2;4;0;0;0;0
2020-05-05 05:30:00;34;42;5;10;10;34;28;12;3;3;0;0;0;0
2020-05-05 05:45:00;33;40;2;8;14;20;17;10;2;2;1;0;0;0
2020-05-05 06:00:00;39;41;5;9;16;22;22;18;2;5;0;0;0;0
2020-05-05 06:15:00;57;62;10;11;23;35;30;20;11;3;0;0;0;0
2020-05-05 06:30:00;62;83;6;12;33;47;48;20;5;5;0;0;0;0
2020-05-05 06:45:00;75;98;11;17;20;55;44;25;8;3;0;0;3;0
2020-05-05 07:00:00;73;82;10;20;46;46;30;18;10;4;0;0;0;0
2020-05-05 07:15:00;86;120;16;29;43;67;50;25;11;10;0;0;0;1
2020-05-05 07:30:00;82;93;28;31;55;54;48;26;4;5;0;0;0;0
2020-05-05 07:45:00;63;66;26;33;48;90;70;31;10;2;0;0;25;0
2020-05-05 08:00:00;65;67;23;28;41;69;61;23;7;7;0;0;1;0
2020-05-05 08:15:00;62;71;19;23;35;60;68;23;10;7;0;0;0;0
2020-05-05 08:30:00;84;84;32;29;30;70;75;29;7;7;0;0;3;0
2020-05-05 08:45:00;65;66;27;30;32;77;74;38;14;4;0;0;0;0
2020-05-05 09:00:00;71;61;22;38;23;72;64;25;12;10;0;4;1;0
2020-05-05 09:15:00;58;58;16;30;42;84;79;31;16;7;1;0;0;0
2020-05-05 09:30:00;74;96;27;33;32;76;83;24;14;7;0;0;0;0
2020-05-05 09:45:00;74;73;22;33;40;86;93;35;16;3;0;0;0;0
2020-05-05 10:00:00;71;66;27;27;43;81;87;27;15;5;0;0;0;0
2020-05-05 10:15:00;68;65;31;34;32;119;97;28;12;13;0;0;1;0
2020-05-05 10:30:00;75;82;25;42;35;90;104;31;8;6;0;0;0;0
2020-05-05 10:45:00;63;61;27;32;43;87;84;39;13;12;0;0;0;0
2020-05-05 11:00:00;72;65;18;31;35;108;110;30;8;7;4;0;1;0
2020-05-05 11:15:00;62;69;26;43;43;89;88;30;11;4;0;0;0;0
2020-05-05 11:30:00;86;86;29;37;41;77;122;44;11;5;0;0;0;0
2020-05-05 11:45:00;69;77;22;46;40;88;87;28;17;11;0;0;0;0
2020-05-05 12:00:00;82;64;21;39;26;85;92;35;12;8;1;2;4;5
2020-05-05 12:15:00;71;71;19;36;46;98;107;40;9;9;0;2;0;0
2020-05-05 12:30:00;73;90;33;39;40;87;112;32;13;4;0;0;4;0
2020-05-05 12:45:00;71;71;37;27;36;73;101;41;14;7;0;0;0;1
2020-05-05 13:00:00;71;70;26;44;43;93;112;36;14;5;1;1;0;0
2020-05-05 13:15:00;67;75;16;31;40;85;109;44;14;9;0;1;1;0
2020-05-05 13:30:00;81;78;23;34;38;93;115;31;14;7;0;0;0;0
2020-05-05 13:45:00;90;111;28;22;37;102;122;42;17;9;0;3;0;0
2020-05-05 14:00:00;80;81;22;27;36;94;84;35;11;9;0;0;0;0
2020-05-05 14:15:00;78;75;16;38;35;99;115;37;19;7;1;0;3;0
2020-05-05 14:30:00;79;80;33;41;32;102;118;36;13;7;8;0;0;0
2020-05-05 14:45:00;75;76;24;37;29;96;110;37;15;8;0;0;4;0
2020-05-05 15:00:00;69;64;28;34;39;111;107;41;15;5;0;0;0;0
2020-05-05 15:15:00;80;75;21;50;44;92;106;29;14;8;6;12;0;0
2020-05-05 15:30:00;62;70;25;26;33;116;120;43;20;5;0;2;1;0
2020-05-05 15:45:00;83;80;24;37;37;108;127;40;19;12;0;0;0;0
2020-05-05 16:00:00;75;83;27;30;43;110;117;43;18;7;0;37;0;0
2020-05-05 16:15:00;90;83;22;34;35;113;153;49;12;9;0;2;0;1
2020-05-05 16:30:00;68;66;20;41;27;125;123;43;13;12;0;0;1;0
2020-05-05 16:45:00;84;86;28;24;33;116;141;53;13;11;0;0;4;0
