DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-07-07 00:00:00;3;3;3;1;4;2;0
2020-07-07 00:15:00;6;7;4;2;3;3;0
2020-07-07 00:30:00;6;5;3;3;4;2;0
2020-07-07 00:45:00;3;3;6;5;8;3;0
2020-07-07 01:00:00;2;1;0;0;2;2;0
2020-07-07 01:15:00;1;1;1;3;5;2;0
2020-07-07 01:30:00;0;0;0;1;5;5;0
2020-07-07 01:45:00;4;5;2;1;3;1;0
2020-07-07 02:00:00;2;1;0;1;7;6;0
2020-07-07 02:15:00;7;8;5;1;7;2;0
2020-07-07 02:30:00;1;2;3;0;9;2;0
2020-07-07 02:45:00;3;8;8;3;4;3;0
2020-07-07 03:00:00;1;2;1;1;2;1;0
2020-07-07 03:15:00;5;5;0;3;2;1;0
2020-07-07 03:30:00;5;5;4;3;10;9;0
2020-07-07 03:45:00;4;8;6;4;5;5;0
2020-07-07 04:00:00;3;6;3;3;13;10;0
2020-07-07 04:15:00;10;9;4;1;8;3;0
2020-07-07 04:30:00;8;7;1;1;8;1;0
2020-07-07 04:45:00;16;11;6;2;12;11;0
2020-07-07 05:00:00;22;16;9;6;20;5;0
2020-07-07 05:15:00;36;25;12;6;27;10;0
2020-07-07 05:30:00;40;20;17;16;42;19;0
2020-07-07 05:45:00;51;36;28;15;60;26;0
2020-07-07 06:00:00;47;30;23;14;57;27;0
2020-07-07 06:15:00;81;47;40;15;72;31;0
2020-07-07 06:30:00;65;41;40;18;73;38;1
2020-07-07 06:45:00;96;59;50;34;105;55;0
2020-07-07 07:00:00;91;65;57;39;84;33;3
2020-07-07 07:15:00;104;77;66;33;75;35;1
2020-07-07 07:30:00;94;61;56;39;84;30;0
2020-07-07 07:45:00;107;59;52;46;84;46;0
2020-07-07 08:00:00;59;46;41;36;68;27;2
2020-07-07 08:15:00;45;47;47;35;79;35;1
2020-07-07 08:30:00;81;44;44;27;86;41;1
2020-07-07 08:45:00;68;49;43;32;64;29;1
2020-07-07 09:00:00;78;49;43;41;80;33;1
2020-07-07 09:15:00;81;49;42;35;85;48;2
2020-07-07 09:30:00;74;48;40;44;68;36;1
2020-07-07 09:45:00;84;56;46;38;87;49;0
2020-07-07 10:00:00;96;45;33;51;78;42;1
2020-07-07 10:15:00;80;45;37;36;82;44;0
2020-07-07 10:30:00;77;48;38;128;91;54;0
2020-07-07 10:45:00;90;49;48;33;71;41;0
2020-07-07 11:00:00;81;43;33;45;87;43;2
2020-07-07 11:15:00;73;50;46;40;86;40;5
2020-07-07 11:30:00;86;54;47;47;93;42;0
2020-07-07 11:45:00;69;34;32;33;80;41;4
2020-07-07 12:00:00;78;54;42;45;90;71;5
2020-07-07 12:15:00;75;38;30;29;104;56;7
2020-07-07 12:30:00;62;44;35;25;77;55;2
2020-07-07 12:45:00;80;45;39;33;89;58;1
2020-07-07 13:00:00;62;57;46;35;87;58;0
2020-07-07 13:15:00;77;78;64;17;101;71;1
2020-07-07 13:30:00;69;50;42;37;91;52;1
2020-07-07 13:45:00;75;58;44;36;85;44;2
2020-07-07 14:00:00;64;61;53;44;102;49;1
2020-07-07 14:15:00;81;56;49;46;91;57;0
2020-07-07 14:30:00;91;66;56;34;89;46;1
2020-07-07 14:45:00;72;48;45;44;103;44;6
2020-07-07 15:00:00;92;57;52;49;92;42;1
2020-07-07 15:15:00;82;53;49;45;105;54;1
2020-07-07 15:30:00;84;63;52;36;97;37;2
2020-07-07 15:45:00;75;45;39;47;81;64;1
2020-07-07 16:00:00;96;69;65;53;116;69;1
2020-07-07 16:15:00;91;52;55;47;106;40;2
2020-07-07 16:30:00;104;58;52;71;128;66;5
2020-07-07 16:45:00;98;68;66;47;100;51;3
2020-07-07 17:00:00;98;48;46;80;121;56;3
2020-07-07 17:15:00;89;71;56;43;97;59;5
2020-07-07 17:30:00;96;61;55;30;102;64;3
2020-07-07 17:45:00;69;54;49;33;83;38;0
2020-07-07 18:00:00;61;40;41;37;70;35;0
2020-07-07 18:15:00;48;36;27;19;79;38;3
2020-07-07 18:30:00;58;42;32;18;65;34;5
2020-07-07 18:45:00;44;35;26;13;53;19;0
2020-07-07 19:00:00;46;19;17;13;42;30;3
2020-07-07 19:15:00;39;21;12;13;58;21;0
2020-07-07 19:30:00;31;15;13;7;47;15;0
2020-07-07 19:45:00;33;23;17;13;38;14;0
2020-07-07 20:00:00;28;19;13;11;34;14;0
2020-07-07 20:15:00;37;18;12;7;44;18;1
2020-07-07 20:30:00;24;11;5;5;21;8;0
2020-07-07 20:45:00;41;27;15;9;27;5;0
2020-07-07 21:00:00;23;22;16;11;42;15;0
2020-07-07 21:15:00;31;17;14;8;31;12;0
2020-07-07 21:30:00;24;17;12;9;22;9;0
2020-07-07 21:45:00;18;15;14;3;32;9;0
2020-07-07 22:00:00;25;14;9;3;29;11;0
2020-07-07 22:15:00;21;10;4;9;47;18;0
2020-07-07 22:30:00;13;13;11;3;25;14;0
2020-07-07 22:45:00;15;9;6;7;24;10;0
2020-07-07 23:00:00;14;12;2;3;12;5;0
2020-07-07 23:15:00;9;9;6;1;11;5;0
2020-07-07 23:30:00;6;6;3;2;9;8;0
