DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-08-28 00:00:00;5;0;2;2;8;3;5;2;0;0;0;0;0;0;0
2019-08-28 00:15:00;10;0;5;4;11;1;5;7;0;0;0;0;0;0;0
2019-08-28 00:30:00;3;4;4;6;8;0;10;11;0;0;0;0;0;0;0
2019-08-28 00:45:00;3;3;2;3;4;0;3;5;0;0;0;0;0;0;0
2019-08-28 01:00:00;3;2;4;2;3;0;1;4;0;0;0;0;0;0;0
2019-08-28 01:15:00;10;0;5;3;9;0;1;7;0;0;0;0;0;0;0
2019-08-28 01:30:00;2;3;6;3;7;1;0;8;0;0;0;0;0;0;0
2019-08-28 01:45:00;4;3;10;0;5;0;4;9;0;0;0;0;0;0;0
2019-08-28 02:00:00;1;1;3;2;0;0;0;3;0;0;0;0;0;0;0
2019-08-28 02:15:00;3;1;4;6;4;0;0;9;0;0;0;0;0;0;0
2019-08-28 02:30:00;2;3;3;5;2;0;2;7;0;0;0;0;0;0;0
2019-08-28 02:45:00;3;0;2;2;2;2;0;3;0;0;0;0;0;0;0
2019-08-28 03:00:00;4;0;0;2;2;1;2;4;0;0;0;0;0;0;0
2019-08-28 03:15:00;4;1;3;4;1;0;2;8;0;0;0;0;0;0;0
2019-08-28 03:30:00;8;1;2;0;3;0;2;2;0;0;0;0;0;0;0
2019-08-28 03:45:00;4;5;5;4;8;1;3;9;0;0;0;0;0;0;0
2019-08-28 04:00:00;8;2;4;3;5;0;6;8;0;0;0;0;0;0;0
2019-08-28 04:15:00;8;3;7;1;3;3;0;8;0;0;0;0;0;0;0
2019-08-28 04:30:00;9;3;6;6;6;0;2;10;0;0;0;0;0;0;0
2019-08-28 04:45:00;15;6;4;2;4;0;4;7;0;0;0;0;0;0;0
2019-08-28 05:00:00;24;4;3;6;7;1;5;12;0;0;0;0;0;0;0
2019-08-28 05:15:00;31;8;11;8;16;1;11;22;0;2;0;0;0;0;0
2019-08-28 05:30:00;67;23;16;18;13;0;19;30;0;0;1;0;0;0;0
2019-08-28 05:45:00;78;27;14;25;14;3;23;35;0;0;6;0;0;3;0
2019-08-28 06:00:00;73;24;18;32;29;6;16;26;0;0;1;0;0;0;0
2019-08-28 06:15:00;89;27;20;34;49;6;19;28;0;0;1;0;3;1;0
2019-08-28 06:30:00;119;45;24;57;42;4;42;37;0;1;0;0;0;0;0
2019-08-28 06:45:00;119;44;28;66;43;9;53;38;0;1;0;0;0;0;0
2019-08-28 07:00:00;122;28;27;39;53;0;47;35;0;0;0;0;0;0;0
2019-08-28 07:15:00;153;23;38;53;44;2;43;32;0;2;1;7;4;0;0
2019-08-28 07:30:00;140;35;45;36;48;3;49;40;0;0;0;0;0;0;0
2019-08-28 07:45:00;119;26;43;51;47;5;43;36;0;0;0;0;0;0;0
2019-08-28 08:00:00;121;23;34;45;47;4;44;34;0;0;1;0;0;0;0
2019-08-28 08:15:00;116;16;34;38;49;4;48;42;0;0;2;0;1;1;0
2019-08-28 08:30:00;108;20;41;42;39;6;49;37;0;0;3;0;0;0;0
2019-08-28 08:45:00;103;18;35;35;38;6;48;36;0;1;0;0;0;0;0
2019-08-28 09:00:00;44;5;15;20;24;3;30;20;0;1;0;1;0;0;0
2019-08-28 09:15:00;
2019-08-28 09:30:00;
2019-08-28 09:45:00;
2019-08-28 10:00:00;
2019-08-28 10:15:00;
2019-08-28 10:30:00;
2019-08-28 10:45:00;
2019-08-28 11:00:00;
2019-08-28 11:15:00;
2019-08-28 11:30:00;
2019-08-28 11:45:00;
2019-08-28 12:00:00;
2019-08-28 12:15:00;
2019-08-28 12:30:00;
2019-08-28 12:45:00;
2019-08-28 13:00:00;
2019-08-28 13:15:00;
2019-08-28 13:30:00;
2019-08-28 13:45:00;17;4;11;7;20;1;11;10;0;1;0;0;0;0;0
2019-08-28 14:00:00;81;5;28;27;85;9;56;28;0;0;2;0;0;0;0
2019-08-28 14:15:00;87;11;44;42;103;13;42;37;0;0;6;0;0;3;0
2019-08-28 14:30:00;126;4;49;37;96;14;65;40;0;0;2;0;0;0;0
2019-08-28 14:45:00;75;7;44;36;99;9;53;48;0;2;1;1;0;0;0
2019-08-28 15:00:00;107;6;51;37;103;7;48;40;0;0;3;0;7;0;0
2019-08-28 15:15:00;79;6;46;32;111;16;47;28;0;2;1;13;0;0;0
2019-08-28 15:30:00;89;6;63;35;109;8;56;42;0;0;1;0;0;0;0
2019-08-28 15:45:00;97;6;67;49;118;10;58;43;0;4;3;0;0;2;0
2019-08-28 16:00:00;92;8;71;39;119;9;71;48;0;1;9;0;0;0;0
2019-08-28 16:15:00;79;4;74;39;134;17;66;58;0;0;2;0;0;1;1
2019-08-28 16:30:00;108;7;63;43;148;12;72;44;0;2;1;0;0;0;0
2019-08-28 16:45:00;82;9;69;37;125;14;48;34;0;0;3;0;7;0;0
2019-08-28 17:00:00;84;3;76;32;142;7;68;48;0;1;1;0;0;1;0
2019-08-28 17:15:00;111;8;52;35;153;11;61;40;0;0;2;0;1;1;1
2019-08-28 17:30:00;106;4;77;33;113;11;47;40;0;3;3;11;0;0;0
2019-08-28 17:45:00;92;2;45;22;112;19;52;40;0;0;0;0;0;0;0
2019-08-28 18:00:00;96;10;50;32;117;13;40;32;0;4;1;0;0;0;0
2019-08-28 18:15:00;80;8;33;25;113;12;61;27;0;0;5;0;0;0;0
2019-08-28 18:30:00;80;5;38;29;90;8;46;29;0;0;3;0;0;0;0
2019-08-28 18:45:00;66;1;28;18;84;14;49;27;0;1;0;0;0;0;1
2019-08-28 19:00:00;68;5;35;26;85;9;30;37;0;1;0;0;0;0;0
2019-08-28 19:15:00;61;8;31;18;72;9;37;25;0;2;0;0;0;0;0
2019-08-28 19:30:00;68;3;31;14;62;3;48;23;0;3;12;0;0;0;0
2019-08-28 19:45:00;57;3;24;18;57;4;37;25;0;2;1;1;0;0;0
2019-08-28 20:00:00;64;3;24;16;81;11;34;19;0;0;0;0;2;0;0
2019-08-28 20:15:00;77;4;25;20;72;8;26;19;0;3;0;0;0;0;0
