DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-12-10 00:00:00;4;4;1;0;5;0;2;1;0;0;0;0;0;0
2020-12-10 00:15:00;8;4;4;1;4;0;1;2;0;0;0;0;0;0
2020-12-10 00:30:00;8;3;2;1;5;0;4;1;0;0;0;0;0;0
2020-12-10 00:45:00;6;1;0;0;5;0;1;0;0;0;0;0;0;0
2020-12-10 01:00:00;5;2;3;1;2;0;0;1;0;0;0;0;0;0
2020-12-10 01:15:00;5;5;2;0;3;0;1;3;0;0;0;0;0;0
2020-12-10 01:30:00;6;3;1;0;2;0;1;0;0;0;0;0;0;0
2020-12-10 01:45:00;2;1;2;0;2;0;1;1;0;0;0;0;0;0
2020-12-10 02:00:00;3;2;2;0;6;0;1;1;0;0;0;0;0;0
2020-12-10 02:15:00;4;1;1;0;8;0;2;1;0;0;0;0;0;0
2020-12-10 02:30:00;3;2;0;0;2;0;4;1;0;0;0;0;0;0
2020-12-10 02:45:00;5;2;1;0;1;0;3;0;0;0;0;0;0;0
2020-12-10 03:00:00;1;0;5;0;1;0;3;1;0;0;0;0;0;0
2020-12-10 03:15:00;4;1;1;0;1;0;0;1;0;0;0;0;0;0
2020-12-10 03:30:00;4;6;1;1;2;0;1;2;0;0;0;0;0;0
2020-12-10 03:45:00;9;1;4;1;1;0;1;2;0;0;0;0;0;0
2020-12-10 04:00:00;5;3;3;1;5;0;3;1;0;0;0;0;0;0
2020-12-10 04:15:00;9;4;3;3;5;0;3;1;0;0;0;0;0;0
2020-12-10 04:30:00;8;1;8;0;7;0;4;3;0;0;0;0;0;0
2020-12-10 04:45:00;10;5;14;2;9;0;5;11;0;0;0;0;0;0
2020-12-10 05:00:00;24;11;53;3;17;0;11;12;0;0;0;0;0;0
2020-12-10 05:15:00;35;17;88;9;18;0;13;16;0;0;0;0;0;0
2020-12-10 05:30:00;51;46;75;7;29;0;18;26;0;0;0;0;0;0
2020-12-10 05:45:00;57;55;42;18;40;0;65;39;0;0;0;0;0;0
2020-12-10 06:00:00;46;46;30;2;45;0;76;76;0;0;0;0;0;0
2020-12-10 06:15:00;69;59;41;9;45;0;54;37;0;0;0;0;0;0
2020-12-10 06:30:00;74;68;58;15;55;0;33;27;0;0;0;0;0;0
2020-12-10 06:45:00;88;89;67;23;65;0;27;30;0;0;0;0;0;0
2020-12-10 07:00:00;76;84;52;24;55;0;25;23;0;0;0;0;0;0
2020-12-10 07:15:00;81;95;62;34;73;0;31;30;0;0;0;0;0;0
2020-12-10 07:30:00;94;111;78;32;88;0;45;42;2;0;0;0;0;9
2020-12-10 07:45:00;98;120;66;33;92;0;48;31;0;0;2;0;0;3
2020-12-10 08:00:00;96;105;67;30;70;0;41;34;0;0;0;0;0;0
2020-12-10 08:15:00;94;96;61;24;65;0;35;28;0;0;0;0;0;0
2020-12-10 08:30:00;95;87;41;22;78;0;36;32;0;0;0;0;0;0
2020-12-10 08:45:00;75;80;41;18;72;0;31;29;0;0;0;0;0;0
2020-12-10 09:00:00;88;90;42;24;58;0;31;18;0;0;0;0;0;0
2020-12-10 09:15:00;78;101;43;13;63;0;39;21;0;0;0;0;0;0
2020-12-10 09:30:00;74;89;38;25;59;0;34;21;0;0;0;0;2;0
2020-12-10 09:45:00;101;106;38;19;57;0;44;23;0;3;0;0;0;0
2020-12-10 10:00:00;85;76;46;16;75;0;37;35;0;0;0;0;0;0
2020-12-10 10:15:00;93;94;34;17;58;0;41;19;0;0;0;0;0;0
2020-12-10 10:30:00;90;96;49;25;76;0;48;30;0;0;0;0;0;0
2020-12-10 10:45:00;101;107;57;21;82;0;42;44;0;0;1;0;0;0
2020-12-10 11:00:00;90;95;32;16;76;0;42;20;0;0;0;0;0;0
2020-12-10 11:15:00;82;100;52;24;83;0;37;37;0;0;0;0;0;0
2020-12-10 11:30:00;97;104;63;23;70;0;42;29;0;0;0;0;0;3
2020-12-10 11:45:00;79;89;60;25;83;0;56;40;0;7;0;0;0;0
2020-12-10 12:00:00;88;99;49;26;84;0;48;31;3;2;0;0;0;3
2020-12-10 12:15:00;97;112;47;20;96;0;50;32;0;0;0;0;0;0
2020-12-10 12:30:00;82;76;62;27;76;0;43;37;0;0;0;0;0;0
2020-12-10 12:45:00;99;94;56;29;80;0;47;38;3;2;0;0;0;0
2020-12-10 13:00:00;86;85;68;23;85;0;52;35;0;0;0;0;0;0
2020-12-10 13:15:00;110;104;82;31;90;0;36;37;0;0;0;0;0;36
2020-12-10 13:30:00;104;118;91;24;69;0;46;36;0;0;0;0;0;5
2020-12-10 13:45:00;111;103;95;25;84;0;51;31;0;55;0;0;0;0
2020-12-10 14:00:00;115;119;73;18;106;0;68;55;0;0;0;3;7;0
2020-12-10 14:15:00;111;107;41;21;82;0;94;75;1;0;0;0;4;1
2020-12-10 14:30:00;113;99;48;29;93;0;68;56;0;0;1;0;0;2
2020-12-10 14:45:00;105;113;43;32;88;0;54;48;0;0;0;0;0;0
2020-12-10 15:00:00;102;124;51;23;115;0;57;54;0;0;0;0;0;0
2020-12-10 15:15:00;112;101;56;27;102;0;55;44;0;3;1;4;0;3
2020-12-10 15:30:00;116;114;54;42;93;0;52;53;1;0;0;0;0;0
2020-12-10 15:45:00;121;129;52;27;115;0;77;56;0;0;0;1;0;0
2020-12-10 16:00:00;117;117;58;40;117;0;63;57;0;0;0;0;1;1
2020-12-10 16:15:00;133;124;51;38;150;0;60;48;0;0;0;0;0;4
2020-12-10 16:30:00;123;100;60;35;124;0;66;39;0;0;0;0;0;0
2020-12-10 16:45:00;117;123;47;39;115;0;64;33;0;0;0;0;3;0
2020-12-10 17:00:00;110;113;57;24;122;0;45;32;0;0;0;0;0;0
2020-12-10 17:15:00;106;111;43;34;91;0;45;42;0;0;0;0;0;0
2020-12-10 17:30:00;89;112;41;26;116;0;37;37;0;0;6;0;0;0
2020-12-10 17:45:00;99;99;39;25;79;0;38;27;0;1;9;0;0;5
