DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-10-28 00:00:00;4;3;2;2;2;1;0;0;0;0
2019-10-28 00:15:00;5;3;0;1;1;0;0;0;0;0
2019-10-28 00:30:00;1;3;1;0;2;2;0;0;0;0
2019-10-28 00:45:00;0;1;0;0;1;0;0;0;0;0
2019-10-28 01:00:00;3;4;0;0;0;3;0;0;0;0
2019-10-28 01:15:00;1;0;1;0;0;0;0;0;0;0
2019-10-28 01:30:00;1;2;0;1;0;0;0;0;0;0
2019-10-28 01:45:00;0;1;0;2;0;0;0;0;0;0
2019-10-28 02:00:00;1;1;0;0;0;0;0;0;0;0
2019-10-28 02:15:00;1;1;0;2;0;0;0;0;0;0
2019-10-28 02:30:00;3;2;1;0;0;0;0;0;0;0
2019-10-28 02:45:00;0;0;0;0;0;0;0;0;0;0
2019-10-28 03:00:00;1;0;1;1;0;0;0;0;0;0
2019-10-28 03:15:00;0;0;0;0;1;0;0;0;0;0
2019-10-28 03:30:00;1;0;0;0;0;0;0;0;0;0
2019-10-28 03:45:00;0;1;1;0;0;0;0;0;0;0
2019-10-28 04:00:00;0;0;0;0;1;0;0;0;0;0
2019-10-28 04:15:00;2;0;2;1;0;0;0;0;0;0
2019-10-28 04:30:00;0;2;1;0;4;2;0;0;0;0
2019-10-28 04:45:00;2;3;1;4;3;3;0;0;0;0
2019-10-28 05:00:00;1;0;3;1;5;2;0;0;0;0
2019-10-28 05:15:00;4;4;1;2;2;8;0;0;0;0
2019-10-28 05:30:00;3;9;2;9;4;9;0;0;0;0
2019-10-28 05:45:00;9;9;10;12;6;24;0;0;0;0
2019-10-28 06:00:00;15;12;9;7;16;18;0;0;0;0
2019-10-28 06:15:00;11;24;19;12;20;29;0;0;0;0
2019-10-28 06:30:00;20;19;21;14;17;34;0;0;0;0
2019-10-28 06:45:00;22;32;30;14;35;48;0;0;0;0
2019-10-28 07:00:00;16;30;40;15;25;44;0;0;0;0
2019-10-28 07:15:00;12;20;43;23;60;52;0;0;0;0
2019-10-28 07:30:00;24;47;46;25;56;63;0;0;0;0
2019-10-28 07:45:00;20;35;56;19;46;62;0;0;0;0
2019-10-28 08:00:00;27;50;56;32;47;62;0;0;0;0
2019-10-28 08:15:00;21;32;53;33;31;51;0;0;0;0
2019-10-28 08:30:00;27;43;41;52;26;60;0;0;0;0
2019-10-28 08:45:00;29;21;42;45;32;60;0;0;0;0
2019-10-28 09:00:00;36;40;40;37;35;48;0;0;0;0
2019-10-28 09:15:00;35;28;35;40;34;43;0;0;0;0
2019-10-28 09:30:00;25;31;39;47;36;41;0;0;0;0
2019-10-28 09:45:00;28;37;51;46;36;42;0;0;0;0
2019-10-28 10:00:00;30;30;39;69;28;35;0;0;0;0
2019-10-28 10:15:00;22;26;30;44;30;42;0;0;0;0
2019-10-28 10:30:00;37;41;34;57;37;26;0;0;0;0
2019-10-28 10:45:00;36;41;41;60;37;43;0;0;0;0
2019-10-28 11:00:00;37;34;34;76;36;35;0;0;0;0
2019-10-28 11:15:00;29;47;30;48;35;35;0;0;0;0
2019-10-28 11:30:00;33;49;33;62;25;36;0;0;0;0
2019-10-28 11:45:00;36;50;31;43;34;28;0;0;0;0
2019-10-28 12:00:00;31;68;42;85;27;24;0;0;0;0
2019-10-28 12:15:00;46;37;30;62;31;32;0;0;0;0
2019-10-28 12:30:00;35;43;25;45;30;25;0;0;0;0
2019-10-28 12:45:00;24;39;29;46;18;32;0;0;0;0
2019-10-28 13:00:00;48;44;27;63;22;25;0;0;0;0
2019-10-28 13:15:00;33;38;25;70;32;40;0;0;0;0
2019-10-28 13:30:00;27;36;24;51;30;37;0;0;0;0
2019-10-28 13:45:00;32;55;34;50;40;35;0;0;0;0
2019-10-28 14:00:00;51;44;31;42;24;21;0;0;0;0
2019-10-28 14:15:00;49;61;24;48;17;37;0;0;0;0
2019-10-28 14:30:00;53;78;32;70;17;32;0;0;0;0
2019-10-28 14:45:00;58;76;56;55;22;37;0;0;0;0
2019-10-28 15:00:00;50;57;36;57;33;36;0;0;0;0
2019-10-28 15:15:00;58;69;51;66;21;24;0;0;0;0
2019-10-28 15:30:00;51;89;41;62;20;37;0;0;0;0
2019-10-28 15:45:00;73;80;47;78;24;48;0;0;0;0
2019-10-28 16:00:00;73;80;57;88;26;51;0;0;0;0
2019-10-28 16:15:00;78;124;52;54;19;35;0;0;0;0
2019-10-28 16:30:00;76;115;64;60;27;39;0;0;0;0
2019-10-28 16:45:00;78;101;69;77;32;48;0;0;0;0
2019-10-28 17:00:00;58;103;58;72;19;42;0;0;0;0
2019-10-28 17:15:00;68;77;57;69;19;34;0;0;0;0
2019-10-28 17:30:00;72;79;35;66;19;43;0;0;0;0
2019-10-28 17:45:00;67;92;50;62;19;41;0;0;0;0
2019-10-28 18:00:00;80;86;63;51;23;63;0;0;0;0
2019-10-28 18:15:00;59;59;44;51;20;44;0;0;0;0
2019-10-28 18:30:00;50;53;35;56;20;40;0;0;0;0
2019-10-28 18:45:00;45;33;44;45;20;45;0;0;0;0
2019-10-28 19:00:00;28;38;27;47;31;39;0;0;0;0
2019-10-28 19:15:00;54;35;28;31;20;38;0;0;0;0
2019-10-28 19:30:00;37;30;18;26;21;33;0;0;0;0
2019-10-28 19:45:00;34;25;20;37;13;36;0;0;0;0
2019-10-28 20:00:00;35;31;26;28;13;23;0;0;0;0
2019-10-28 20:15:00;30;23;8;32;8;19;0;0;0;0
2019-10-28 20:30:00;37;29;15;16;10;9;0;0;0;0
2019-10-28 20:45:00;29;23;5;24;4;14;0;0;0;0
2019-10-28 21:00:00;31;28;7;21;4;6;0;0;0;0
2019-10-28 21:15:00;30;19;7;21;5;11;0;0;0;0
2019-10-28 21:30:00;15;26;16;24;7;12;0;0;0;0
2019-10-28 21:45:00;23;22;12;18;8;11;0;0;0;0
2019-10-28 22:00:00;26;25;5;10;1;9;0;0;0;0
2019-10-28 22:15:00;23;14;4;13;4;12;0;0;0;0
2019-10-28 22:30:00;10;15;5;35;5;4;0;0;0;0
2019-10-28 22:45:00;19;18;11;65;0;5;0;0;0;0
2019-10-28 23:00:00;18;16;8;32;2;4;0;0;0;0
2019-10-28 23:15:00;9;12;4;13;2;2;0;0;0;0
2019-10-28 23:30:00;4;6;1;4;2;1;0;0;0;0
2019-10-28 23:45:00;3;4;8;7;3;2;0;0;0;0
