DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-03-02 00:00:00;16;7;0;0;0;0;0
2020-03-02 00:15:00;21;8;0;0;0;0;0
2020-03-02 00:30:00;13;3;0;0;0;0;0
2020-03-02 00:45:00;19;9;0;0;0;0;0
2020-03-02 01:00:00;5;5;0;0;0;0;0
2020-03-02 01:15:00;5;9;0;0;0;0;0
2020-03-02 01:30:00;6;4;2;2;0;0;0
2020-03-02 01:45:00;7;10;0;0;0;0;0
2020-03-02 02:00:00;3;11;0;0;0;0;0
2020-03-02 02:15:00;2;5;0;0;0;0;0
2020-03-02 02:30:00;3;2;0;0;0;0;0
2020-03-02 02:45:00;2;6;0;0;0;0;0
2020-03-02 03:00:00;7;4;0;0;0;0;0
2020-03-02 03:15:00;8;4;0;0;0;0;0
2020-03-02 03:30:00;8;8;0;0;0;0;0
2020-03-02 03:45:00;5;6;0;0;0;0;0
2020-03-02 04:00:00;8;5;0;0;0;0;0
2020-03-02 04:15:00;10;14;0;0;0;0;0
2020-03-02 04:30:00;16;14;0;0;0;0;0
2020-03-02 04:45:00;19;24;0;0;0;0;0
2020-03-02 05:00:00;22;21;1;1;0;0;0
2020-03-02 05:15:00;58;51;0;0;0;0;0
2020-03-02 05:30:00;93;53;2;2;0;0;0
2020-03-02 05:45:00;137;74;1;1;0;0;0
2020-03-02 06:00:00;90;66;3;3;0;0;0
2020-03-02 06:15:00;121;98;5;5;0;0;0
2020-03-02 06:30:00;163;113;4;4;0;0;0
2020-03-02 06:45:00;204;126;9;9;2;0;0
2020-03-02 07:00:00;231;157;8;8;5;0;0
2020-03-02 07:15:00;229;193;10;10;6;0;0
2020-03-02 07:30:00;229;233;24;24;80;0;0
2020-03-02 07:45:00;247;206;10;10;6;0;0
2020-03-02 08:00:00;250;154;11;11;3;0;0
2020-03-02 08:15:00;221;180;6;6;0;0;0
2020-03-02 08:30:00;189;179;9;9;16;0;0
2020-03-02 08:45:00;230;166;8;8;12;0;0
2020-03-02 09:00:00;224;151;11;11;5;0;0
2020-03-02 09:15:00;183;141;9;9;4;0;0
2020-03-02 09:30:00;198;168;12;12;8;0;0
2020-03-02 09:45:00;190;163;15;15;5;0;0
2020-03-02 10:00:00;206;177;7;7;2;0;0
2020-03-02 10:15:00;217;172;12;12;10;0;0
2020-03-02 10:30:00;193;179;9;9;57;0;0
2020-03-02 10:45:00;199;187;10;10;8;0;0
2020-03-02 11:00:00;191;167;9;9;1;0;0
2020-03-02 11:15:00;173;168;6;6;64;0;0
2020-03-02 11:30:00;243;197;8;8;21;0;0
2020-03-02 11:45:00;203;195;6;6;1;0;0
2020-03-02 12:00:00;178;160;7;7;8;0;0
2020-03-02 12:15:00;182;179;6;6;0;0;0
2020-03-02 12:30:00;189;194;6;6;7;0;0
2020-03-02 12:45:00;189;200;11;11;22;0;0
2020-03-02 13:00:00;197;167;7;7;2;0;0
2020-03-02 13:15:00;234;178;9;9;6;0;0
2020-03-02 13:30:00;212;177;10;10;3;0;0
2020-03-02 13:45:00;208;190;10;10;3;0;0
2020-03-02 14:00:00;217;193;4;4;17;0;0
2020-03-02 14:15:00;201;190;3;3;3;0;0
2020-03-02 14:30:00;223;208;11;11;8;0;0
2020-03-02 14:45:00;195;178;5;5;16;0;0
2020-03-02 15:00:00;184;198;11;11;2;0;0
2020-03-02 15:15:00;241;225;7;7;12;0;0
2020-03-02 15:30:00;250;221;11;11;22;0;0
2020-03-02 15:45:00;238;232;11;11;7;0;0
2020-03-02 16:00:00;237;228;7;7;4;0;0
2020-03-02 16:15:00;246;233;12;12;7;0;0
2020-03-02 16:30:00;253;231;16;16;4;0;0
2020-03-02 16:45:00;241;217;9;9;7;0;0
2020-03-02 17:00:00;233;200;13;13;8;0;0
2020-03-02 17:15:00;261;247;14;14;7;0;0
2020-03-02 17:30:00;266;221;11;11;10;0;0
2020-03-02 17:45:00;192;226;15;15;2;0;0
2020-03-02 18:00:00;194;222;9;9;8;0;0
2020-03-02 18:15:00;209;218;4;4;3;0;0
2020-03-02 18:30:00;188;198;7;7;22;0;0
2020-03-02 18:45:00;182;158;8;8;11;0;0
2020-03-02 19:00:00;162;189;7;7;11;0;0
2020-03-02 19:15:00;142;190;3;3;3;0;0
2020-03-02 19:30:00;114;137;6;6;0;0;0
2020-03-02 19:45:00;120;157;4;4;0;0;0
2020-03-02 20:00:00;105;154;7;7;0;0;0
2020-03-02 20:15:00;85;129;6;6;4;0;0
2020-03-02 20:30:00;78;82;4;4;0;0;0
2020-03-02 20:45:00;86;76;4;4;0;0;0
2020-03-02 21:00:00;58;81;4;4;0;0;0
2020-03-02 21:15:00;89;68;4;4;0;0;0
2020-03-02 21:30:00;59;46;0;0;0;0;0
2020-03-02 21:45:00;61;70;1;1;0;0;0
2020-03-02 22:00:00;62;70;2;2;0;0;0
2020-03-02 22:15:00;61;57;2;2;0;0;0
2020-03-02 22:30:00;61;48;1;1;0;0;0
2020-03-02 22:45:00;79;32;1;1;0;0;0
2020-03-02 23:00:00;32;39;0;0;0;0;0
2020-03-02 23:15:00;37;17;4;4;0;0;0
2020-03-02 23:30:00;27;15;0;0;0;0;0
2020-03-02 23:45:00;19;19;0;0;0;0;0
