DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-06-01 00:00:00;2;1;0;0;3;2;0;0
2020-06-01 00:15:00;4;4;0;0;3;6;0;0
2020-06-01 00:30:00;1;3;0;0;3;2;0;0
2020-06-01 00:45:00;2;3;0;0;1;3;0;0
2020-06-01 01:00:00;2;6;0;0;0;4;0;0
2020-06-01 01:15:00;1;6;0;0;0;3;0;0
2020-06-01 01:30:00;1;3;0;0;3;3;0;0
2020-06-01 01:45:00;2;3;0;0;2;4;0;0
2020-06-01 02:00:00;0;2;0;0;0;2;0;0
2020-06-01 02:15:00;1;2;0;0;1;3;0;0
2020-06-01 02:30:00;0;1;0;0;1;0;0;0
2020-06-01 02:45:00;1;0;0;0;0;3;0;0
2020-06-01 03:00:00;1;1;0;0;0;0;0;0
2020-06-01 03:15:00;0;0;0;0;0;1;0;0
2020-06-01 03:30:00;0;2;0;0;0;0;0;0
2020-06-01 03:45:00;0;0;0;0;1;0;0;0
2020-06-01 04:00:00;0;0;0;0;0;1;0;0
2020-06-01 04:15:00;1;1;0;0;2;0;0;0
2020-06-01 04:30:00;1;0;0;0;2;0;0;0
2020-06-01 04:45:00;0;2;0;0;1;0;0;0
2020-06-01 05:00:00;0;4;0;0;2;0;0;0
2020-06-01 05:15:00;0;0;0;0;1;1;0;0
2020-06-01 05:30:00;1;1;0;0;5;3;0;0
2020-06-01 05:45:00;2;5;0;0;5;0;0;0
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;0;0;0;0;2;3;0;0
2020-06-01 06:30:00;1;5;0;0;2;2;0;0
2020-06-01 06:45:00;4;1;0;0;4;3;0;0
2020-06-01 07:00:00;1;2;0;0;0;3;0;0
2020-06-01 07:15:00;1;3;0;0;2;1;0;0
2020-06-01 07:30:00;1;2;0;0;1;5;0;0
2020-06-01 07:45:00;1;6;0;0;2;2;0;0
2020-06-01 08:00:00;0;5;0;0;4;2;0;0
2020-06-01 08:15:00;2;1;0;0;5;0;0;0
2020-06-01 08:30:00;5;5;0;0;3;2;0;0
2020-06-01 08:45:00;0;3;0;0;2;4;0;0
2020-06-01 09:00:00;6;4;0;0;4;3;0;0
2020-06-01 09:15:00;8;8;0;0;4;5;0;0
2020-06-01 09:30:00;6;8;0;0;9;5;0;0
2020-06-01 09:45:00;9;5;0;0;7;9;0;0
2020-06-01 10:00:00;7;11;0;0;9;9;0;0
2020-06-01 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 10:30:00;11;7;0;0;13;5;0;0
2020-06-01 10:45:00;9;19;0;0;12;10;0;0
2020-06-01 11:00:00;13;7;0;0;12;17;0;0
2020-06-01 11:15:00;17;13;0;0;10;7;1;0
2020-06-01 11:30:00;17;14;0;0;19;12;0;0
2020-06-01 11:45:00;12;20;1;0;13;9;0;0
2020-06-01 12:00:00;10;19;1;0;11;15;0;0
2020-06-01 12:15:00;9;15;2;0;10;11;0;0
2020-06-01 12:30:00;10;17;0;0;18;15;0;0
2020-06-01 12:45:00;8;12;0;0;16;10;0;0
2020-06-01 13:00:00;8;12;0;0;17;7;0;0
2020-06-01 13:15:00;17;17;0;0;16;12;0;0
2020-06-01 13:30:00;12;24;3;0;18;8;0;0
2020-06-01 13:45:00;14;18;2;0;17;16;0;0
2020-06-01 14:00:00;10;14;2;0;15;13;0;0
2020-06-01 14:15:00;11;19;0;0;14;7;0;0
2020-06-01 14:30:00;10;19;3;0;15;16;0;0
2020-06-01 14:45:00;10;21;0;0;12;12;0;0
2020-06-01 15:00:00;16;17;0;0;20;11;0;0
2020-06-01 15:15:00;14;22;2;0;21;13;0;0
2020-06-01 15:30:00;11;20;0;0;9;10;0;0
2020-06-01 15:45:00;8;16;0;0;11;10;0;0
2020-06-01 16:00:00;16;17;0;0;16;10;0;0
2020-06-01 16:15:00;12;18;0;0;7;11;0;0
2020-06-01 16:30:00;13;19;2;0;15;11;0;0
2020-06-01 16:45:00;23;14;0;0;16;8;0;0
2020-06-01 17:00:00;20;13;0;0;11;9;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;13;29;0;0;18;17;0;0
2020-06-01 17:45:00;18;22;0;0;9;17;0;0
2020-06-01 18:00:00;18;30;0;0;13;12;0;0
2020-06-01 18:15:00;14;20;0;0;14;7;0;0
2020-06-01 18:30:00;15;13;0;0;15;11;0;0
2020-06-01 18:45:00;19;16;0;0;13;16;0;0
2020-06-01 19:00:00;21;19;0;0;14;15;0;0
2020-06-01 19:15:00;17;14;0;0;8;9;0;0
2020-06-01 19:30:00;12;25;0;0;9;14;0;0
2020-06-01 19:45:00;19;15;0;0;20;9;0;0
2020-06-01 20:00:00;12;10;0;0;11;8;0;0
2020-06-01 20:15:00;11;18;0;0;12;11;0;0
2020-06-01 20:30:00;21;16;0;0;18;11;0;0
2020-06-01 20:45:00;9;7;0;0;6;11;0;0
2020-06-01 21:00:00;13;13;0;0;5;7;0;1
2020-06-01 21:15:00;13;11;0;0;11;13;0;0
2020-06-01 21:30:00;6;18;0;0;6;5;0;0
2020-06-01 21:45:00;12;14;0;0;8;6;0;0
2020-06-01 22:00:00;7;4;0;0;7;6;0;0
2020-06-01 22:15:00;3;7;0;0;1;3;0;0
2020-06-01 22:30:00;5;8;0;0;2;11;0;0
2020-06-01 22:45:00;3;3;0;0;3;5;0;0
2020-06-01 23:00:00;6;0;0;0;0;4;0;0
2020-06-01 23:15:00;5;5;0;0;1;3;0;0
2020-06-01 23:30:00;3;10;1;0;0;2;0;0
