DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-03-27 00:00:00;3;2;0;3;1;1;0;1;0;0;0
2020-03-27 00:15:00;2;3;0;3;0;1;0;1;0;0;0
2020-03-27 00:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-27 00:45:00;1;1;0;2;1;1;1;2;0;0;0
2020-03-27 01:00:00;0;1;0;2;0;2;0;0;0;0;0
2020-03-27 01:15:00;0;2;0;2;0;1;0;0;0;0;0
2020-03-27 01:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-03-27 01:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-03-27 02:00:00;0;2;0;0;0;0;0;0;0;0;0
2020-03-27 02:15:00;0;2;0;0;0;0;0;1;0;0;0
2020-03-27 02:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-03-27 02:45:00;1;3;0;0;0;0;0;0;0;0;0
2020-03-27 03:00:00;0;1;0;1;0;0;0;0;0;0;0
2020-03-27 03:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-27 03:30:00;0;0;0;1;1;1;0;0;0;0;0
2020-03-27 03:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-03-27 04:00:00;1;0;0;1;0;1;0;0;0;0;0
2020-03-27 04:15:00;1;0;0;0;0;0;0;2;0;0;0
2020-03-27 04:30:00;0;1;0;4;0;2;0;0;0;0;0
2020-03-27 04:45:00;0;0;0;3;0;3;1;3;0;0;0
2020-03-27 05:00:00;3;2;0;3;0;2;0;1;0;0;0
2020-03-27 05:15:00;6;7;0;8;1;6;2;9;0;0;0
2020-03-27 05:30:00;9;3;0;3;0;2;0;8;0;0;0
2020-03-27 05:45:00;9;7;0;8;1;7;1;9;0;0;0
2020-03-27 06:00:00;11;6;0;7;3;5;1;6;0;0;0
2020-03-27 06:15:00;26;13;0;24;11;19;3;18;0;0;0
2020-03-27 06:30:00;25;13;0;13;5;13;3;11;1;0;0
2020-03-27 06:45:00;40;22;0;27;7;24;2;19;0;0;0
2020-03-27 07:00:00;26;25;0;25;4;18;3;14;0;0;0
2020-03-27 07:15:00;45;28;0;20;7;14;2;22;4;0;0
2020-03-27 07:30:00;42;32;0;35;11;30;2;23;0;0;0
