DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-03-24 00:00:00;1;1;1;0;0;2;0;0;0;1;0
2020-03-24 00:15:00;3;2;2;1;0;7;2;0;1;3;1
2020-03-24 00:30:00;3;1;0;0;0;0;2;0;0;1;0
2020-03-24 00:45:00;2;1;0;0;0;4;3;0;2;2;0
2020-03-24 01:00:00;0;1;0;0;0;3;1;0;0;0;0
2020-03-24 01:15:00;1;2;0;2;0;0;3;1;0;0;0
2020-03-24 01:30:00;3;0;2;0;0;1;2;1;0;1;1
2020-03-24 01:45:00;5;3;0;2;0;1;1;0;0;0;0
2020-03-24 02:00:00;3;4;0;0;0;2;2;1;0;1;0
2020-03-24 02:15:00;5;5;0;0;0;2;2;0;1;2;1
2020-03-24 02:30:00;2;1;1;0;0;2;1;0;0;2;2
2020-03-24 02:45:00;4;4;0;0;0;3;0;0;0;0;0
2020-03-24 03:00:00;4;1;0;0;0;3;0;0;0;0;0
2020-03-24 03:15:00;3;0;0;0;0;6;3;1;0;1;1
2020-03-24 03:30:00;6;5;0;2;0;3;0;1;0;0;0
2020-03-24 03:45:00;11;2;1;1;1;5;4;0;0;1;1
2020-03-24 04:00:00;1;3;0;0;1;2;0;0;0;0;0
2020-03-24 04:15:00;11;7;1;3;1;2;4;0;0;0;0
2020-03-24 04:30:00;10;7;0;1;1;10;4;2;1;1;0
2020-03-24 04:45:00;17;12;3;4;4;8;7;2;1;1;0
2020-03-24 05:00:00;20;14;2;5;4;13;7;0;2;1;0
2020-03-24 05:15:00;22;26;5;4;4;45;25;3;1;8;4
2020-03-24 05:30:00;33;34;4;10;8;60;55;5;5;14;8
2020-03-24 05:45:00;42;27;5;23;13;60;54;4;9;16;5
2020-03-24 06:00:00;54;58;6;28;16;50;47;4;12;12;5
2020-03-24 06:15:00;48;41;13;26;21;84;75;10;13;17;7
2020-03-24 06:30:00;51;56;14;23;9;66;67;13;14;30;10
2020-03-24 06:45:00;57;47;10;23;19;82;82;13;9;29;9
2020-03-24 07:00:00;50;50;8;31;20;73;70;7;10;12;1
2020-03-24 07:15:00;55;51;5;21;9;76;67;20;10;14;6
2020-03-24 07:30:00;49;36;7;23;20;71;69;15;11;26;12
2020-03-24 07:45:00;44;48;13;25;15;77;59;12;13;19;9
2020-03-24 08:00:00;50;33;9;14;16;53;51;11;8;20;6
2020-03-24 08:15:00;45;36;12;20;12;53;43;9;17;16;7
2020-03-24 08:30:00;49;55;12;13;13;57;43;18;8;16;5
2020-03-24 08:45:00;45;35;10;29;10;58;35;11;21;24;9
2020-03-24 09:00:00;48;39;20;21;7;36;35;11;15;19;9
2020-03-24 09:15:00;40;31;13;18;13;46;28;11;22;28;7
2020-03-24 09:30:00;41;39;19;23;11;45;33;15;7;21;9
2020-03-24 09:45:00;50;49;17;24;13;38;45;14;15;40;19
2020-03-24 10:00:00;47;34;8;23;10;48;37;9;19;37;16
2020-03-24 10:15:00;52;36;16;24;13;40;28;20;14;28;13
2020-03-24 10:30:00;45;49;18;21;10;51;26;16;20;37;12
2020-03-24 10:45:00;66;50;16;17;15;52;36;12;25;38;16
2020-03-24 11:00:00;56;46;12;15;13;37;29;13;16;31;12
2020-03-24 11:15:00;53;44;24;23;12;46;33;11;26;42;19
2020-03-24 11:30:00;45;45;15;23;13;50;42;18;14;33;12
2020-03-24 11:45:00;52;62;20;31;13;45;28;18;21;31;8
2020-03-24 12:00:00;56;69;15;16;10;44;29;23;17;39;10
2020-03-24 12:15:00;46;40;12;17;8;47;36;17;26;28;12
2020-03-24 12:30:00;47;45;16;17;10;41;38;19;16;30;11
2020-03-24 12:45:00;47;47;19;14;11;46;41;13;19;33;19
2020-03-24 13:00:00;54;52;12;18;18;60;36;18;14;40;10
2020-03-24 13:15:00;59;60;17;15;13;56;39;13;21;30;12
2020-03-24 13:30:00;65;56;13;29;16;52;43;16;12;24;14
2020-03-24 13:45:00;64;58;5;32;17;65;38;16;16;38;14
2020-03-24 14:00:00;60;68;11;39;15;61;44;18;20;35;18
2020-03-24 14:15:00;72;72;14;10;18;41;36;14;26;29;7
2020-03-24 14:30:00;73;81;19;20;13;53;43;13;12;25;9
2020-03-24 14:45:00;72;82;21;16;14;52;42;16;13;28;7
2020-03-24 15:00:00;75;91;26;15;13;42;33;11;18;34;11
2020-03-24 15:15:00;66;67;15;33;5;39;29;10;19;45;19
2020-03-24 15:30:00;73;78;11;31;15;48;36;14;17;33;19
2020-03-24 15:45:00;78;81;14;25;14;55;40;14;24;37;21
2020-03-24 16:00:00;89;97;15;26;23;56;46;20;29;36;18
2020-03-24 16:15:00;77;79;18;20;13;43;36;16;17;32;12
2020-03-24 16:30:00;78;76;14;27;18;49;39;16;18;40;15
2020-03-24 16:45:00;92;85;20;15;16;38;41;21;16;48;17
2020-03-24 17:00:00;79;83;33;16;16;55;42;16;25;43;16
2020-03-24 17:15:00;74;55;8;23;11;39;32;15;19;33;15
2020-03-24 17:30:00;68;59;16;21;10;47;44;10;21;38;8
2020-03-24 17:45:00;64;52;14;21;11;47;37;14;23;36;13
2020-03-24 18:00:00;58;62;14;14;17;44;32;17;11;29;13
2020-03-24 18:15:00;50;35;9;14;8;24;19;6;15;26;9
2020-03-24 18:30:00;42;34;9;8;8;39;33;11;18;29;11
2020-03-24 18:45:00;43;25;15;15;8;40;30;6;10;23;10
2020-03-24 19:00:00;30;35;8;12;9;32;25;9;15;22;7
2020-03-24 19:15:00;28;17;7;14;4;16;14;8;11;18;6
2020-03-24 19:30:00;20;16;6;8;6;25;23;11;6;20;3
2020-03-24 19:45:00;26;26;7;5;3;24;15;5;4;16;5
2020-03-24 20:00:00;20;13;11;6;4;14;15;7;5;7;4
2020-03-24 20:15:00;16;18;5;7;3;21;8;3;6;10;3
2020-03-24 20:30:00;12;15;8;4;4;15;7;1;2;8;5
2020-03-24 20:45:00;12;11;3;6;1;18;6;3;4;7;3
2020-03-24 21:00:00;14;11;5;5;1;23;15;3;3;5;2
2020-03-24 21:15:00;15;21;4;2;0;23;14;2;1;11;4
2020-03-24 21:30:00;19;7;1;4;3;22;10;0;4;6;5
2020-03-24 21:45:00;22;19;4;7;4;14;4;3;2;5;1
2020-03-24 22:00:00;31;23;3;0;0;14;9;2;1;4;2
2020-03-24 22:15:00;15;9;3;3;3;17;5;2;1;2;1
2020-03-24 22:30:00;6;7;3;12;1;8;5;1;0;3;1
2020-03-24 22:45:00;5;3;2;1;0;11;3;3;1;5;3
2020-03-24 23:00:00;6;6;2;1;0;5;6;0;1;0;0
2020-03-24 23:15:00;5;3;4;2;2;6;3;1;1;1;0
2020-03-24 23:30:00;5;3;2;0;0;6;3;1;1;2;1
