DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-07-04 00:00:00;15;11;1;3;19;13;1;1;3;0;0;0;0;20;24;0;0;0;0;0;0;0;0
2020-07-04 00:15:00;28;23;3;5;39;24;7;5;3;0;2;4;3;33;46;0;0;0;0;0;0;0;0
2020-07-04 00:30:00;22;21;1;2;12;11;6;4;2;0;0;0;0;32;16;0;0;0;0;0;0;0;0
2020-07-04 00:45:00;18;12;2;0;30;22;2;3;2;0;0;0;0;24;35;0;0;0;0;0;0;0;0
2020-07-04 01:00:00;15;11;1;0;20;7;4;6;2;0;0;0;1;19;21;0;0;0;0;0;0;0;0
2020-07-04 01:15:00;16;13;1;1;29;14;2;0;3;0;0;0;0;19;33;0;0;0;0;0;0;0;0
2020-07-04 01:30:00;23;13;3;2;12;10;0;0;2;0;0;1;1;27;15;0;0;0;0;0;0;0;0
2020-07-04 01:45:00;14;12;1;2;14;14;3;6;5;0;0;2;1;16;19;0;0;0;0;0;0;0;0
2020-07-04 02:00:00;11;8;1;1;15;9;3;2;0;0;0;0;0;13;19;0;0;0;0;0;0;0;0
2020-07-04 02:15:00;3;8;1;0;14;9;2;0;1;0;0;0;0;6;17;0;0;0;0;0;0;0;0
2020-07-04 02:30:00;5;2;1;1;10;3;0;2;2;0;0;1;1;5;12;0;0;0;0;0;0;0;0
2020-07-04 02:45:00;9;3;1;1;10;9;4;1;0;0;0;1;2;11;14;0;0;0;0;0;0;0;0
2020-07-04 03:00:00;8;8;1;0;5;4;1;2;1;0;1;0;0;10;6;0;0;0;0;0;0;0;0
2020-07-04 03:15:00;6;7;1;0;10;6;2;0;0;0;1;1;0;8;14;0;0;0;0;0;0;0;0
2020-07-04 03:30:00;2;2;1;1;6;3;0;0;2;0;0;0;0;2;7;0;0;0;0;0;0;0;0
2020-07-04 03:45:00;5;7;1;0;6;4;2;3;5;0;0;0;0;7;7;0;0;0;0;0;0;0;0
2020-07-04 04:00:00;3;6;0;1;5;8;3;1;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0
2020-07-04 04:15:00;10;5;3;2;14;8;1;3;2;0;0;1;1;11;18;0;0;0;0;0;0;0;0
2020-07-04 04:30:00;4;3;0;1;8;2;1;1;1;0;1;0;0;5;8;0;0;0;0;0;0;0;0
2020-07-04 04:45:00;12;7;3;1;12;9;3;3;3;0;0;0;0;14;14;0;0;0;0;0;0;0;0
2020-07-04 05:00:00;6;3;1;2;15;8;1;3;5;0;0;0;0;6;18;0;0;0;0;0;0;0;0
2020-07-04 05:15:00;20;12;1;7;16;13;5;4;2;0;2;0;0;22;20;0;0;0;0;0;0;0;0
2020-07-04 05:30:00;19;17;0;1;18;11;2;2;6;0;2;0;0;27;19;0;0;0;0;0;0;0;0
2020-07-04 05:45:00;24;13;3;4;38;33;2;6;4;0;3;0;0;29;50;0;0;0;0;0;0;0;0
2020-07-04 06:00:00;21;10;4;8;32;28;6;7;5;0;2;2;2;23;42;0;0;0;0;0;0;0;0
2020-07-04 06:15:00;31;17;4;4;45;15;3;3;3;0;4;1;1;36;46;0;0;0;0;0;0;0;0
2020-07-04 06:30:00;25;15;2;2;32;19;0;8;5;0;3;1;1;29;36;0;0;0;0;0;0;0;0
2020-07-04 06:45:00;39;36;6;7;31;25;6;8;7;0;6;3;3;47;45;0;0;0;0;0;0;0;0
2020-07-04 07:00:00;32;20;3;9;29;34;5;6;5;0;1;3;4;37;39;0;0;0;0;0;0;0;0
2020-07-04 07:15:00;37;25;2;9;33;26;2;4;4;0;2;2;2;45;47;0;0;0;0;0;0;0;0
2020-07-04 07:30:00;37;36;4;11;38;30;3;15;13;0;4;3;3;48;55;0;0;0;0;0;0;0;0
2020-07-04 07:45:00;46;52;8;22;41;33;4;10;8;0;6;1;2;64;56;0;0;0;0;0;0;0;0
2020-07-04 08:00:00;57;44;5;25;47;29;8;12;13;0;3;6;5;73;59;0;0;0;0;0;0;0;0
2020-07-04 08:15:00;54;41;5;25;52;30;3;16;16;0;2;7;5;64;64;0;0;0;0;0;0;0;0
2020-07-04 08:30:00;78;65;9;29;60;60;5;19;15;0;9;9;8;100;78;0;0;0;0;0;0;0;0
2020-07-04 08:45:00;93;72;6;25;68;68;7;16;16;0;12;3;2;113;99;0;0;0;0;0;0;0;0
2020-07-04 09:00:00;83;69;12;26;67;70;4;17;22;0;6;5;6;107;97;0;0;0;0;0;0;0;0
2020-07-04 09:15:00;88;86;6;33;66;51;9;20;21;0;6;9;8;120;85;0;0;0;0;0;0;0;0
2020-07-04 09:30:00;96;97;16;32;73;78;5;23;25;0;8;6;7;150;113;0;0;0;0;0;0;0;0
