DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-08-04 00:00:00;3;2;0;1;1;3;0;3;1;0;0;0;0;0;0
2020-08-04 00:15:00;9;3;0;1;1;4;0;2;2;0;0;0;0;0;0
2020-08-04 00:30:00;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-04 00:45:00;7;1;0;0;0;2;0;3;3;0;0;0;0;0;0
2020-08-04 01:00:00;3;1;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-08-04 01:15:00;8;3;0;2;2;4;0;3;3;0;0;0;0;0;0
2020-08-04 01:30:00;5;2;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-08-04 01:45:00;2;1;0;1;0;2;0;0;0;0;0;0;0;0;0
2020-08-04 02:00:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-08-04 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-04 02:30:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-08-04 02:45:00;3;2;0;1;1;0;0;3;3;0;0;0;0;0;0
2020-08-04 03:00:00;4;2;0;1;1;2;0;3;3;0;0;0;0;0;0
2020-08-04 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-04 03:30:00;4;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-08-04 03:45:00;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-04 04:00:00;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-08-04 04:15:00;4;3;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-08-04 04:30:00;6;3;0;3;3;1;0;3;4;0;0;0;0;0;0
2020-08-04 04:45:00;3;1;0;0;0;6;0;3;4;0;0;0;0;0;0
2020-08-04 05:00:00;2;3;0;2;2;3;0;1;1;0;0;0;0;0;0
2020-08-04 05:15:00;19;2;0;2;2;11;0;2;2;0;0;0;0;0;0
2020-08-04 05:30:00;32;12;0;10;9;23;0;10;9;0;0;0;0;0;0
2020-08-04 05:45:00;32;24;1;21;16;19;0;2;1;0;0;0;0;0;0
2020-08-04 06:00:00;31;18;0;18;17;21;0;8;8;0;0;0;0;0;0
2020-08-04 06:15:00;28;12;1;9;11;22;0;7;7;0;0;0;0;0;0
2020-08-04 06:30:00;39;33;0;32;31;28;0;16;14;0;0;0;0;0;0
2020-08-04 06:45:00;31;34;0;32;27;22;0;17;16;0;0;0;0;0;0
2020-08-04 07:00:00;31;24;0;24;22;25;0;10;13;0;0;0;0;0;0
2020-08-04 07:15:00;38;41;0;39;27;29;0;20;19;0;0;0;0;0;0
2020-08-04 07:30:00;30;35;0;32;32;43;0;16;16;0;0;0;0;0;0
2020-08-04 07:45:00;44;39;0;36;36;25;0;20;17;0;0;0;0;0;0
2020-08-04 08:00:00;37;30;2;29;22;23;0;19;20;0;0;0;0;0;0
2020-08-04 08:15:00;41;32;0;26;27;18;0;17;20;0;0;0;0;0;0
2020-08-04 08:30:00;32;35;1;32;35;19;0;20;18;0;0;0;0;0;0
2020-08-04 08:45:00;46;29;0;29;23;24;0;19;20;0;0;0;2;0;0
2020-08-04 09:00:00;37;28;0;28;26;17;0;21;21;0;1;0;0;1;0
2020-08-04 09:15:00;41;26;1;24;20;22;0;18;16;0;0;0;0;0;0
2020-08-04 09:30:00;44;35;1;32;28;21;0;23;24;0;0;0;0;0;0
2020-08-04 09:45:00;52;30;0;30;24;20;0;22;20;0;0;0;0;0;0
2020-08-04 10:00:00;49;36;1;32;30;27;0;15;17;0;0;0;0;0;0
2020-08-04 10:15:00;46;32;0;28;28;29;0;22;18;0;0;0;0;0;0
2020-08-04 10:30:00;63;36;1;29;25;21;0;12;10;0;1;0;0;0;0
2020-08-04 10:45:00;59;30;0;30;27;11;0;16;18;0;2;0;0;0;0
2020-08-04 11:00:00;47;29;1;27;24;24;0;19;25;0;0;0;0;0;0
2020-08-04 11:15:00;39;26;1;22;19;20;0;13;11;1;0;0;0;0;0
2020-08-04 11:30:00;68;35;0;32;24;17;0;20;22;0;0;0;0;0;0
2020-08-04 11:45:00;61;36;0;33;25;22;0;16;16;0;0;0;0;0;0
2020-08-04 12:00:00;54;34;2;28;27;17;0;13;13;0;0;0;0;0;0
2020-08-04 12:15:00;40;29;2;25;26;19;0;26;22;0;0;0;0;0;0
2020-08-04 12:30:00;52;21;0;18;17;21;0;15;12;0;0;0;0;0;1
2020-08-04 12:45:00;61;24;1;23;23;18;0;25;21;0;0;0;0;0;0
2020-08-04 13:00:00;48;31;0;27;24;17;0;13;11;0;5;0;0;2;0
2020-08-04 13:15:00;54;36;0;33;25;18;0;22;20;0;0;0;0;0;0
2020-08-04 13:30:00;65;30;0;30;26;28;0;19;15;0;0;0;0;0;7
2020-08-04 13:45:00;49;39;0;34;35;27;0;11;12;0;0;0;0;0;0
2020-08-04 14:00:00;66;34;0;32;27;38;0;28;21;0;1;0;0;0;1
2020-08-04 14:15:00;69;33;1;32;27;36;0;19;18;1;0;0;0;0;0
2020-08-04 14:30:00;55;33;0;30;28;28;0;26;23;0;0;0;0;0;0
2020-08-04 14:45:00;71;32;1;30;27;32;0;25;22;0;0;0;0;0;0
2020-08-04 15:00:00;70;34;2;30;28;31;0;22;20;0;0;0;0;0;0
2020-08-04 15:15:00;64;45;1;41;29;19;0;20;17;0;0;0;0;0;0
2020-08-04 15:30:00;63;32;0;31;29;28;0;11;11;0;0;0;0;0;0
2020-08-04 15:45:00;73;36;10;32;28;24;0;23;19;0;0;0;0;0;0
2020-08-04 16:00:00;64;33;1;29;26;36;0;19;16;1;1;1;0;1;0
2020-08-04 16:15:00;72;48;0;49;36;22;0;31;29;0;0;0;1;0;0
2020-08-04 16:30:00;89;41;0;38;29;27;0;22;19;1;0;0;0;0;0
2020-08-04 16:45:00;77;33;3;31;27;31;0;27;19;0;0;0;0;0;0
2020-08-04 17:00:00;82;42;2;39;31;28;0;20;16;0;0;0;0;0;0
2020-08-04 17:15:00;76;40;0;38;28;24;0;13;14;1;0;0;0;0;0
2020-08-04 17:30:00;72;38;0;35;34;22;0;30;21;0;0;0;0;0;0
2020-08-04 17:45:00;75;38;0;36;39;27;0;16;16;0;0;0;0;0;0
2020-08-04 18:00:00;63;32;3;30;26;23;0;12;13;1;0;1;0;0;0
2020-08-04 18:15:00;60;33;1;30;24;13;0;20;14;0;0;0;0;0;0
2020-08-04 18:30:00;59;30;0;29;26;24;0;16;16;1;1;0;0;1;0
2020-08-04 18:45:00;60;32;2;28;25;16;0;21;17;0;0;0;0;0;0
2020-08-04 19:00:00;57;24;1;22;19;11;0;12;12;0;0;0;0;0;0
2020-08-04 19:15:00;44;27;0;26;24;16;0;9;8;0;1;0;0;2;0
2020-08-04 19:30:00;40;20;1;16;18;14;0;18;16;3;0;0;0;0;0
2020-08-04 19:45:00;27;16;1;11;12;13;0;14;13;0;0;0;0;0;0
2020-08-04 20:00:00;35;18;0;15;14;25;0;2;3;0;0;0;0;0;0
2020-08-04 20:15:00;43;13;0;11;10;19;0;7;7;0;0;0;0;0;0
2020-08-04 20:30:00;29;14;0;11;8;12;0;13;10;0;0;0;0;0;0
2020-08-04 20:45:00;17;12;0;13;10;6;0;2;2;0;0;0;0;0;0
2020-08-04 21:00:00;33;19;0;17;17;7;0;8;7;0;0;0;1;19;0
