DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-01 00:00:00;0;8;8;12;7;0;0
2020-10-01 00:15:00;0;4;8;7;5;3;3
2020-10-01 00:30:00;0;11;7;9;7;0;0
2020-10-01 00:45:00;0;6;2;5;5;0;0
2020-10-01 01:00:00;0;5;5;6;1;0;0
2020-10-01 01:15:00;0;5;6;5;1;0;0
2020-10-01 01:30:00;0;2;0;4;1;0;0
2020-10-01 01:45:00;0;3;3;1;2;0;0
2020-10-01 02:00:00;1;2;1;10;3;0;0
2020-10-01 02:15:00;0;6;1;9;3;0;0
2020-10-01 02:30:00;0;4;4;1;3;0;0
2020-10-01 02:45:00;0;4;1;3;0;0;0
2020-10-01 03:00:00;0;5;1;4;3;0;0
2020-10-01 03:15:00;0;3;2;10;1;0;0
2020-10-01 03:30:00;0;4;0;4;1;0;0
2020-10-01 03:45:00;0;5;2;6;4;0;0
2020-10-01 04:00:00;0;7;3;6;3;0;0
2020-10-01 04:15:00;0;8;3;12;7;0;0
2020-10-01 04:30:00;0;12;6;22;8;0;0
2020-10-01 04:45:00;0;14;13;9;9;0;0
2020-10-01 05:00:00;0;47;51;34;20;0;0
2020-10-01 05:15:00;5;71;64;28;30;0;0
2020-10-01 05:30:00;1;61;72;35;33;1;1
2020-10-01 05:45:00;13;59;72;63;43;2;2
2020-10-01 06:00:00;13;48;44;65;73;5;5
2020-10-01 06:15:00;8;69;95;61;54;3;3
2020-10-01 06:30:00;12;87;106;73;55;7;7
2020-10-01 06:45:00;5;96;113;74;65;3;3
2020-10-01 07:00:00;6;123;145;78;64;6;6
2020-10-01 07:15:00;17;158;176;69;64;7;7
2020-10-01 07:30:00;4;38;29;18;24;1;1
2020-10-01 07:45:00;39;164;147;122;125;5;5
2020-10-01 08:00:00;1;120;123;115;108;6;6
2020-10-01 08:15:00;10;116;124;93;97;4;4
2020-10-01 08:30:00;5;114;130;95;98;3;3
2020-10-01 08:45:00;16;111;114;104;104;4;4
2020-10-01 09:00:00;13;93;99;105;87;2;2
2020-10-01 09:15:00;20;92;80;83;94;5;4
2020-10-01 09:30:00;70;97;107;102;85;5;6
2020-10-01 09:45:00;2;118;104;114;117;2;2
2020-10-01 10:00:00;5;95;103;87;92;3;3
2020-10-01 10:15:00;6;114;98;110;89;4;3
2020-10-01 10:30:00;9;122;114;114;108;5;6
2020-10-01 10:45:00;0;106;100;128;122;2;2
2020-10-01 11:00:00;2;100;82;107;113;4;4
2020-10-01 11:15:00;5;118;98;108;134;2;2
2020-10-01 11:30:00;12;95;107;118;115;7;7
2020-10-01 11:45:00;12;99;110;110;99;2;2
2020-10-01 12:00:00;20;103;102;117;112;3;3
2020-10-01 12:15:00;6;100;93;131;131;4;4
2020-10-01 12:30:00;8;99;98;108;101;5;5
2020-10-01 12:45:00;15;107;100;114;121;4;4
2020-10-01 13:00:00;19;118;118;120;119;2;2
2020-10-01 13:15:00;5;114;101;114;130;9;9
2020-10-01 13:30:00;21;119;133;120;124;6;6
2020-10-01 13:45:00;68;118;133;110;132;3;3
2020-10-01 14:00:00;18;102;108;107;129;4;4
2020-10-01 14:15:00;8;102;104;136;121;2;2
2020-10-01 14:30:00;20;112;108;130;166;4;4
2020-10-01 14:45:00;10;117;114;141;128;4;4
2020-10-01 15:00:00;25;105;113;150;150;5;5
2020-10-01 15:15:00;11;134;117;154;151;2;2
2020-10-01 15:30:00;58;135;136;118;135;3;3
2020-10-01 15:45:00;11;133;111;161;176;6;6
2020-10-01 16:00:00;18;119;103;164;160;2;2
2020-10-01 16:15:00;23;85;89;161;171;4;4
2020-10-01 16:30:00;15;112;91;160;163;3;3
2020-10-01 16:45:00;17;116;84;164;183;5;5
2020-10-01 17:00:00;30;87;98;142;163;6;6
2020-10-01 17:15:00;10;121;102;174;190;2;2
2020-10-01 17:30:00;10;105;109;149;179;5;5
2020-10-01 17:45:00;9;107;86;171;168;4;4
2020-10-01 18:00:00;9;126;110;139;135;4;4
2020-10-01 18:15:00;3;103;98;143;186;3;3
2020-10-01 18:30:00;139;102;105;130;148;4;4
2020-10-01 18:45:00;20;92;99;107;128;4;4
2020-10-01 19:00:00;14;85;82;109;115;3;3
2020-10-01 19:15:00;12;84;79;92;88;4;4
2020-10-01 19:30:00;7;78;68;97;91;3;3
2020-10-01 19:45:00;8;66;70;92;71;3;3
2020-10-01 20:00:00;9;70;62;97;76;3;3
2020-10-01 20:15:00;6;67;62;90;75;2;2
2020-10-01 20:30:00;2;61;56;75;50;3;3
2020-10-01 20:45:00;1;66;49;70;62;1;1
2020-10-01 21:00:00;0;68;80;69;46;3;3
2020-10-01 21:15:00;9;70;58;54;39;1;1
2020-10-01 21:30:00;7;37;38;48;36;1;1
2020-10-01 21:45:00;0;24;29;74;56;1;1
2020-10-01 22:00:00;2;20;33;67;71;2;2
2020-10-01 22:15:00;3;30;29;78;65;2;2
2020-10-01 22:30:00;0;21;22;48;30;2;2
2020-10-01 22:45:00;0;18;22;43;23;1;1
2020-10-01 23:00:00;0;24;13;34;18;2;2
2020-10-01 23:15:00;1;22;13;31;14;1;1
2020-10-01 23:30:00;0;12;11;17;14;1;1
2020-10-01 23:45:00;0;9;5;15;4;0;0
