DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-12-21 00:00:00;10;0;1;0;0;0;0;0;0
2019-12-21 00:15:00;10;0;0;0;0;0;0;0;0
2019-12-21 00:30:00;10;0;2;0;0;0;0;0;0
2019-12-21 00:45:00;3;0;0;0;0;0;0;0;0
2019-12-21 01:00:00;10;0;0;0;0;0;0;0;0
2019-12-21 01:15:00;4;0;0;0;0;0;0;0;0
2019-12-21 01:30:00;3;0;0;0;0;0;0;0;0
2019-12-21 01:45:00;6;0;0;0;0;0;0;0;0
2019-12-21 02:00:00;1;0;1;0;0;0;0;0;0
2019-12-21 02:15:00;1;0;1;0;0;0;0;0;0
2019-12-21 02:30:00;1;0;0;0;0;0;0;0;0
2019-12-21 02:45:00;2;0;0;0;0;0;0;0;0
2019-12-21 03:00:00;1;0;0;0;0;0;0;0;0
2019-12-21 03:15:00;4;0;1;0;0;0;0;0;0
2019-12-21 03:30:00;1;0;1;0;0;0;0;0;0
2019-12-21 03:45:00;1;0;0;0;0;0;0;0;0
2019-12-21 04:00:00;0;0;1;0;0;0;0;0;0
2019-12-21 04:15:00;3;0;0;0;0;0;0;0;0
2019-12-21 04:30:00;2;0;0;0;0;0;0;0;0
2019-12-21 04:45:00;2;0;1;0;0;0;0;0;0
2019-12-21 05:00:00;1;1;1;0;0;0;0;0;0
2019-12-21 05:15:00;5;0;1;0;0;0;0;0;0
2019-12-21 05:30:00;3;0;0;0;0;0;0;0;0
2019-12-21 05:45:00;4;1;2;0;0;0;0;0;0
2019-12-21 06:00:00;4;2;2;0;0;0;0;0;0
2019-12-21 06:15:00;2;0;1;0;0;0;0;0;0
2019-12-21 06:30:00;4;0;0;0;0;0;0;0;0
2019-12-21 06:45:00;4;0;1;0;0;0;0;0;0
2019-12-21 07:00:00;2;0;0;0;0;0;0;0;0
2019-12-21 07:15:00;12;0;1;0;0;0;0;0;0
2019-12-21 07:30:00;17;4;0;0;0;1;0;0;0
2019-12-21 07:45:00;10;0;0;0;1;2;0;0;0
2019-12-21 08:00:00;19;0;3;0;2;0;2;0;0
2019-12-21 08:15:00;23;1;2;4;1;1;3;0;0
2019-12-21 08:30:00;38;2;0;4;6;0;3;2;4
2019-12-21 08:45:00;34;3;4;1;3;0;1;0;0
2019-12-21 09:00:00;48;4;3;2;3;2;1;0;0
2019-12-21 09:15:00;64;3;6;6;2;2;2;0;0
2019-12-21 09:30:00;66;2;6;4;2;0;4;3;0
2019-12-21 09:45:00;82;13;8;1;4;1;1;0;0
2019-12-21 10:00:00;71;12;8;5;8;2;0;0;2
2019-12-21 10:15:00;71;10;21;12;4;2;3;0;0
2019-12-21 10:30:00;70;15;7;4;3;5;1;0;1
2019-12-21 10:45:00;73;6;20;2;5;1;4;0;10
2019-12-21 11:00:00;83;10;11;5;5;1;2;1;0
2019-12-21 11:15:00;71;9;8;3;6;0;2;0;6
2019-12-21 11:30:00;77;9;25;4;6;0;2;0;0
2019-12-21 11:45:00;90;11;7;7;8;1;0;0;9
2019-12-21 12:00:00;93;13;10;9;7;0;3;0;3
2019-12-21 12:15:00;84;13;5;11;3;3;2;1;0
2019-12-21 12:30:00;71;3;11;6;5;0;1;0;0
2019-12-21 12:45:00;86;8;3;8;4;0;4;1;1
2019-12-21 13:00:00;84;10;18;6;5;1;4;4;0
2019-12-21 13:15:00;80;13;12;7;7;0;5;3;0
2019-12-21 13:30:00;68;15;14;8;5;1;1;0;0
2019-12-21 13:45:00;77;14;16;8;11;3;1;14;10
2019-12-21 14:00:00;71;9;15;17;2;2;4;1;0
2019-12-21 14:15:00;68;8;11;4;6;0;3;0;13
2019-12-21 14:30:00;97;9;17;6;6;2;2;2;0
2019-12-21 14:45:00;92;7;16;10;8;2;6;0;5
2019-12-21 15:00:00;84;9;21;5;5;5;1;0;6
2019-12-21 15:15:00;93;9;9;6;6;1;5;3;0
2019-12-21 15:30:00;80;11;13;5;5;2;4;1;1
2019-12-21 15:45:00;67;7;16;6;7;0;6;3;2
2019-12-21 16:00:00;73;10;7;9;11;7;5;1;1
2019-12-21 16:15:00;95;8;13;7;3;2;2;2;0
2019-12-21 16:30:00;75;9;4;5;14;2;0;0;2
2019-12-21 16:45:00;58;7;10;5;4;2;6;0;0
2019-12-21 17:00:00;85;7;9;4;4;0;7;3;2
2019-12-21 17:15:00;91;9;7;10;2;0;4;9;1
2019-12-21 17:30:00;81;8;6;9;3;0;2;47;51
2019-12-21 17:45:00;88;3;7;6;6;2;5;4;13
2019-12-21 18:00:00;84;9;10;5;8;4;4;0;2
2019-12-21 18:15:00;66;4;7;7;4;1;1;32;1
2019-12-21 18:30:00;101;5;6;8;7;0;2;0;35
2019-12-21 18:45:00;75;7;6;6;3;2;1;0;1
2019-12-21 19:00:00;97;12;7;4;2;3;6;17;0
2019-12-21 19:15:00;96;1;7;6;2;1;2;3;10
2019-12-21 19:30:00;85;2;4;5;3;7;7;3;0
2019-12-21 19:45:00;68;7;2;5;2;5;3;2;2
2019-12-21 20:00:00;106;6;6;4;2;3;2;0;0
2019-12-21 20:15:00;42;5;3;4;1;1;0;0;1
2019-12-21 20:30:00;31;3;4;0;0;1;1;0;0
2019-12-21 20:45:00;26;2;7;7;1;3;1;0;2
2019-12-21 21:00:00;16;1;1;0;0;0;0;0;0
2019-12-21 21:15:00;13;0;0;3;0;0;1;0;0
2019-12-21 21:30:00;12;0;2;1;0;0;1;0;0
2019-12-21 21:45:00;9;2;1;3;0;1;0;1;0
2019-12-21 22:00:00;18;2;1;1;0;3;0;0;0
2019-12-21 22:15:00;21;3;3;0;0;4;0;0;0
2019-12-21 22:30:00;16;0;2;4;1;0;0;1;2
2019-12-21 22:45:00;19;0;1;5;0;6;1;4;0
2019-12-21 23:00:00;4;0;0;1;1;0;0;0;0
2019-12-21 23:15:00;8;0;0;0;2;0;0;0;2
2019-12-21 23:30:00;8;0;1;0;0;0;0;0;0
2019-12-21 23:45:00;7;0;0;0;0;0;0;0;0
