DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-08-07 00:00:00;21;1;5;9;4;4
2019-08-07 00:15:00;18;9;4;10;1;3
2019-08-07 00:30:00;32;7;7;6;0;1
2019-08-07 00:45:00;6;7;4;6;0;4
2019-08-07 01:00:00;12;2;2;9;3;2
2019-08-07 01:15:00;14;1;7;8;1;1
2019-08-07 01:30:00;11;4;7;4;0;0
2019-08-07 01:45:00;7;1;0;8;2;2
2019-08-07 02:00:00;7;1;2;1;0;3
2019-08-07 02:15:00;10;3;0;3;0;1
2019-08-07 02:30:00;7;1;1;3;0;2
2019-08-07 02:45:00;8;1;4;4;0;2
2019-08-07 03:00:00;6;2;0;7;0;2
2019-08-07 03:15:00;5;2;6;6;2;2
2019-08-07 03:30:00;4;3;3;7;1;1
2019-08-07 03:45:00;6;1;2;1;0;1
2019-08-07 04:00:00;12;1;5;8;0;4
2019-08-07 04:15:00;16;1;3;11;1;5
2019-08-07 04:30:00;22;7;9;11;0;4
2019-08-07 04:45:00;33;15;11;14;0;4
2019-08-07 05:00:00;55;35;7;19;1;8
2019-08-07 05:15:00;81;69;12;32;2;5
2019-08-07 05:30:00;92;83;18;49;5;6
2019-08-07 05:45:00;89;84;31;66;2;16
2019-08-07 06:00:00;75;74;41;79;4;16
2019-08-07 06:15:00;96;103;28;64;6;13
2019-08-07 06:30:00;119;126;44;65;4;14
2019-08-07 06:45:00;131;136;44;96;2;19
2019-08-07 07:00:00;120;117;37;71;2;34
2019-08-07 07:15:00;142;147;43;86;9;34
2019-08-07 07:30:00;149;148;57;104;5;36
2019-08-07 07:45:00;137;141;70;126;13;26
2019-08-07 08:00:00;123;130;53;92;10;44
2019-08-07 08:15:00;124;110;53;118;13;35
2019-08-07 08:30:00;118;114;52;96;10;33
2019-08-07 08:45:00;139;129;67;116;13;34
2019-08-07 09:00:00;101;87;57;100;11;36
2019-08-07 09:15:00;126;95;63;97;10;24
2019-08-07 09:30:00;114;108;59;104;11;32
2019-08-07 09:45:00;148;128;63;101;9;43
2019-08-07 10:00:00;131;99;73;112;15;39
2019-08-07 10:15:00;118;102;75;120;16;45
2019-08-07 10:30:00;143;117;87;153;15;29
2019-08-07 10:45:00;121;101;83;134;10;45
2019-08-07 11:00:00;118;82;87;136;12;34
2019-08-07 11:15:00;119;96;100;149;17;28
2019-08-07 11:30:00;122;113;99;140;23;35
2019-08-07 11:45:00;127;123;90;148;16;47
2019-08-07 12:00:00;119;91;81;143;15;33
2019-08-07 12:15:00;126;92;100;181;15;43
2019-08-07 12:30:00;139;90;87;134;12;41
2019-08-07 12:45:00;132;120;94;155;15;47
2019-08-07 13:00:00;134;104;87;162;12;43
2019-08-07 13:15:00;122;129;99;174;16;37
2019-08-07 13:30:00;140;122;91;175;10;55
2019-08-07 13:45:00;134;103;114;187;12;36
2019-08-07 14:00:00;115;89;103;159;14;37
2019-08-07 14:15:00;113;82;109;190;16;32
2019-08-07 14:30:00;121;107;127;206;14;39
2019-08-07 14:45:00;126;104;130;198;14;38
2019-08-07 15:00:00;130;103;124;195;20;44
2019-08-07 15:15:00;137;103;138;216;15;44
2019-08-07 15:30:00;115;141;157;227;20;46
2019-08-07 15:45:00;108;160;139;218;19;42
2019-08-07 16:00:00;125;143;124;199;16;43
2019-08-07 16:15:00;156;119;154;239;21;34
2019-08-07 16:30:00;164;128;144;215;23;45
2019-08-07 16:45:00;133;117;130;218;19;43
2019-08-07 17:00:00;157;139;137;208;21;52
2019-08-07 17:15:00;145;133;132;206;17;43
2019-08-07 17:30:00;151;141;136;206;23;36
2019-08-07 17:45:00;152;114;127;198;28;50
2019-08-07 18:00:00;148;121;113;181;16;49
2019-08-07 18:15:00;133;116;91;142;11;48
2019-08-07 18:30:00;126;109;73;133;15;64
2019-08-07 18:45:00;125;94;88;131;17;38
2019-08-07 19:00:00;109;67;72;113;16;38
2019-08-07 19:15:00;82;71;60;125;16;27
2019-08-07 19:30:00;89;82;58;95;12;27
2019-08-07 19:45:00;91;51;56;77;12;41
2019-08-07 20:00:00;95;55;49;91;12;22
2019-08-07 20:15:00;83;57;64;96;12;22
2019-08-07 20:30:00;80;44;48;59;3;12
2019-08-07 20:45:00;67;41;30;59;7;7
2019-08-07 21:00:00;86;63;42;58;6;16
2019-08-07 21:15:00;68;51;39;59;4;7
2019-08-07 21:30:00;61;38;37;53;4;9
2019-08-07 21:45:00;57;26;31;59;7;11
2019-08-07 22:00:00;47;23;59;94;8;11
2019-08-07 22:15:00;42;19;31;71;10;9
2019-08-07 22:30:00;45;23;20;41;3;6
2019-08-07 22:45:00;48;21;21;34;3;10
2019-08-07 23:00:00;28;13;12;21;3;7
2019-08-07 23:15:00;20;9;12;23;3;5
2019-08-07 23:30:00;25;11;12;18;4;2
2019-08-07 23:45:00;29;8;9;11;2;3
