2019-08-14 13:15:00;135;106;72;111;6;41
2019-08-14 13:30:00;143;103;84;158;14;41
2019-08-14 13:45:00;145;121;97;157;13;45
2019-08-14 14:00:00;123;98;81;162;25;45
2019-08-14 14:15:00;131;103;90;165;24;51
2019-08-14 14:30:00;129;92;92;167;18;47
2019-08-14 14:45:00;139;115;105;148;17;44
2019-08-14 15:00:00;127;103;84;143;10;51
2019-08-14 15:15:00;123;89;93;149;19;40
2019-08-14 15:30:00;152;111;109;178;24;35
2019-08-14 15:45:00;152;106;89;157;23;52
2019-08-14 16:00:00;141;111;105;182;16;39
2019-08-14 16:15:00;130;103;121;179;22;48
2019-08-14 16:30:00;142;112;108;181;25;45
2019-08-14 16:45:00;152;104;117;172;9;37
2019-08-14 17:00:00;136;114;106;166;13;68
2019-08-14 17:15:00;132;110;102;162;26;52
2019-08-14 17:30:00;142;111;104;163;21;41
2019-08-14 17:45:00;146;110;84;133;12;52
2019-08-14 18:00:00;135;106;79;139;19;46
2019-08-14 18:15:00;121;76;62;106;15;52
2019-08-14 18:30:00;114;93;65;127;24;54
2019-08-14 18:45:00;121;91;58;107;15;41
2019-08-14 19:00:00;132;79;54;91;11;45
2019-08-14 19:15:00;93;71;55;93;13;49
2019-08-14 19:30:00;97;63;58;78;15;36
2019-08-14 19:45:00;101;69;56;86;19;44
2019-08-14 20:00:00;87;54;56;92;3;22
2019-08-14 20:15:00;87;64;40;65;4;14
2019-08-14 20:30:00;77;49;41;57;3;11
2019-08-14 20:45:00;63;50;50;63;6;16
2019-08-14 21:00:00;63;38;42;56;4;10
2019-08-14 21:15:00;74;32;32;54;4;7
2019-08-14 21:30:00;59;33;30;46;4;14
2019-08-14 21:45:00;48;30;28;59;4;11
2019-08-14 22:00:00;47;20;41;54;4;6
2019-08-14 22:15:00;50;17;29;47;2;9
2019-08-14 22:30:00;50;22;19;36;3;2
2019-08-14 22:45:00;43;20;14;31;4;5
2019-08-14 23:00:00;38;18;28;22;4;7
2019-08-14 23:15:00;36;18;9;32;1;7
2019-08-14 23:30:00;45;15;13;26;1;6
2019-08-14 23:45:00;33;22;9;18;2;3
