DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-11-21 00:00:00;2;1;5;0;0;2;0;0;0;0;0;0
2019-11-21 00:15:00;4;4;13;1;5;6;0;0;0;0;0;0
2019-11-21 00:30:00;1;2;14;0;0;6;0;0;0;0;0;0
2019-11-21 00:45:00;2;3;17;0;1;7;0;0;0;0;0;0
2019-11-21 01:00:00;1;6;20;0;0;4;0;0;0;0;0;0
2019-11-21 01:15:00;2;4;19;0;0;5;0;0;0;0;0;0
2019-11-21 01:30:00;3;3;19;0;0;3;0;0;0;0;0;0
2019-11-21 01:45:00;1;3;20;0;0;4;0;0;0;0;0;0
2019-11-21 02:00:00;1;2;6;0;0;1;0;0;0;0;0;0
2019-11-21 02:15:00;0;1;24;0;0;1;0;0;0;0;0;0
2019-11-21 02:30:00;2;1;15;0;0;2;0;0;0;0;0;0
2019-11-21 02:45:00;1;1;25;0;0;3;0;0;0;0;0;0
2019-11-21 03:00:00;1;1;15;0;0;2;0;0;0;0;0;0
2019-11-21 03:15:00;0;2;26;0;0;1;0;0;0;0;0;0
2019-11-21 03:30:00;1;1;23;2;0;3;0;0;0;0;0;0
2019-11-21 03:45:00;2;2;31;0;0;1;0;0;0;0;0;0
2019-11-21 04:00:00;0;1;34;2;0;1;0;0;0;0;0;0
2019-11-21 04:15:00;0;1;28;0;0;1;0;0;0;0;0;0
2019-11-21 04:30:00;1;3;25;0;0;2;0;0;0;0;0;0
2019-11-21 04:45:00;4;4;35;0;0;3;0;0;0;0;0;0
2019-11-21 05:00:00;4;2;24;0;0;2;0;0;0;0;0;0
2019-11-21 05:15:00;6;8;57;1;1;9;0;0;0;0;0;0
2019-11-21 05:30:00;10;10;51;4;3;6;0;0;0;0;0;0
2019-11-21 05:45:00;17;18;72;1;4;13;0;0;0;0;0;0
2019-11-21 06:00:00;14;13;61;2;6;13;0;0;0;0;0;0
2019-11-21 06:15:00;26;35;104;7;6;33;0;0;0;0;0;0
2019-11-21 06:30:00;28;35;108;14;10;44;0;0;0;0;0;0
2019-11-21 06:45:00;39;59;100;22;5;44;0;0;0;0;0;0
