DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-09-05 00:00:00;33;6;11;4;0;0;2;35;0;0;0;0;0
2020-09-05 00:15:00;29;11;17;6;3;3;5;57;0;0;0;0;0
2020-09-05 00:30:00;35;7;7;5;4;2;2;48;0;0;0;0;0
2020-09-05 00:45:00;34;6;10;4;1;1;5;40;0;0;0;0;0
2020-09-05 01:00:00;25;6;11;5;0;0;1;26;0;0;0;0;0
2020-09-05 01:15:00;26;7;9;2;3;3;2;27;0;0;0;0;0
2020-09-05 01:30:00;26;6;8;2;1;1;2;31;0;0;0;0;0
2020-09-05 01:45:00;20;7;9;1;2;1;1;23;0;0;0;0;0
2020-09-05 02:00:00;17;5;8;2;2;1;1;10;0;0;0;0;0
2020-09-05 02:15:00;16;3;2;0;1;1;2;10;0;0;0;0;0
2020-09-05 02:30:00;11;7;8;5;0;0;0;13;0;0;0;0;0
2020-09-05 02:45:00;7;2;3;1;0;0;0;8;0;0;0;0;0
2020-09-05 03:00:00;8;3;6;3;3;3;1;17;0;0;0;0;0
2020-09-05 03:15:00;5;1;4;1;1;1;0;19;0;0;0;0;0
2020-09-05 03:30:00;4;0;2;2;0;0;0;8;0;0;0;0;0
2020-09-05 03:45:00;6;7;5;3;1;0;0;12;0;0;0;0;0
2020-09-05 04:00:00;10;3;6;2;1;1;0;10;0;0;0;0;0
2020-09-05 04:15:00;9;5;4;1;0;0;0;8;0;0;0;0;0
2020-09-05 04:30:00;8;5;5;1;0;0;0;4;0;0;0;0;0
2020-09-05 04:45:00;12;3;3;2;0;0;0;12;0;0;0;0;0
2020-09-05 05:00:00;10;3;4;0;2;2;3;11;0;0;0;0;0
2020-09-05 05:15:00;12;2;4;4;2;2;1;15;0;0;0;0;0
2020-09-05 05:30:00;17;2;6;3;1;0;1;22;0;0;0;0;0
2020-09-05 05:45:00;32;3;12;4;2;3;2;45;0;0;0;0;0
2020-09-05 06:00:00;25;3;7;3;1;1;1;25;0;0;0;0;0
2020-09-05 06:15:00;24;10;8;2;1;2;3;26;0;0;0;0;0
2020-09-05 06:30:00;24;8;10;2;2;2;0;31;0;0;0;0;0
2020-09-05 06:45:00;31;12;17;6;3;2;2;34;0;0;0;0;0
2020-09-05 07:00:00;33;10;14;5;3;6;0;41;0;0;0;0;0
2020-09-05 07:15:00;42;6;18;9;1;1;4;48;0;1;0;0;0
2020-09-05 07:30:00;56;13;14;9;14;14;0;59;0;0;0;0;0
2020-09-05 07:45:00;57;22;22;12;8;9;3;57;0;0;0;0;0
2020-09-05 08:00:00;46;8;13;6;9;10;11;70;0;1;0;0;0
2020-09-05 08:15:00;65;11;14;9;10;10;3;70;1;0;0;0;0
2020-09-05 08:30:00;87;10;17;13;8;10;8;87;2;0;0;0;0
2020-09-05 08:45:00;98;17;20;15;11;14;7;116;2;0;0;0;0
2020-09-05 09:00:00;112;12;17;8;13;11;3;131;0;0;0;0;0
2020-09-05 09:15:00;110;21;28;17;9;14;3;145;0;0;0;0;0
2020-09-05 09:30:00;141;17;23;16;13;14;6;149;0;2;0;0;0
2020-09-05 09:45:00;136;15;24;14;16;19;11;178;1;1;0;0;0
2020-09-05 10:00:00;167;22;28;14;10;11;13;157;0;0;0;0;0
2020-09-05 10:15:00;141;20;26;11;20;22;10;173;1;0;0;0;0
2020-09-05 10:30:00;173;18;23;18;15;19;11;176;0;0;0;0;0
2020-09-05 10:45:00;183;17;21;10;19;19;15;202;1;1;0;0;0
2020-09-05 11:00:00;162;21;29;10;13;12;11;190;0;0;0;0;0
2020-09-05 11:15:00;174;15;25;15;23;22;18;218;1;0;0;0;0
2020-09-05 11:30:00;172;16;21;11;12;9;15;218;1;0;0;0;0
2020-09-05 11:45:00;157;28;27;17;18;22;11;129;4;1;0;0;0
2020-09-05 12:00:00;169;10;16;10;21;26;8;163;1;1;0;0;0
2020-09-05 12:15:00;166;8;13;7;23;25;13;188;0;5;0;0;0
2020-09-05 12:30:00;163;15;20;11;18;23;18;203;1;0;0;0;0
2020-09-05 12:45:00;178;17;20;14;16;14;13;184;0;1;0;0;0
2020-09-05 13:00:00;143;11;21;9;21;21;4;201;1;0;0;0;0
2020-09-05 13:15:00;150;15;21;12;12;15;11;178;1;1;0;0;0
2020-09-05 13:30:00;177;12;18;6;18;17;15;190;0;0;0;0;0
2020-09-05 13:45:00;160;12;22;8;21;22;11;230;2;0;0;0;0
2020-09-05 14:00:00;177;12;17;8;19;19;12;205;3;0;0;0;0
2020-09-05 14:15:00;176;13;17;7;23;22;15;202;0;0;0;0;0
2020-09-05 14:30:00;167;10;16;9;16;16;8;189;0;0;0;0;0
2020-09-05 14:45:00;170;8;15;9;13;15;10;211;0;0;0;0;0
2020-09-05 15:00:00;177;9;23;7;16;17;15;188;4;0;0;0;0
2020-09-05 15:15:00;142;7;18;6;10;11;8;190;0;0;0;0;0
2020-09-05 15:30:00;177;18;23;11;6;8;15;193;0;0;0;0;0
2020-09-05 15:45:00;167;17;21;9;16;18;12;198;2;0;0;0;0
2020-09-05 16:00:00;194;15;21;7;12;11;10;174;0;0;0;0;0
2020-09-05 16:15:00;155;14;23;10;15;17;9;176;0;2;0;0;0
2020-09-05 16:30:00;180;14;20;9;13;13;7;167;3;0;0;0;0
2020-09-05 16:45:00;190;13;25;7;10;10;7;160;1;0;0;0;0
2020-09-05 17:00:00;169;16;17;13;8;7;10;197;0;0;0;0;0
2020-09-05 17:15:00;202;18;19;10;13;14;6;142;1;0;0;0;0
2020-09-05 17:30:00;176;12;17;8;6;4;3;171;1;1;0;0;0
2020-09-05 17:45:00;184;14;16;10;11;11;3;159;1;0;0;0;0
2020-09-05 18:00:00;200;10;25;13;10;11;7;172;0;0;0;0;0
2020-09-05 18:15:00;166;17;26;10;13;12;9;185;3;2;0;0;0
2020-09-05 18:30:00;176;20;27;15;8;15;7;178;1;1;0;0;0
2020-09-05 18:45:00;166;13;18;4;11;10;7;147;0;1;0;0;0
2020-09-05 19:00:00;172;13;27;8;9;8;8;154;0;2;0;0;0
2020-09-05 19:15:00;157;20;24;9;8;9;6;129;0;0;0;0;0
2020-09-05 19:30:00;180;21;32;9;8;8;8;135;0;0;0;0;0
2020-09-05 19:45:00;175;19;25;6;2;4;8;100;0;0;0;0;0
2020-09-05 20:00:00;190;13;31;11;14;12;11;140;0;0;0;0;0
2020-09-05 20:15:00;120;16;22;9;9;9;8;103;0;0;0;0;0
2020-09-05 20:30:00;122;17;30;18;5;5;5;104;0;0;0;0;0
2020-09-05 20:45:00;97;15;21;6;4;4;2;82;0;0;0;0;0
2020-09-05 21:00:00;80;5;15;6;2;4;4;103;0;0;0;0;0
2020-09-05 21:15:00;68;9;19;9;2;2;3;65;0;0;0;0;0
2020-09-05 21:30:00;73;4;10;7;3;2;2;60;0;0;0;0;0
2020-09-05 21:45:00;60;14;21;5;4;5;4;66;0;0;0;0;0
2020-09-05 22:00:00;68;8;21;9;3;1;8;99;0;0;0;0;0
2020-09-05 22:15:00;48;8;18;4;3;2;5;74;0;0;0;0;0
2020-09-05 22:30:00;80;10;10;4;2;3;0;70;0;0;0;0;0
2020-09-05 22:45:00;66;13;19;7;2;2;1;75;0;0;0;0;0
2020-09-05 23:00:00;64;7;18;6;1;1;1;78;0;0;0;0;0
2020-09-05 23:15:00;46;7;11;5;1;1;1;67;0;0;0;0;0
2020-09-05 23:30:00;44;10;21;6;1;2;0;66;0;0;0;0;0
2020-09-05 23:45:00;34;11;14;9;5;4;4;49;0;0;0;0;0
