DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-05-18 00:00:00;9;3;0;0;1;5;0;0
2020-05-18 00:15:00;3;6;0;0;1;1;0;0
2020-05-18 00:30:00;1;3;0;0;2;1;0;0
2020-05-18 00:45:00;2;5;0;0;2;5;0;0
2020-05-18 01:00:00;2;3;0;0;0;1;0;0
2020-05-18 01:15:00;0;1;0;0;5;2;0;0
2020-05-18 01:30:00;3;4;0;0;3;1;0;0
2020-05-18 01:45:00;0;1;0;0;2;2;0;0
2020-05-18 02:00:00;0;5;0;0;0;0;0;0
2020-05-18 02:15:00;1;1;0;0;2;2;0;0
2020-05-18 02:30:00;0;2;0;0;1;0;0;0
2020-05-18 02:45:00;1;1;0;0;0;1;0;0
2020-05-18 03:00:00;0;1;0;0;1;1;0;0
2020-05-18 03:15:00;3;0;0;0;0;0;0;0
2020-05-18 03:30:00;4;0;0;0;1;1;0;0
2020-05-18 03:45:00;1;4;0;0;2;0;0;0
2020-05-18 04:00:00;1;3;0;0;2;3;0;0
2020-05-18 04:15:00;3;1;0;0;1;4;0;0
2020-05-18 04:30:00;1;3;0;0;4;3;0;0
2020-05-18 04:45:00;2;10;0;0;12;11;0;0
2020-05-18 05:00:00;11;16;0;0;8;27;7;0
2020-05-18 05:15:00;15;43;0;0;30;64;21;0
2020-05-18 05:30:00;20;38;0;0;53;67;12;0
2020-05-18 05:45:00;17;39;0;0;60;37;18;0
2020-05-18 06:00:00;12;40;1;0;28;22;8;5
2020-05-18 06:15:00;15;58;0;0;39;34;19;2
2020-05-18 06:30:00;33;80;1;0;65;53;15;0
2020-05-18 06:45:00;31;73;0;0;57;35;24;1
2020-05-18 07:00:00;33;57;4;0;36;40;14;0
2020-05-18 07:15:00;37;75;4;0;60;38;10;0
2020-05-18 07:30:00;37;77;5;0;55;43;8;0
2020-05-18 07:45:00;47;61;3;0;50;56;9;3
2020-05-18 08:00:00;30;54;9;0;29;39;17;2
2020-05-18 08:15:00;32;54;4;0;41;33;13;0
2020-05-18 08:30:00;39;53;5;0;31;28;8;0
2020-05-18 08:45:00;30;38;7;0;31;26;5;2
2020-05-18 09:00:00;34;48;9;0;30;33;8;2
2020-05-18 09:15:00;33;47;11;0;30;28;3;0
2020-05-18 09:30:00;27;34;9;0;32;18;4;7
2020-05-18 09:45:00;26;33;6;0;31;31;6;0
2020-05-18 10:00:00;24;42;6;0;36;35;1;9
2020-05-18 10:15:00;21;43;7;0;35;25;0;1
2020-05-18 10:30:00;24;44;6;0;36;27;1;0
2020-05-18 10:45:00;29;35;5;0;42;21;3;2
2020-05-18 11:00:00;21;34;8;0;46;24;4;6
2020-05-18 11:15:00;29;32;6;0;42;20;0;9
2020-05-18 11:30:00;31;34;10;0;33;28;2;3
2020-05-18 11:45:00;29;40;7;0;35;28;12;6
2020-05-18 12:00:00;30;47;7;0;28;23;5;4
2020-05-18 12:15:00;24;44;7;0;32;19;10;2
2020-05-18 12:30:00;37;47;10;0;36;29;0;9
2020-05-18 12:45:00;51;55;10;0;33;35;3;4
2020-05-18 13:00:00;27;37;4;0;49;40;6;5
2020-05-18 13:15:00;29;49;6;0;49;54;12;6
2020-05-18 13:30:00;30;44;7;0;43;66;17;8
2020-05-18 13:45:00;45;58;6;0;42;56;14;7
2020-05-18 14:00:00;53;102;8;0;53;46;5;19
2020-05-18 14:15:00;94;107;8;0;58;40;1;24
2020-05-18 14:30:00;56;56;6;0;63;43;1;18
2020-05-18 14:45:00;49;43;6;0;41;34;0;20
2020-05-18 15:00:00;48;54;8;0;50;37;0;9
2020-05-18 15:15:00;51;55;7;0;66;41;0;10
2020-05-18 15:30:00;51;44;7;0;47;28;0;17
2020-05-18 15:45:00;32;47;8;0;44;26;0;19
2020-05-18 16:00:00;51;44;4;0;61;45;0;11
2020-05-18 16:15:00;35;48;5;0;46;36;0;18
2020-05-18 16:30:00;50;34;3;0;56;20;0;19
2020-05-18 16:45:00;36;42;2;0;45;22;1;13
2020-05-18 17:00:00;36;40;7;0;44;25;0;5
2020-05-18 17:15:00;43;37;3;0;32;27;0;7
2020-05-18 17:30:00;38;34;5;0;44;16;0;2
2020-05-18 17:45:00;26;26;4;0;27;21;0;2
2020-05-18 18:00:00;28;30;2;0;30;16;0;5
2020-05-18 18:15:00;30;26;10;0;38;23;0;2
2020-05-18 18:30:00;24;33;2;0;28;17;0;3
2020-05-18 18:45:00;23;19;2;0;17;20;0;0
2020-05-18 19:00:00;17;27;2;0;19;14;0;2
