DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-03-09 00:00:00;11;5;2;2;2;6;8;6
2020-03-09 00:15:00;5;4;1;4;2;10;14;6
2020-03-09 00:30:00;8;6;2;3;2;6;11;3
2020-03-09 00:45:00;10;7;2;3;4;8;10;6
2020-03-09 01:00:00;1;3;3;1;0;2;8;6
2020-03-09 01:15:00;2;6;3;6;3;12;7;5
2020-03-09 01:30:00;4;4;4;3;2;7;1;4
2020-03-09 01:45:00;6;5;4;4;2;5;5;2
2020-03-09 02:00:00;4;7;4;3;2;5;7;1
2020-03-09 02:15:00;6;3;3;0;0;2;10;3
2020-03-09 02:30:00;4;4;2;4;3;4;2;0
2020-03-09 02:45:00;6;5;1;1;1;3;5;6
2020-03-09 03:00:00;3;3;3;1;1;1;8;6
2020-03-09 03:15:00;6;6;1;3;4;4;6;4
2020-03-09 03:30:00;5;4;2;2;1;4;11;3
2020-03-09 03:45:00;5;3;2;1;3;4;5;3
2020-03-09 04:00:00;4;6;4;2;2;5;8;1
2020-03-09 04:15:00;9;7;4;3;6;10;4;5
2020-03-09 04:30:00;22;10;13;12;11;20;21;7
2020-03-09 04:45:00;20;12;15;8;5;13;20;9
2020-03-09 05:00:00;22;12;16;10;13;19;33;18
2020-03-09 05:15:00;28;27;21;14;18;29;42;19
2020-03-09 05:30:00;38;39;38;18;18;41;46;33
2020-03-09 05:45:00;56;44;48;48;46;108;65;39
2020-03-09 06:00:00;44;30;50;40;37;95;63;40
2020-03-09 06:15:00;60;53;64;58;72;134;91;60
2020-03-09 06:30:00;70;77;60;95;78;178;95;78
2020-03-09 06:45:00;68;78;68;119;127;195;91;108
2020-03-09 07:00:00;68;58;49;105;105;201;105;122
2020-03-09 07:15:00;90;86;67;92;103;226;133;148
2020-03-09 07:30:00;74;80;61;120;137;234;113;126
2020-03-09 07:45:00;79;103;40;122;149;173;86;104
2020-03-09 08:00:00;77;102;48;164;111;197;97;95
2020-03-09 08:15:00;97;110;55;71;107;186;73;100
2020-03-09 08:30:00;95;116;35;69;115;169;91;90
2020-03-09 08:45:00;73;85;31;66;83;155;85;87
2020-03-09 09:00:00;83;78;38;42;68;120;86;72
2020-03-09 09:15:00;79;76;30;43;57;120;80;71
2020-03-09 09:30:00;76;84;39;38;63;115;83;76
2020-03-09 09:45:00;63;74;28;37;55;98;84;72
2020-03-09 10:00:00;76;79;31;44;47;106;76;73
2020-03-09 10:15:00;74;76;26;41;57;120;86;79
2020-03-09 10:30:00;78;69;29;41;68;110;77;91
2020-03-09 10:45:00;77;85;25;39;54;114;92;97
2020-03-09 11:00:00;70;85;35;41;57;114;71;71
2020-03-09 11:15:00;75;86;29;37;55;98;76;72
2020-03-09 11:30:00;64;79;34;95;66;102;77;116
2020-03-09 11:45:00;77;93;34;86;65;118;82;91
2020-03-09 12:00:00;86;88;42;128;102;89;81;90
2020-03-09 12:15:00;66;87;32;54;69;106;84;76
2020-03-09 12:30:00;95;84;41;50;70;112;83;91
2020-03-09 12:45:00;75;85;33;47;39;78;81;105
2020-03-09 13:00:00;75;83;41;51;76;106;74;88
2020-03-09 13:15:00;82;89;37;70;61;107;75;82
2020-03-09 13:30:00;79;97;48;61;66;125;86;94
2020-03-09 13:45:00;71;74;45;48;49;118;85;85
2020-03-09 14:00:00;72;76;44;65;56;112;73;82
2020-03-09 14:15:00;65;87;40;107;49;111;83;89
2020-03-09 14:30:00;70;86;31;39;54;133;77;84
2020-03-09 14:45:00;84;96;42;40;54;119;93;109
2020-03-09 15:00:00;101;102;48;33;59;116;91;97
2020-03-09 15:15:00;88;89;41;44;61;135;96;113
2020-03-09 15:30:00;100;113;59;49;64;141;78;112
2020-03-09 15:45:00;87;105;44;36;56;112;76;104
2020-03-09 16:00:00;110;117;77;53;60;127;93;129
2020-03-09 16:15:00;106;117;76;54;62;152;97;131
2020-03-09 16:30:00;120;137;84;58;69;155;99;154
2020-03-09 16:45:00;92;131;73;54;73;158;108;144
2020-03-09 17:00:00;122;139;80;53;61;157;115;154
2020-03-09 17:15:00;103;124;70;47;60;142;100;117
2020-03-09 17:30:00;83;104;47;48;62;139;85;127
2020-03-09 17:45:00;69;96;61;44;61;131;106;141
2020-03-09 18:00:00;73;83;49;32;53;102;105;129
2020-03-09 18:15:00;64;94;51;26;38;85;98;116
2020-03-09 18:30:00;70;70;46;65;93;94;79;86
2020-03-09 18:45:00;52;71;36;77;35;80;90;87
2020-03-09 19:00:00;55;59;37;40;28;65;75;74
2020-03-09 19:15:00;39;44;27;18;12;54;67;62
2020-03-09 19:30:00;33;40;26;30;20;49;68;58
2020-03-09 19:45:00;21;43;28;21;45;47;63;52
2020-03-09 20:00:00;23;26;28;19;13;37;54;45
2020-03-09 20:15:00;31;36;23;18;12;42;42;29
2020-03-09 20:30:00;27;18;14;16;12;39;25;33
2020-03-09 20:45:00;26;33;21;12;7;25;42;29
2020-03-09 21:00:00;31;25;17;14;8;23;34;27
2020-03-09 21:15:00;27;29;23;72;16;35;30;23
2020-03-09 21:30:00;23;28;21;7;8;23;26;20
2020-03-09 21:45:00;28;25;13;13;13;32;24;19
2020-03-09 22:00:00;34;20;13;9;8;23;20;18
2020-03-09 22:15:00;22;24;12;11;8;24;23;21
2020-03-09 22:30:00;21;14;14;9;8;21;19;19
2020-03-09 22:45:00;7;13;11;3;5;12;14;17
2020-03-09 23:00:00;9;19;8;6;4;12;21;10
2020-03-09 23:15:00;11;11;6;4;5;8;20;10
2020-03-09 23:30:00;12;5;1;2;4;8;15;10
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
