DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-08-29 00:00:00;15;13;5;9;1;2;0;0;0;0
2020-08-29 00:15:00;20;20;4;9;1;5;0;0;0;0
2020-08-29 00:30:00;7;12;4;4;2;5;0;0;0;0
2020-08-29 00:45:00;15;13;3;3;1;10;0;0;0;0
2020-08-29 01:00:00;7;8;1;2;2;7;0;0;0;0
2020-08-29 01:15:00;9;9;0;3;1;6;0;0;0;0
2020-08-29 01:30:00;6;5;0;2;1;6;0;0;0;0
2020-08-29 01:45:00;5;4;1;3;0;3;0;0;0;0
2020-08-29 02:00:00;11;10;4;5;2;4;0;0;0;0
2020-08-29 02:15:00;1;3;1;1;0;2;0;0;0;0
2020-08-29 02:30:00;3;1;1;1;0;1;0;0;0;0
2020-08-29 02:45:00;4;5;2;0;2;1;0;0;0;0
2020-08-29 03:00:00;2;2;0;0;2;2;0;0;0;0
2020-08-29 03:15:00;2;2;1;1;0;0;0;0;0;0
2020-08-29 03:30:00;4;3;1;1;1;1;0;0;0;0
2020-08-29 03:45:00;4;5;1;2;0;3;0;0;0;0
2020-08-29 04:00:00;4;4;2;2;0;1;0;0;0;0
2020-08-29 04:15:00;2;4;2;2;2;1;0;0;0;0
2020-08-29 04:30:00;0;0;1;2;1;1;0;0;0;0
2020-08-29 04:45:00;0;1;0;2;6;2;0;0;0;0
2020-08-29 05:00:00;1;4;0;1;1;5;0;0;0;0
2020-08-29 05:15:00;1;2;2;2;1;3;0;0;0;0
2020-08-29 05:30:00;1;4;3;3;5;1;0;0;0;0
2020-08-29 05:45:00;1;2;2;5;5;3;0;0;0;0
2020-08-29 06:00:00;5;2;3;1;3;4;0;0;0;0
2020-08-29 06:15:00;4;7;5;7;1;3;0;0;0;0
2020-08-29 06:30:00;5;12;13;6;11;9;0;0;0;0
2020-08-29 06:45:00;10;11;4;7;15;12;0;0;0;0
2020-08-29 07:00:00;8;17;5;12;16;6;0;0;0;0
2020-08-29 07:15:00;10;14;6;14;6;4;0;0;0;0
