2020-08-12 00:00:00;14;1;1;2;5;11;19;0;0;0;0;0;0;0
2020-08-12 00:15:00;8;2;3;2;3;10;11;0;0;0;0;0;0;0
2020-08-12 00:30:00;12;0;1;0;5;14;12;0;0;0;0;0;0;0
2020-08-12 00:45:00;11;0;1;0;3;7;15;0;0;0;0;0;0;0
2020-08-12 01:00:00;4;0;0;1;2;10;7;0;0;0;0;0;0;0
2020-08-12 01:15:00;9;2;0;0;4;15;9;0;0;0;0;0;0;0
2020-08-12 01:30:00;6;1;0;0;2;11;12;0;0;0;0;0;0;0
2020-08-12 01:45:00;5;1;0;0;2;9;6;0;0;0;0;0;0;0
2020-08-12 02:00:00;2;0;0;0;3;18;4;0;0;0;0;0;0;0
2020-08-12 02:15:00;1;1;1;1;3;9;5;0;0;0;0;0;0;0
2020-08-12 02:30:00;4;0;1;3;4;8;11;0;0;0;0;0;0;0
2020-08-12 02:45:00;3;0;0;0;4;8;10;0;0;0;0;0;0;0
2020-08-12 03:00:00;3;1;0;1;2;8;6;0;0;0;0;0;0;0
2020-08-12 03:15:00;2;1;0;1;2;4;5;0;0;0;0;0;0;0
2020-08-12 03:30:00;3;0;1;0;0;5;4;0;0;0;0;0;0;0
2020-08-12 03:45:00;4;0;0;0;2;6;7;0;0;0;0;0;0;0
2020-08-12 04:00:00;5;0;0;0;4;10;6;0;0;0;0;0;0;0
2020-08-12 04:15:00;6;0;2;2;4;14;3;0;0;0;0;0;0;0
2020-08-12 04:30:00;8;0;0;1;3;15;8;0;0;0;0;0;0;0
2020-08-12 04:45:00;6;1;3;0;4;20;9;0;0;0;0;0;0;0
2020-08-12 05:00:00;15;0;2;0;10;31;16;0;0;0;0;0;0;0
2020-08-12 05:15:00;32;2;3;4;9;41;37;0;0;0;0;0;0;0
2020-08-12 05:30:00;42;10;13;6;10;38;69;0;0;0;0;0;0;0
2020-08-12 05:45:00;56;4;11;4;19;44;69;2;0;3;0;0;0;0
2020-08-12 06:00:00;52;6;8;4;21;43;77;0;0;0;0;0;0;0
2020-08-12 06:15:00;64;10;12;4;24;67;72;0;0;0;0;0;0;0
2020-08-12 06:30:00;85;16;15;3;34;77;124;2;0;0;0;0;0;0
