DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-07-31 00:00:00;0;9;4;19;4;0;0
2020-07-31 00:15:00;0;12;11;16;8;3;3
2020-07-31 00:30:00;0;17;9;10;11;0;0
2020-07-31 00:45:00;0;12;13;17;8;0;0
2020-07-31 01:00:00;0;8;9;6;4;0;0
2020-07-31 01:15:00;0;9;3;5;7;0;0
2020-07-31 01:30:00;0;10;2;9;5;0;0
2020-07-31 01:45:00;0;3;6;16;6;0;0
2020-07-31 02:00:00;0;3;2;7;5;0;0
2020-07-31 02:15:00;0;4;2;9;3;0;0
2020-07-31 02:30:00;0;4;2;3;3;0;0
2020-07-31 02:45:00;0;3;3;5;4;0;0
2020-07-31 03:00:00;0;3;1;8;2;0;0
2020-07-31 03:15:00;0;5;2;8;5;0;0
2020-07-31 03:30:00;0;7;3;5;2;0;0
2020-07-31 03:45:00;0;5;3;3;1;0;0
2020-07-31 04:00:00;0;3;4;15;2;0;0
2020-07-31 04:15:00;0;13;3;16;2;0;0
2020-07-31 04:30:00;0;9;3;13;4;0;0
2020-07-31 04:45:00;0;20;8;13;6;0;0
2020-07-31 05:00:00;0;31;29;28;17;0;0
2020-07-31 05:15:00;1;49;41;23;16;0;0
2020-07-31 05:30:00;0;47;50;34;25;1;1
2020-07-31 05:45:00;2;50;54;43;44;2;2
2020-07-31 06:00:00;7;56;51;35;45;5;5
2020-07-31 06:15:00;2;69;87;42;34;2;2
2020-07-31 06:30:00;2;61;84;61;48;8;8
2020-07-31 06:45:00;13;69;76;61;42;2;2
2020-07-31 07:00:00;8;81;88;48;48;6;6
2020-07-31 07:15:00;21;93;119;82;60;3;3
2020-07-31 07:30:00;7;96;102;87;73;6;6
2020-07-31 07:45:00;15;121;125;84;98;4;4
2020-07-31 08:00:00;5;89;81;89;77;5;5
2020-07-31 08:15:00;4;108;95;85;86;3;3
2020-07-31 08:30:00;5;97;95;94;98;5;5
2020-07-31 08:45:00;12;96;118;98;97;2;2
2020-07-31 09:00:00;6;91;99;92;76;4;4
2020-07-31 09:15:00;5;105;116;103;86;2;2
2020-07-31 09:30:00;9;98;98;114;96;3;3
2020-07-31 09:45:00;5;100;115;122;112;5;5
2020-07-31 10:00:00;17;111;120;129;115;3;3
2020-07-31 10:15:00;15;134;94;128;123;3;3
2020-07-31 10:30:00;5;112;99;110;130;5;5
2020-07-31 10:45:00;6;126;114;125;121;3;3
2020-07-31 11:00:00;14;91;97;115;96;2;2
2020-07-31 11:15:00;10;118;109;118;148;4;4
2020-07-31 11:30:00;9;101;97;142;136;6;6
2020-07-31 11:45:00;5;114;109;118;138;3;3
2020-07-31 12:00:00;9;128;99;122;123;3;3
2020-07-31 12:15:00;5;102;104;108;155;3;3
2020-07-31 12:30:00;4;103;102;116;151;4;3
2020-07-31 12:45:00;9;115;116;120;136;4;5
2020-07-31 13:00:00;3;111;112;125;139;4;4
2020-07-31 13:15:00;14;102;110;122;148;3;3
2020-07-31 13:30:00;6;117;113;111;140;6;6
2020-07-31 13:45:00;18;131;120;129;134;1;1
2020-07-31 14:00:00;13;113;121;112;127;4;4
2020-07-31 14:15:00;15;95;114;114;135;2;2
2020-07-31 14:30:00;10;104;92;137;153;6;6
2020-07-31 14:45:00;33;130;121;145;148;2;2
2020-07-31 15:00:00;13;128;101;115;128;5;5
2020-07-31 15:15:00;3;108;106;131;115;2;2
2020-07-31 15:30:00;9;89;87;117;136;4;4
2020-07-31 15:45:00;16;103;108;135;116;5;5
2020-07-31 16:00:00;60;88;97;110;123;5;5
2020-07-31 16:15:00;4;97;83;119;136;2;2
2020-07-31 16:30:00;18;106;105;134;105;4;4
2020-07-31 16:45:00;16;101;109;115;121;5;5
2020-07-31 17:00:00;1;114;121;124;133;3;3
2020-07-31 17:15:00;10;80;95;132;123;3;3
2020-07-31 17:30:00;12;110;107;110;115;5;5
2020-07-31 17:45:00;12;99;98;119;113;4;4
2020-07-31 18:00:00;16;103;123;98;92;4;4
2020-07-31 18:15:00;4;82;91;120;103;2;2
2020-07-31 18:30:00;4;93;100;94;81;4;4
2020-07-31 18:45:00;24;102;95;92;96;6;6
2020-07-31 19:00:00;10;99;88;93;77;3;3
2020-07-31 19:15:00;20;77;85;79;74;3;3
2020-07-31 19:30:00;17;72;88;76;70;3;3
2020-07-31 19:45:00;25;97;78;67;61;4;4
2020-07-31 20:00:00;4;75;93;81;64;3;3
2020-07-31 20:15:00;2;69;74;73;60;2;2
2020-07-31 20:30:00;4;47;62;71;60;3;3
2020-07-31 20:45:00;1;72;67;62;53;1;1
2020-07-31 21:00:00;0;66;53;73;60;3;3
2020-07-31 21:15:00;0;70;71;61;55;1;1
2020-07-31 21:30:00;6;51;50;59;39;1;1
2020-07-31 21:45:00;3;38;44;63;58;1;1
2020-07-31 22:00:00;7;39;33;72;67;2;2
2020-07-31 22:15:00;3;41;45;76;75;2;2
2020-07-31 22:30:00;0;34;33;53;46;2;2
2020-07-31 22:45:00;3;28;27;40;33;0;0
2020-07-31 23:00:00;1;30;27;39;23;2;2
2020-07-31 23:15:00;6;24;32;50;28;1;1
2020-07-31 23:30:00;5;29;26;51;28;1;1
2020-07-31 23:45:00;1;28;18;35;19;0;0
