DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-09-18 00:00:00;1;1;1;2;1;1;0;0;0;0
2019-09-18 00:15:00;7;9;3;3;0;4;0;0;0;0
2019-09-18 00:30:00;3;3;1;1;1;0;0;0;0;0
2019-09-18 00:45:00;0;2;1;2;0;1;0;0;0;0
2019-09-18 01:00:00;1;1;1;1;0;0;0;0;0;0
2019-09-18 01:15:00;1;3;1;0;1;1;0;0;0;0
2019-09-18 01:30:00;1;2;3;3;0;0;0;0;0;0
2019-09-18 01:45:00;0;0;0;1;0;0;0;0;0;0
2019-09-18 02:00:00;2;1;2;3;1;0;0;0;0;0
2019-09-18 02:15:00;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:30:00;0;1;0;0;1;1;0;0;0;0
2019-09-18 02:45:00;0;1;1;0;0;0;0;0;0;0
2019-09-18 03:00:00;1;1;1;2;0;1;0;0;0;0
2019-09-18 03:15:00;0;1;0;0;1;1;0;0;0;0
2019-09-18 03:30:00;0;0;0;1;0;0;0;0;0;0
2019-09-18 03:45:00;0;0;0;1;0;0;0;0;0;0
2019-09-18 04:00:00;0;0;0;0;2;1;0;0;0;0
2019-09-18 04:15:00;1;1;1;0;0;0;0;0;0;0
2019-09-18 04:30:00;0;0;2;0;2;1;0;0;0;0
2019-09-18 04:45:00;1;4;3;4;3;4;0;0;0;0
2019-09-18 05:00:00;2;3;1;2;4;4;0;0;0;0
2019-09-18 05:15:00;2;2;4;6;4;4;0;0;0;0
2019-09-18 05:30:00;5;7;3;9;4;13;0;0;0;0
2019-09-18 05:45:00;9;12;8;11;9;14;0;0;0;0
2019-09-18 06:00:00;10;27;12;12;13;24;0;0;0;0
2019-09-18 06:15:00;16;27;14;16;19;26;0;0;0;0
2019-09-18 06:30:00;18;22;21;19;25;35;0;0;0;0
2019-09-18 06:45:00;14;27;31;16;41;50;0;0;0;0
2019-09-18 07:00:00;18;36;53;20;51;58;0;0;0;0
2019-09-18 07:15:00;24;35;67;23;41;92;0;0;0;0
2019-09-18 07:30:00;43;68;125;38;77;105;0;0;0;0
2019-09-18 07:45:00;30;52;76;24;62;90;0;0;0;0
2019-09-18 08:00:00;32;58;65;32;59;70;0;0;0;0
2019-09-18 08:15:00;25;58;61;32;56;72;0;0;0;0
2019-09-18 08:30:00;31;52;48;38;50;43;0;0;0;0
2019-09-18 08:45:00;33;36;32;35;38;50;0;0;0;0
2019-09-18 09:00:00;22;26;29;42;36;27;0;0;0;0
2019-09-18 09:15:00;25;31;49;45;40;46;0;0;0;0
2019-09-18 09:30:00;27;30;37;49;17;40;0;0;0;0
2019-09-18 09:45:00;20;33;39;44;35;36;0;0;0;0
2019-09-18 10:00:00;36;33;35;48;31;43;0;0;0;0
2019-09-18 10:15:00;19;36;23;48;28;38;0;0;0;0
2019-09-18 10:30:00;20;29;40;53;32;21;0;0;0;0
