DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-11-01 00:00:00;5;1;5;0;0;0
2019-11-01 00:15:00;4;1;2;0;0;0
2019-11-01 00:30:00;7;0;6;0;0;0
2019-11-01 00:45:00;3;0;6;0;0;0
2019-11-01 01:00:00;4;0;0;0;0;0
2019-11-01 01:15:00;5;0;6;0;0;0
2019-11-01 01:30:00;7;0;8;1;0;0
2019-11-01 01:45:00;1;0;7;0;0;0
2019-11-01 02:00:00;3;0;2;0;0;0
2019-11-01 02:15:00;2;0;11;0;0;0
2019-11-01 02:30:00;4;0;4;0;0;0
2019-11-01 02:45:00;5;0;1;0;0;0
2019-11-01 03:00:00;1;1;4;0;0;0
2019-11-01 03:15:00;3;0;3;1;0;0
2019-11-01 03:30:00;3;0;3;0;0;0
2019-11-01 03:45:00;0;0;2;0;0;0
2019-11-01 04:00:00;1;0;4;0;0;0
2019-11-01 04:15:00;1;0;0;0;0;0
2019-11-01 04:30:00;0;0;0;0;0;0
2019-11-01 04:45:00;0;0;2;0;0;0
2019-11-01 05:00:00;2;0;6;0;0;0
2019-11-01 05:15:00;4;0;4;2;0;0
2019-11-01 05:30:00;6;0;3;25;0;0
2019-11-01 05:45:00;7;1;3;68;3;1
2019-11-01 06:00:00;12;1;4;68;0;0
2019-11-01 06:15:00;4;2;2;18;0;0
2019-11-01 06:30:00;2;1;6;5;0;0
2019-11-01 06:45:00;1;0;3;0;0;0
2019-11-01 07:00:00;5;1;2;2;0;0
2019-11-01 07:15:00;0;1;5;0;0;0
2019-11-01 07:30:00;3;1;3;0;0;0
2019-11-01 07:45:00;6;0;3;0;0;0
2019-11-01 08:00:00;2;0;5;0;0;0
2019-11-01 08:15:00;2;0;5;0;0;0
2019-11-01 08:30:00;7;0;12;0;0;0
2019-11-01 08:45:00;10;1;6;0;0;0
2019-11-01 09:00:00;12;1;6;1;0;0
2019-11-01 09:15:00;9;0;7;0;0;0
2019-11-01 09:30:00;10;0;9;0;0;0
2019-11-01 09:45:00;10;0;15;0;0;0
2019-11-01 10:00:00;7;0;10;0;0;0
2019-11-01 10:15:00;16;0;10;1;0;0
2019-11-01 10:30:00;17;0;13;1;0;0
2019-11-01 10:45:00;11;0;10;0;0;0
2019-11-01 11:00:00;10;0;14;2;0;0
2019-11-01 11:15:00;14;1;13;1;0;0
2019-11-01 11:30:00;16;0;19;1;0;0
2019-11-01 11:45:00;13;0;13;1;0;0
2019-11-01 12:00:00;11;0;16;1;0;0
2019-11-01 12:15:00;22;1;16;1;0;0
2019-11-01 12:30:00;16;1;15;2;0;0
2019-11-01 12:45:00;16;0;19;0;0;0
2019-11-01 13:00:00;20;0;13;0;0;0
2019-11-01 13:15:00;27;2;11;0;0;0
2019-11-01 13:30:00;19;0;24;0;0;0
2019-11-01 13:45:00;13;1;19;3;0;0
2019-11-01 14:00:00;17;0;13;1;0;0
2019-11-01 14:15:00;22;0;15;1;0;0
2019-11-01 14:30:00;16;1;14;1;0;0
2019-11-01 14:45:00;16;0;9;1;0;0
2019-11-01 15:00:00;13;0;14;0;0;0
2019-11-01 15:15:00;15;0;11;0;0;0
2019-11-01 15:30:00;22;0;18;0;0;0
2019-11-01 15:45:00;22;2;12;2;0;0
2019-11-01 16:00:00;11;0;14;0;0;0
2019-11-01 16:15:00;14;0;16;1;0;0
2019-11-01 16:30:00;7;0;9;1;0;0
2019-11-01 16:45:00;9;0;14;0;0;0
2019-11-01 17:00:00;10;0;18;0;0;0
2019-11-01 17:15:00;14;3;14;5;0;0
2019-11-01 17:30:00;9;0;9;0;0;0
2019-11-01 17:45:00;8;0;16;0;0;0
2019-11-01 18:00:00;7;1;11;0;0;0
2019-11-01 18:15:00;9;2;12;1;0;0
2019-11-01 18:30:00;5;1;7;0;0;0
2019-11-01 18:45:00;9;0;7;0;0;0
2019-11-01 19:00:00;6;0;12;0;0;0
2019-11-01 19:15:00;6;0;6;0;0;0
2019-11-01 19:30:00;4;1;16;1;0;0
2019-11-01 19:45:00;3;0;6;0;0;0
2019-11-01 20:00:00;15;0;12;2;0;0
2019-11-01 20:15:00;4;0;2;0;0;0
2019-11-01 20:30:00;2;0;5;0;0;0
2019-11-01 20:45:00;4;1;8;0;0;0
2019-11-01 21:00:00;2;0;7;0;0;0
2019-11-01 21:15:00;4;0;5;0;0;0
2019-11-01 21:30:00;6;3;4;0;0;0
2019-11-01 21:45:00;5;0;5;0;0;0
2019-11-01 22:00:00;6;0;10;0;0;0
2019-11-01 22:15:00;7;0;11;0;0;0
2019-11-01 22:30:00;2;0;23;0;0;0
2019-11-01 22:45:00;2;0;4;0;0;0
2019-11-01 23:00:00;3;0;2;0;0;0
2019-11-01 23:15:00;2;0;4;0;0;0
2019-11-01 23:30:00;1;0;3;1;0;0
2019-11-01 23:45:00;3;0;3;0;0;0
