DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-04-10 00:00:00;0;2;1;0;0;1;5;4;2;3;0;0
2020-04-10 00:15:00;3;2;0;0;0;3;4;4;1;3;0;0
2020-04-10 00:30:00;2;2;0;0;0;3;3;2;2;2;0;0
2020-04-10 00:45:00;0;1;0;0;1;3;2;0;3;1;0;0
2020-04-10 01:00:00;1;3;1;2;2;4;3;1;3;4;0;0
2020-04-10 01:15:00;1;0;0;0;0;1;2;2;2;1;0;0
2020-04-10 01:30:00;0;0;1;2;2;4;5;1;1;1;0;0
2020-04-10 01:45:00;1;0;0;0;0;0;2;2;1;0;0;0
2020-04-10 02:00:00;2;0;0;0;0;2;1;1;1;1;0;0
2020-04-10 02:15:00;0;2;0;0;0;2;1;0;1;0;0;0
2020-04-10 02:30:00;0;3;0;0;0;1;3;2;2;2;0;0
2020-04-10 02:45:00;0;2;1;0;0;1;1;0;0;0;0;0
2020-04-10 03:00:00;0;3;1;0;0;0;2;0;0;0;0;0
2020-04-10 03:15:00;0;1;0;0;0;1;2;0;0;0;0;0
2020-04-10 03:30:00;2;0;0;0;0;1;3;1;0;2;0;0
2020-04-10 03:45:00;1;1;0;0;0;1;1;0;2;1;0;0
2020-04-10 04:00:00;0;0;0;0;0;2;1;0;3;0;0;0
2020-04-10 04:15:00;4;3;0;0;0;1;1;0;0;2;0;0
2020-04-10 04:30:00;0;0;0;0;1;1;2;1;1;1;0;0
2020-04-10 04:45:00;1;1;0;0;0;1;0;0;1;0;0;0
2020-04-10 05:00:00;5;2;0;1;1;2;3;1;2;1;0;0
2020-04-10 05:15:00;3;3;0;0;1;6;5;2;5;1;0;0
2020-04-10 05:30:00;8;1;0;0;1;14;11;7;5;1;0;0
2020-04-10 05:45:00;4;1;0;0;2;11;10;5;2;2;0;0
2020-04-10 06:00:00;8;5;0;0;0;6;5;4;8;4;0;0
2020-04-10 06:15:00;7;2;1;1;1;7;2;2;2;3;0;0
2020-04-10 06:30:00;4;3;0;0;0;7;7;2;7;0;0;0
2020-04-10 06:45:00;2;4;1;2;2;3;4;4;2;1;0;0
2020-04-10 07:00:00;8;4;0;0;0;4;7;6;5;4;0;0
2020-04-10 07:15:00;8;3;0;0;0;3;0;0;2;1;0;0
2020-04-10 07:30:00;8;4;0;1;1;5;4;4;6;5;0;0
2020-04-10 07:45:00;10;5;1;2;3;5;7;4;3;4;0;0
2020-04-10 08:00:00;10;5;0;1;2;3;6;5;7;7;0;0
2020-04-10 08:15:00;9;3;2;1;0;8;4;4;7;3;0;0
2020-04-10 08:30:00;15;8;1;2;4;3;7;4;8;4;0;0
2020-04-10 08:45:00;6;5;0;0;0;10;11;7;7;4;0;0
2020-04-10 09:00:00;11;5;2;4;4;6;4;4;8;3;0;0
2020-04-10 09:15:00;13;10;0;2;3;9;10;9;6;4;0;0
2020-04-10 09:30:00;13;6;1;1;1;8;8;1;16;5;3;0
2020-04-10 09:45:00;16;5;2;5;6;12;11;8;17;7;0;0
2020-04-10 10:00:00;13;5;4;6;4;14;12;11;14;9;4;10
2020-04-10 10:15:00;22;4;0;6;5;8;11;8;10;2;1;3
2020-04-10 10:30:00;29;10;2;3;3;10;14;12;17;6;0;3
2020-04-10 10:45:00;24;14;0;7;5;14;16;13;18;10;1;0
2020-04-10 11:00:00;24;11;0;6;8;15;17;13;25;9;5;1
2020-04-10 11:15:00;21;10;1;6;6;21;19;15;10;7;6;10
2020-04-10 11:30:00;24;10;5;3;2;17;25;16;21;5;0;2
2020-04-10 11:45:00;23;15;2;7;5;21;21;14;17;13;7;0
2020-04-10 12:00:00;19;13;1;5;4;8;15;10;21;6;1;1
2020-04-10 12:15:00;33;19;0;6;4;19;19;17;16;6;3;0
2020-04-10 12:30:00;25;18;2;7;3;11;29;22;20;11;3;2
2020-04-10 12:45:00;24;9;2;3;2;24;25;21;14;3;6;18
2020-04-10 13:00:00;35;18;2;4;1;15;19;15;27;9;2;2
2020-04-10 13:15:00;17;9;3;9;7;17;22;11;17;12;5;6
2020-04-10 13:30:00;26;12;4;10;9;19;24;20;14;15;4;2
2020-04-10 13:45:00;19;15;2;9;5;13;19;12;20;10;7;4
2020-04-10 14:00:00;25;12;2;6;3;22;22;12;24;5;6;0
2020-04-10 14:15:00;34;17;0;7;6;17;26;22;20;13;9;6
2020-04-10 14:30:00;29;13;2;7;7;29;21;16;13;7;5;20
2020-04-10 14:45:00;16;9;2;9;8;26;23;9;23;8;1;0
2020-04-10 15:00:00;29;12;1;7;5;18;24;17;34;9;3;4
2020-04-10 15:15:00;25;14;2;10;6;25;26;17;21;7;4;9
2020-04-10 15:30:00;25;12;3;8;9;12;22;14;9;12;6;0
2020-04-10 15:45:00;31;15;2;6;8;30;26;11;23;13;4;10
2020-04-10 16:00:00;27;16;1;3;4;22;25;12;16;8;6;3
