DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-12-24 00:00:00;0;1;1;0;2;0;2;2
2020-12-24 00:15:00;0;0;0;0;0;0;1;1
2020-12-24 00:30:00;1;2;2;1;1;0;2;2
2020-12-24 00:45:00;1;3;2;0;0;0;0;1
2020-12-24 01:00:00;2;2;2;0;0;0;0;1
2020-12-24 01:15:00;0;1;1;1;1;0;2;0
2020-12-24 01:30:00;0;4;4;1;1;0;2;2
2020-12-24 01:45:00;1;1;1;1;1;0;0;0
2020-12-24 02:00:00;0;0;0;1;0;0;4;0
2020-12-24 02:15:00;0;1;1;0;1;0;2;2
2020-12-24 02:30:00;0;1;1;0;0;0;0;0
2020-12-24 02:45:00;1;1;1;0;0;0;1;0
2020-12-24 03:00:00;0;1;1;0;0;0;1;1
2020-12-24 03:15:00;0;1;1;0;0;0;1;1
2020-12-24 03:30:00;4;6;6;1;2;0;0;1
2020-12-24 03:45:00;0;1;1;1;1;0;1;0
2020-12-24 04:00:00;0;0;0;3;4;0;3;1
2020-12-24 04:15:00;0;2;2;1;2;0;3;1
2020-12-24 04:30:00;1;4;3;1;2;0;3;1
2020-12-24 04:45:00;5;2;4;1;1;0;2;5
2020-12-24 05:00:00;4;7;7;1;3;0;1;3
2020-12-24 05:15:00;4;8;8;0;1;0;7;4
2020-12-24 05:30:00;6;5;5;5;6;0;21;7
2020-12-24 05:45:00;6;9;8;2;2;0;18;2
2020-12-24 06:00:00;5;10;10;2;4;0;11;5
2020-12-24 06:15:00;5;8;8;2;5;0;10;3
2020-12-24 06:30:00;7;16;15;0;7;0;14;6
2020-12-24 06:45:00;14;11;12;7;7;0;15;2
2020-12-24 07:00:00;9;9;9;3;3;0;16;1
2020-12-24 07:15:00;9;15;15;8;2;0;11;5
2020-12-24 07:30:00;9;11;11;7;8;0;23;10
2020-12-24 07:45:00;6;14;13;4;11;0;20;7
2020-12-24 08:00:00;6;21;20;6;8;0;25;8
2020-12-24 08:15:00;20;12;12;5;7;0;18;9
2020-12-24 08:30:00;25;23;22;11;10;0;26;15
2020-12-24 08:45:00;21;25;22;7;9;0;25;12
2020-12-24 09:00:00;19;28;29;16;16;0;28;12
2020-12-24 09:15:00;30;34;34;15;10;0;34;20
2020-12-24 09:30:00;38;49;49;17;20;0;39;19
2020-12-24 09:45:00;45;54;49;14;22;0;51;28
2020-12-24 10:00:00;41;33;35;13;16;0;42;17
2020-12-24 10:15:00;32;45;46;19;22;0;48;36
2020-12-24 10:30:00;51;39;41;10;10;0;60;33
2020-12-24 10:45:00;61;55;54;24;18;0;61;35
2020-12-24 11:00:00;58;72;71;15;19;0;51;39
2020-12-24 11:15:00;42;36;35;22;23;0;49;41
2020-12-24 11:30:00;60;58;54;16;20;0;46;32
2020-12-24 11:45:00;66;60;56;15;25;0;56;32
2020-12-24 12:00:00;59;46;45;16;28;0;51;28
2020-12-24 12:15:00;58;50;49;17;28;0;45;27
2020-12-24 12:30:00;50;54;54;14;22;0;39;21
2020-12-24 12:45:00;53;39;40;17;31;0;49;27
2020-12-24 13:00:00;58;47;50;12;17;0;50;24
2020-12-24 13:15:00;57;43;43;13;18;0;46;24
2020-12-24 13:30:00;43;46;46;17;23;0;53;27
2020-12-24 13:45:00;50;42;42;22;16;0;57;31
2020-12-24 14:00:00;59;59;56;14;23;0;45;28
2020-12-24 14:15:00;53;44;44;11;15;0;52;38
2020-12-24 14:30:00;56;51;53;18;31;0;60;43
2020-12-24 14:45:00;55;55;53;15;27;0;57;33
2020-12-24 15:00:00;58;62;64;17;18;0;58;35
2020-12-24 15:15:00;54;41;38;15;30;0;53;23
2020-12-24 15:30:00;53;55;53;23;25;0;45;32
2020-12-24 15:45:00;61;62;63;16;15;0;50;36
2020-12-24 16:00:00;52;67;66;16;20;0;49;30
2020-12-24 16:15:00;47;44;46;14;19;0;42;30
2020-12-24 16:30:00;47;48;47;12;21;0;39;35
2020-12-24 16:45:00;44;50;51;13;20;0;47;27
2020-12-24 17:00:00;40;41;43;13;18;0;38;23
2020-12-24 17:15:00;31;31;32;10;18;0;26;21
2020-12-24 17:30:00;22;29;28;7;15;0;28;6
2020-12-24 17:45:00;20;30;29;9;14;0;26;20
2020-12-24 18:00:00;15;27;28;13;18;0;26;14
2020-12-24 18:15:00;25;31;28;7;9;0;25;12
2020-12-24 18:30:00;9;15;16;8;12;0;19;5
2020-12-24 18:45:00;11;20;20;8;17;0;21;7
2020-12-24 19:00:00;5;24;22;4;7;0;18;10
2020-12-24 19:15:00;22;31;30;7;19;0;21;14
2020-12-24 19:30:00;11;15;16;8;10;0;16;10
2020-12-24 19:45:00;27;26;26;7;16;0;37;22
2020-12-24 20:00:00;28;25;26;7;14;0;31;23
2020-12-24 20:15:00;38;44;44;10;13;0;42;33
2020-12-24 20:30:00;57;56;55;21;31;0;53;36
2020-12-24 20:45:00;63;60;60;16;29;0;50;39
2020-12-24 21:00:00;16;23;23;5;7;0;17;9
2020-12-24 21:15:00;4;9;8;1;1;0;6;2
2020-12-24 21:30:00;1;6;6;0;0;0;6;5
2020-12-24 21:45:00;5;5;4;0;1;0;8;3
2020-12-24 22:00:00;3;3;3;2;1;0;2;2
2020-12-24 22:15:00;1;2;2;0;1;0;1;0
2020-12-24 22:30:00;1;2;2;3;2;0;1;1
2020-12-24 22:45:00;1;1;1;1;6;0;1;1
2020-12-24 23:00:00;1;0;0;1;1;0;2;2
2020-12-24 23:15:00;1;2;2;0;1;0;2;1
2020-12-24 23:30:00;1;1;1;0;0;0;1;3
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
