2020-10-21 00:00:00;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 02:30:00;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 03:30:00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 03:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 04:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 04:45:00;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 05:00:00;0;0;2;0;0;0;0;1;0;1;0;2;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 05:15:00;0;0;0;1;0;0;0;0;0;0;1;1;2;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 05:30:00;1;1;0;2;0;0;0;0;0;0;0;0;4;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 05:45:00;2;2;1;1;0;0;0;0;0;0;1;6;9;1;1;1;6;9;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 06:00:00;5;6;3;1;0;0;0;0;0;0;0;4;4;2;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 06:15:00;5;4;2;3;1;1;0;0;0;0;1;5;9;2;3;3;3;8;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 06:30:00;5;5;4;2;2;2;0;1;0;1;1;16;12;7;3;3;17;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 06:45:00;4;4;12;2;0;0;3;2;3;1;2;13;28;7;5;4;9;30;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 07:00:00;7;7;3;1;1;1;1;1;1;1;0;11;19;9;4;4;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 07:15:00;6;6;4;3;2;2;0;0;0;0;2;14;18;9;3;4;11;19;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 07:30:00;12;12;6;2;0;0;0;0;0;0;1;15;24;11;2;3;16;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 07:45:00;2;2;8;5;2;2;0;0;0;0;4;17;19;8;5;5;16;24;2;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 08:00:00;5;6;3;3;4;4;0;1;0;1;0;13;9;6;6;6;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-21 08:15:00;5;6;12;7;7;7;0;1;0;1;3;15;21;14;9;8;14;19;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
