DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-09-19 00:00:00;2;3;0;16;12;41;5;9;13;5;5
2020-09-19 00:15:00;2;1;0;25;23;60;9;5;3;1;1
2020-09-19 00:30:00;0;1;0;16;19;78;7;17;15;6;4
2020-09-19 00:45:00;1;2;0;18;11;81;9;5;9;5;5
2020-09-19 01:00:00;0;3;0;12;8;105;6;6;7;2;2
2020-09-19 01:15:00;2;0;0;9;20;31;5;8;12;4;2
2020-09-19 01:30:00;2;3;0;14;8;4;4;5;8;1;1
2020-09-19 01:45:00;0;3;0;8;8;20;5;5;7;3;3
2020-09-19 02:00:00;1;1;0;12;8;6;1;3;4;3;3
2020-09-19 02:15:00;1;0;0;7;7;19;2;3;7;3;2
2020-09-19 02:30:00;0;0;0;6;5;7;1;5;3;2;2
2020-09-19 02:45:00;2;0;0;4;5;4;3;1;3;2;2
2020-09-19 03:00:00;1;1;0;7;2;14;0;2;0;0;0
2020-09-19 03:15:00;0;2;0;3;6;22;1;5;3;0;1
2020-09-19 03:30:00;0;0;0;4;3;6;1;0;3;2;0
2020-09-19 03:45:00;1;1;0;3;3;14;0;1;4;2;2
2020-09-19 04:00:00;0;0;0;3;2;6;1;2;2;0;0
2020-09-19 04:15:00;1;1;0;5;2;12;1;3;2;1;1
2020-09-19 04:30:00;0;0;0;2;2;31;3;4;4;1;1
2020-09-19 04:45:00;1;2;0;5;5;25;2;8;7;1;0
2020-09-19 05:00:00;0;0;0;10;7;5;1;4;3;0;0
2020-09-19 05:15:00;0;7;1;11;4;0;1;8;12;3;3
2020-09-19 05:30:00;4;5;0;8;9;7;5;21;13;5;2
2020-09-19 05:45:00;0;6;0;30;11;21;5;22;16;3;1
2020-09-19 06:00:00;1;6;4;32;12;5;8;15;12;1;1
2020-09-19 06:15:00;1;5;0;27;15;17;1;14;16;5;4
2020-09-19 06:30:00;3;8;0;18;9;18;5;18;23;4;4
2020-09-19 06:45:00;0;9;1;26;18;24;9;25;15;5;3
2020-09-19 07:00:00;1;6;1;29;10;40;10;15;12;3;2
2020-09-19 07:15:00;1;10;2;22;15;6;9;19;18;3;1
2020-09-19 07:30:00;3;7;1;29;10;18;7;20;31;5;2
2020-09-19 07:45:00;9;13;1;30;18;6;9;26;30;5;5
2020-09-19 08:00:00;5;11;2;26;15;18;11;23;17;4;4
2020-09-19 08:15:00;3;9;4;35;14;5;14;26;28;3;1
2020-09-19 08:30:00;8;12;3;35;17;49;17;30;26;5;4
2020-09-19 08:45:00;11;16;3;53;33;10;20;46;42;9;4
2020-09-19 09:00:00;5;21;1;51;35;6;22;43;38;6;4
2020-09-19 09:15:00;4;11;3;56;33;9;10;42;58;15;13
2020-09-19 09:30:00;12;19;1;62;41;12;18;67;55;15;12
2020-09-19 09:45:00;6;12;2;78;41;11;26;47;48;8;6
2020-09-19 10:00:00;12;22;3;67;48;12;26;52;37;8;5
2020-09-19 10:15:00;4;39;1;55;40;9;23;58;61;13;10
2020-09-19 10:30:00;5;22;5;78;43;11;28;59;57;15;13
2020-09-19 10:45:00;8;26;1;82;47;13;19;65;64;8;11
2020-09-19 11:00:00;12;21;6;77;48;9;26;62;57;11;12
2020-09-19 11:15:00;7;26;5;82;43;9;22;54;51;9;5
2020-09-19 11:30:00;14;23;2;75;64;14;27;69;71;18;10
2020-09-19 11:45:00;11;20;1;88;49;13;38;64;67;6;5
2020-09-19 12:00:00;17;24;1;77;59;15;30;68;51;10;8
2020-09-19 12:15:00;9;19;6;93;56;17;34;61;68;12;8
2020-09-19 12:30:00;18;30;1;82;60;48;47;75;61;11;11
2020-09-19 12:45:00;12;24;2;99;62;11;33;63;50;13;9
2020-09-19 13:00:00;3;20;3;95;49;15;28;60;53;14;10
2020-09-19 13:15:00;10;20;5;88;52;9;32;62;55;8;4
2020-09-19 13:30:00;6;22;1;109;64;56;26;78;64;16;15
2020-09-19 13:45:00;7;25;3;94;56;20;43;69;70;18;14
2020-09-19 14:00:00;11;19;2;96;59;18;21;112;68;16;8
