DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-01-19 00:00:00;0;16;19;4;10;19;4;18;8;2;10;12;7
2020-01-19 00:15:00;0;27;14;3;9;7;5;18;10;2;13;14;14
2020-01-19 00:30:00;0;22;14;4;6;14;8;18;7;0;13;15;7
2020-01-19 00:45:00;0;23;10;3;8;11;8;13;8;4;8;10;12
2020-01-19 01:00:00;0;19;13;5;5;16;7;18;7;2;9;11;5
2020-01-19 01:15:00;0;20;9;4;9;14;4;11;7;0;4;6;3
2020-01-19 01:30:00;0;21;15;2;9;14;3;10;3;1;15;13;3
2020-01-19 01:45:00;0;19;13;3;8;12;8;8;4;2;6;5;4
2020-01-19 02:00:00;0;13;11;3;4;10;6;8;1;1;8;8;6
2020-01-19 02:15:00;0;13;7;5;8;3;0;5;2;0;11;9;10
2020-01-19 02:30:00;0;10;3;0;3;2;2;6;4;2;3;2;6
2020-01-19 02:45:00;0;4;4;1;2;5;3;10;2;1;8;3;6
2020-01-19 03:00:00;0;8;7;6;4;6;1;3;0;0;5;2;3
2020-01-19 03:15:00;0;9;8;2;0;1;0;4;2;0;4;3;2
2020-01-19 03:30:00;0;9;7;1;2;4;3;3;1;1;3;5;4
2020-01-19 03:45:00;0;8;6;1;3;8;0;5;1;0;3;4;6
2020-01-19 04:00:00;0;11;5;2;2;2;0;6;4;0;8;2;1
2020-01-19 04:15:00;0;5;3;1;3;4;0;5;4;0;2;6;3
2020-01-19 04:30:00;0;8;4;0;4;2;0;8;3;0;3;7;1
2020-01-19 04:45:00;0;8;4;0;1;7;2;3;1;0;3;4;2
2020-01-19 05:00:00;0;5;2;0;3;3;1;7;3;0;10;5;6
2020-01-19 05:15:00;0;4;4;2;2;6;3;8;5;1;2;0;4
2020-01-19 05:30:00;0;4;8;2;7;6;4;20;5;0;4;4;9
2020-01-19 05:45:00;0;6;3;0;5;7;0;14;11;0;9;12;5
2020-01-19 06:00:00;0;9;5;0;4;8;5;6;2;0;3;5;4
2020-01-19 06:15:00;0;14;3;1;0;6;1;15;4;0;7;4;4
2020-01-19 06:30:00;0;3;3;0;0;2;1;8;7;1;3;3;0
2020-01-19 06:45:00;0;4;5;0;2;11;3;12;3;0;4;3;2
2020-01-19 07:00:00;0;12;5;0;9;16;3;7;5;0;5;8;2
2020-01-19 07:15:00;0;11;4;5;5;4;0;7;3;2;7;4;2
2020-01-19 07:30:00;0;5;2;1;7;15;4;15;6;2;2;5;4
2020-01-19 07:45:00;0;9;7;1;8;8;1;17;11;4;6;3;6
2020-01-19 08:00:00;0;13;0;1;10;9;7;16;5;3;9;6;6
2020-01-19 08:15:00;0;12;6;4;12;15;3;13;6;4;11;3;8
2020-01-19 08:30:00;0;8;9;6;12;19;3;16;11;2;9;8;11
2020-01-19 08:45:00;0;23;13;2;8;22;9;22;13;1;16;9;16
2020-01-19 09:00:00;0;17;13;1;11;24;9;28;12;2;12;12;8
2020-01-19 09:15:00;0;15;12;2;13;28;10;24;7;5;13;15;16
2020-01-19 09:30:00;0;23;9;0;16;31;6;25;17;0;21;21;23
2020-01-19 09:45:00;0;25;14;0;30;40;9;49;29;3;25;22;33
2020-01-19 10:00:00;0;20;14;3;31;34;5;39;22;4;25;24;21
2020-01-19 10:15:00;0;37;31;3;35;37;12;47;24;10;33;28;20
2020-01-19 10:30:00;0;22;18;2;26;34;8;34;20;5;32;25;25
2020-01-19 10:45:00;0;31;25;1;27;47;11;53;18;11;33;38;70
2020-01-19 11:00:00;0;35;25;3;27;38;10;46;21;8;41;45;19
2020-01-19 11:15:00;0;32;22;5;24;45;10;42;23;4;33;28;18
2020-01-19 11:30:00;0;31;26;8;23;36;14;51;35;5;34;29;26
2020-01-19 11:45:00;0;37;19;7;29;46;14;35;29;6;44;30;32
2020-01-19 12:00:00;0;48;38;5;22;41;12;43;23;7;44;36;28
2020-01-19 12:15:00;0;48;38;5;35;56;7;48;23;4;40;36;29
2020-01-19 12:30:00;0;29;29;5;32;44;12;38;26;9;39;38;15
