DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-06-26 00:00:00;4;2;3;1;4;8;7;1;4;2;4;1;6;18;14;2;0;0;21;0;0;0;0;0
2020-06-26 00:15:00;3;4;7;4;1;14;12;3;7;2;10;5;8;15;6;2;0;0;30;0;0;0;0;0
2020-06-26 00:30:00;1;3;2;0;1;6;8;3;5;4;9;4;9;14;7;0;0;0;30;0;0;0;0;0
2020-06-26 00:45:00;1;1;3;2;1;14;4;3;7;1;2;2;6;12;7;0;0;0;30;0;0;0;0;0
2020-06-26 01:00:00;0;0;0;1;1;6;2;1;2;3;6;1;8;11;5;0;0;0;34;0;0;0;0;0
2020-06-26 01:15:00;2;1;0;0;2;3;4;1;5;3;4;2;5;9;4;0;0;0;39;0;0;0;0;0
2020-06-26 01:30:00;0;0;3;2;0;1;1;0;1;2;3;1;6;14;9;0;0;0;39;0;0;0;0;0
2020-06-26 01:45:00;0;0;0;0;0;3;2;1;4;2;2;0;5;14;10;0;0;0;39;0;0;0;0;0
2020-06-26 02:00:00;2;3;0;0;0;1;2;2;2;0;3;0;2;10;7;0;0;0;39;0;0;0;0;0
2020-06-26 02:15:00;1;2;2;3;0;5;3;2;5;4;1;1;5;13;8;0;0;0;39;0;0;0;0;0
2020-06-26 02:30:00;0;0;0;1;0;3;4;0;2;2;2;0;3;12;9;0;0;0;39;0;0;0;0;0
2020-06-26 02:45:00;1;3;0;0;7;9;2;1;0;2;6;1;2;9;7;1;0;0;36;0;0;0;0;0
2020-06-26 03:00:00;1;0;1;1;3;5;1;2;4;2;1;0;5;8;4;1;0;0;36;0;0;0;0;0
2020-06-26 03:15:00;0;0;1;0;0;1;1;1;7;1;2;0;4;8;5;0;0;0;39;0;0;0;0;0
2020-06-26 03:30:00;0;0;2;0;0;3;1;3;3;0;4;2;1;6;4;0;0;0;39;0;0;0;0;0
2020-06-26 03:45:00;0;0;3;3;3;9;4;0;1;0;0;0;4;10;7;0;0;0;39;0;0;0;0;0
2020-06-26 04:00:00;0;0;0;0;1;3;3;0;2;2;4;1;2;9;8;1;0;0;39;0;0;0;0;0
2020-06-26 04:15:00;1;2;0;2;2;6;6;1;6;1;7;2;12;24;15;1;0;0;39;0;0;0;0;0
2020-06-26 04:30:00;0;0;1;1;0;4;5;1;5;3;2;1;9;22;14;0;0;0;36;0;0;0;0;0
2020-06-26 04:45:00;0;0;0;0;1;7;7;4;7;2;12;6;7;23;16;0;0;0;39;0;0;0;0;0
2020-06-26 05:00:00;0;0;0;1;0;9;8;8;6;4;25;25;20;46;29;2;0;0;30;0;0;0;0;0
2020-06-26 05:15:00;2;1;4;4;3;11;8;11;5;9;37;37;21;57;42;3;0;0;30;0;0;0;0;0
2020-06-26 05:30:00;0;3;9;8;8;22;13;15;9;12;41;41;32;67;50;0;0;0;30;0;0;0;0;0
2020-06-26 05:45:00;1;4;8;8;3;27;23;18;18;20;30;30;49;69;60;2;0;0;30;0;0;0;0;0
2020-06-26 06:00:00;2;7;14;7;7;27;20;15;24;12;30;24;62;105;69;8;0;0;30;0;0;0;0;0
2020-06-26 06:15:00;4;10;10;19;16;34;26;12;23;28;40;39;69;95;81;16;0;0;30;0;0;0;0;0
2020-06-26 06:30:00;6;9;20;11;14;40;33;19;19;39;41;43;55;85;76;11;0;0;30;0;0;0;0;0
2020-06-26 06:45:00;10;10;19;14;30;37;36;36;26;42;50;41;56;86;91;13;0;0;30;0;0;0;0;0
2020-06-26 07:00:00;4;11;21;16;25;41;45;26;27;45;65;53;33;74;77;17;0;0;30;0;0;0;0;0
2020-06-26 07:15:00;2;11;21;20;46;58;56;33;38;68;54;56;69;96;97;24;0;0;30;0;0;0;0;0
2020-06-26 07:30:00;12;24;40;28;40;59;52;52;46;68;70;55;65;73;78;23;0;0;30;0;0;0;0;0
2020-06-26 07:45:00;14;15;20;21;35;53;58;39;35;56;47;40;74;85;92;29;0;0;30;0;0;0;0;0
2020-06-26 08:00:00;7;18;27;21;39;50;33;50;54;37;48;31;55;88;70;17;0;0;30;0;0;0;0;0
2020-06-26 08:15:00;8;8;19;24;30;49;44;36;36;41;50;45;70;84;70;20;0;0;30;0;0;0;0;0
2020-06-26 08:30:00;11;16;32;20;28;41;34;57;46;51;58;35;61;100;89;22;0;0;30;0;0;0;0;0
2020-06-26 08:45:00;11;12;24;29;32;56;45;47;36;47;64;46;57;65;86;19;0;0;30;0;0;0;0;0
2020-06-26 09:00:00;14;9;24;17;29;42;39;36;36;46;51;34;55;96;82;24;0;0;30;0;0;0;0;0
2020-06-26 09:15:00;14;19;30;18;28;60;39;34;33;39;43;29;59;101;89;33;0;0;30;0;0;0;0;0
2020-06-26 09:30:00;16;17;23;25;27;66;55;38;44;37;48;33;80;89;78;22;0;0;30;0;0;0;0;0
2020-06-26 09:45:00;11;16;27;25;32;53;58;50;31;52;56;43;78;95;82;17;0;0;30;0;0;0;0;0
2020-06-26 10:00:00;20;17;30;19;17;57;63;41;46;43;52;37;81;84;76;19;0;0;30;0;0;0;0;0
2020-06-26 10:15:00;10;13;18;18;23;50;47;37;31;43;47;32;76;74;78;11;0;0;27;0;0;0;0;0
2020-06-26 10:30:00;16;23;40;19;30;59;63;44;36;34;46;32;84;86;86;19;0;0;30;0;0;0;0;0
2020-06-26 10:45:00;27;20;46;18;27;65;70;52;46;54;52;50;90;109;92;13;0;0;30;0;0;0;0;0
2020-06-26 11:00:00;31;23;30;30;21;61;64;56;45;27;49;32;96;95;78;14;0;0;30;0;0;0;0;0
2020-06-26 11:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 11:30:00;14;19;41;32;14;52;66;39;40;30;50;47;90;73;85;20;0;0;27;0;0;0;0;0
2020-06-26 11:45:00;20;28;34;40;19;69;76;51;50;41;52;46;94;107;87;19;0;0;30;0;0;0;0;0
2020-06-26 12:00:00;18;22;35;39;20;63;95;57;47;49;60;54;76;90;92;19;0;0;30;0;0;0;0;0
2020-06-26 12:15:00;25;31;38;47;27;78;87;62;51;32;48;41;106;92;85;10;0;0;30;0;0;0;0;0
2020-06-26 12:30:00;25;21;33;29;23;78;72;54;54;37;47;38;103;105;94;13;0;0;30;0;0;0;0;0
2020-06-26 12:45:00;28;30;32;35;33;71;83;64;41;36;60;52;111;108;92;19;0;0;30;0;0;0;0;0
2020-06-26 13:00:00;23;22;40;40;17;65;80;42;44;39;61;49;94;92;94;21;0;0;30;0;0;0;0;0
2020-06-26 13:15:00;26;33;44;41;27;71;85;58;58;36;54;46;122;94;95;9;0;0;30;0;0;0;0;0
2020-06-26 13:30:00;24;24;35;36;23;64;81;51;46;30;64;57;106;105;99;15;0;0;30;0;0;0;0;0
2020-06-26 13:45:00;17;24;35;20;19;88;101;53;57;36;59;62;106;94;101;13;0;0;30;0;0;0;0;0
2020-06-26 14:00:00;21;19;31;34;14;57;86;61;52;31;57;49;97;97;88;15;0;0;30;0;0;0;0;0
2020-06-26 14:15:00;18;24;21;25;16;67;95;59;55;35;58;49;109;102;94;11;0;0;30;0;0;0;0;0
2020-06-26 14:30:00;23;23;39;36;19;72;99;66;52;36;54;57;120;92;89;16;0;0;30;0;0;0;0;0
2020-06-26 14:45:00;18;25;34;24;22;76;87;72;64;41;53;52;87;104;90;15;0;0;30;0;0;0;0;0
2020-06-26 15:00:00;20;23;36;26;14;59;84;52;52;30;53;43;111;95;84;14;0;0;30;0;0;0;0;0
2020-06-26 15:15:00;14;19;33;25;30;64;90;49;49;34;53;38;90;93;91;7;0;0;30;0;0;0;0;0
2020-06-26 15:30:00;20;28;49;28;23;65;91;64;55;35;49;44;112;83;88;6;0;0;30;0;0;0;0;0
2020-06-26 15:45:00;27;27;27;21;23;67;84;52;49;42;56;42;99;82;88;10;0;0;30;0;0;0;0;0
2020-06-26 16:00:00;19;28;36;29;18;63;73;55;50;31;57;58;102;104;93;12;0;0;30;0;0;0;0;0
2020-06-26 16:15:00;24;27;36;14;24;65;81;48;51;33;54;51;92;105;98;14;0;0;30;0;0;0;0;0
2020-06-26 16:30:00;11;20;32;26;20;62;69;46;44;31;50;39;96;101;80;13;0;0;30;0;0;0;0;0
2020-06-26 16:45:00;26;20;34;27;20;68;82;52;51;38;56;45;116;104;95;13;0;0;30;0;0;0;0;0
2020-06-26 17:00:00;15;13;28;33;17;64;79;49;55;38;49;39;70;85;79;8;0;0;26;0;0;0;0;0
2020-06-26 17:15:00;15;13;23;24;19;57;83;45;48;24;51;41;96;84;88;13;0;0;27;0;0;0;0;0
2020-06-26 17:30:00;17;22;33;27;16;67;77;37;45;32;51;39;84;100;84;7;0;0;30;0;0;0;0;0
2020-06-26 17:45:00;16;16;32;23;36;74;94;60;41;38;47;38;85;89;86;19;0;0;30;0;0;0;0;0
2020-06-26 18:00:00;15;23;32;28;19;59;85;46;45;40;48;33;87;100;87;22;0;0;30;0;0;0;0;0
2020-06-26 18:15:00;20;18;32;22;21;65;73;37;39;35;49;47;85;113;90;10;0;0;30;0;0;0;0;0
2020-06-26 18:30:00;12;18;35;25;16;63;76;34;36;25;44;37;84;107;88;18;0;0;30;0;0;0;0;0
2020-06-26 18:45:00;15;16;35;18;22;57;75;43;47;39;50;44;71;103;83;20;0;0;30;0;0;0;0;0
2020-06-26 19:00:00;11;13;26;16;19;56;68;35;29;34;46;39;84;112;84;15;0;0;30;0;0;0;0;0
2020-06-26 19:15:00;17;19;28;22;20;60;75;43;36;35;51;36;75;92;77;15;0;0;30;0;0;0;0;0
2020-06-26 19:30:00;7;13;41;27;16;36;56;39;29;28;39;23;67;85;79;12;0;0;30;0;0;0;0;0
2020-06-26 19:45:00;7;14;19;15;14;47;41;32;35;32;52;37;57;101;77;14;0;0;30;0;0;0;0;0
2020-06-26 20:00:00;10;19;31;20;15;53;54;23;30;20;41;31;85;101;63;8;0;0;30;0;0;0;0;0
2020-06-26 20:15:00;13;17;18;15;13;44;49;31;30;20;27;24;79;98;59;14;0;0;30;0;0;0;0;0
2020-06-26 20:30:00;16;17;23;16;14;49;48;23;22;28;32;19;57;85;63;11;0;0;30;0;0;0;0;0
2020-06-26 20:45:00;34;22;31;29;11;59;54;33;38;21;49;32;65;102;84;7;0;0;30;0;0;0;0;0
2020-06-26 21:00:00;28;19;24;24;9;49;28;24;30;12;47;41;71;98;73;3;0;0;30;0;0;0;0;0
