DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-10-02 00:00:00;7;8;11;12;0;0
2020-10-02 00:15:00;12;9;13;13;0;0
2020-10-02 00:30:00;7;5;9;8;0;0
2020-10-02 00:45:00;9;6;8;7;0;0
2020-10-02 01:00:00;7;2;15;10;0;0
2020-10-02 01:15:00;5;4;10;8;0;0
2020-10-02 01:30:00;8;7;10;9;0;0
2020-10-02 01:45:00;5;1;9;5;0;0
2020-10-02 02:00:00;15;2;10;7;0;0
2020-10-02 02:15:00;5;3;7;3;0;0
2020-10-02 02:30:00;11;10;8;5;0;0
2020-10-02 02:45:00;5;3;5;1;0;0
2020-10-02 03:00:00;2;3;8;8;0;0
2020-10-02 03:15:00;11;4;8;3;0;0
2020-10-02 03:30:00;5;1;8;4;0;0
2020-10-02 03:45:00;8;6;5;3;0;0
2020-10-02 04:00:00;8;2;13;5;0;0
2020-10-02 04:15:00;7;6;10;5;0;0
2020-10-02 04:30:00;16;10;21;8;0;0
2020-10-02 04:45:00;25;10;52;24;0;0
2020-10-02 05:00:00;36;18;82;69;0;0
2020-10-02 05:15:00;30;35;106;88;0;0
2020-10-02 05:30:00;54;53;157;153;0;0
2020-10-02 05:45:00;97;113;113;115;0;0
2020-10-02 06:00:00;142;157;98;115;0;0
2020-10-02 06:15:00;88;121;114;120;0;0
2020-10-02 06:30:00;67;104;136;185;1;1
2020-10-02 06:45:00;76;96;140;138;6;2
2020-10-02 07:00:00;69;83;125;127;6;3
2020-10-02 07:15:00;70;87;125;155;52;4
2020-10-02 07:30:00;97;109;138;148;12;0
2020-10-02 07:45:00;96;114;114;105;7;0
2020-10-02 08:00:00;86;104;112;116;10;0
2020-10-02 08:15:00;103;95;117;118;17;1
2020-10-02 08:30:00;94;84;103;110;6;0
2020-10-02 08:45:00;87;100;122;106;2;0
2020-10-02 09:00:00;84;77;89;99;10;1
2020-10-02 09:15:00;107;99;112;90;21;1
2020-10-02 09:30:00;111;108;122;117;20;1
2020-10-02 09:45:00;96;87;94;98;27;0
2020-10-02 10:00:00;108;112;109;82;10;6
2020-10-02 10:15:00;90;111;117;120;4;0
2020-10-02 10:30:00;123;98;109;98;30;0
2020-10-02 10:45:00;112;114;105;93;10;0
2020-10-02 11:00:00;122;123;115;107;6;0
2020-10-02 11:15:00;94;115;97;90;5;0
2020-10-02 11:30:00;122;132;110;116;20;0
2020-10-02 11:45:00;115;127;107;99;19;6
2020-10-02 12:00:00;143;164;111;122;14;2
2020-10-02 12:15:00;135;173;134;119;32;3
2020-10-02 12:30:00;122;164;103;114;7;0
2020-10-02 12:45:00;131;189;126;145;9;0
2020-10-02 13:00:00;129;141;112;125;30;0
2020-10-02 13:15:00;137;150;168;167;18;0
2020-10-02 13:30:00;160;166;153;151;30;2
2020-10-02 13:45:00;146;188;139;160;22;2
2020-10-02 14:00:00;175;205;129;124;41;7
2020-10-02 14:15:00;195;244;124;126;103;0
2020-10-02 14:30:00;157;196;116;113;15;0
2020-10-02 14:45:00;145;172;111;107;14;2
2020-10-02 15:00:00;189;228;127;123;16;1
2020-10-02 15:15:00;178;203;113;103;7;0
2020-10-02 15:30:00;143;168;123;114;10;1
2020-10-02 15:45:00;155;186;123;111;17;5
2020-10-02 16:00:00;143;181;120;111;10;0
2020-10-02 16:15:00;155;190;107;127;35;2
2020-10-02 16:30:00;152;175;152;129;1;0
2020-10-02 16:45:00;156;163;111;114;16;0
2020-10-02 17:00:00;164;180;137;138;8;2
2020-10-02 17:15:00;134;158;128;133;11;0
2020-10-02 17:30:00;132;207;158;133;12;0
2020-10-02 17:45:00;15;165;124;120;11;0
2020-10-02 18:00:00;120;132;132;115;20;1
2020-10-02 18:15:00;115;153;112;116;2;0
2020-10-02 18:30:00;156;149;97;98;21;0
2020-10-02 18:45:00;100;115;99;84;4;0
2020-10-02 19:00:00;122;119;113;92;9;0
2020-10-02 19:15:00;95;103;88;77;6;0
2020-10-02 19:30:00;87;92;99;60;3;0
2020-10-02 19:45:00;76;82;70;59;1;0
2020-10-02 20:00:00;72;103;79;80;32;0
2020-10-02 20:15:00;65;88;62;50;0;0
2020-10-02 20:30:00;62;59;68;58;1;0
2020-10-02 20:45:00;59;48;87;74;0;0
2020-10-02 21:00:00;41;57;113;117;5;0
2020-10-02 21:15:00;46;39;119;101;3;0
2020-10-02 21:30:00;53;53;82;62;0;0
2020-10-02 21:45:00;100;131;30;30;2;0
2020-10-02 22:00:00;142;150;36;26;3;0
2020-10-02 22:15:00;78;94;55;38;0;0
2020-10-02 22:30:00;42;40;29;22;0;0
2020-10-02 22:45:00;38;30;27;20;6;0
2020-10-02 23:00:00;34;35;22;13;0;0
2020-10-02 23:15:00;36;30;23;18;0;0
2020-10-02 23:30:00;23;22;24;17;0;0
2020-10-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
