DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-12-11 00:00:00;2;7;3;9;7
2020-12-11 00:15:00;6;11;3;6;9
2020-12-11 00:30:00;12;18;2;6;8
2020-12-11 00:45:00;12;19;2;4;8
2020-12-11 01:00:00;8;13;5;2;5
2020-12-11 01:15:00;6;11;0;2;5
2020-12-11 01:30:00;7;10;2;3;5
2020-12-11 01:45:00;3;13;2;5;6
2020-12-11 02:00:00;4;7;1;5;4
2020-12-11 02:15:00;2;10;2;5;11
2020-12-11 02:30:00;3;4;2;4;5
2020-12-11 02:45:00;9;13;1;4;6
2020-12-11 03:00:00;7;14;2;4;9
2020-12-11 03:15:00;10;14;2;4;4
2020-12-11 03:30:00;7;10;0;3;6
2020-12-11 03:45:00;7;16;4;10;10
2020-12-11 04:00:00;3;9;3;6;5
2020-12-11 04:15:00;6;15;1;6;10
2020-12-11 04:30:00;6;18;3;6;16
2020-12-11 04:45:00;8;28;5;9;39
2020-12-11 05:00:00;9;21;7;13;72
2020-12-11 05:15:00;18;41;5;21;140
2020-12-11 05:30:00;52;49;14;21;153
2020-12-11 05:45:00;120;42;22;53;118
2020-12-11 06:00:00;82;32;20;57;82
2020-12-11 06:15:00;54;30;8;23;100
2020-12-11 06:30:00;50;51;7;24;110
2020-12-11 06:45:00;70;46;2;17;91
2020-12-11 07:00:00;70;43;3;15;92
2020-12-11 07:15:00;99;44;6;17;78
2020-12-11 07:30:00;94;58;8;15;103
2020-12-11 07:45:00;94;40;15;17;107
2020-12-11 08:00:00;81;58;10;63;96
2020-12-11 08:15:00;62;37;9;13;86
2020-12-11 08:30:00;96;46;11;24;85
2020-12-11 08:45:00;100;40;7;21;54
2020-12-11 09:00:00;110;48;8;12;76
2020-12-11 09:15:00;123;41;7;15;63
2020-12-11 09:30:00;127;42;15;15;70
2020-12-11 09:45:00;121;48;7;13;106
2020-12-11 10:00:00;110;41;12;13;71
2020-12-11 10:15:00;105;34;6;19;98
2020-12-11 10:30:00;99;41;13;9;102
2020-12-11 10:45:00;125;50;10;17;121
2020-12-11 11:00:00;108;45;11;23;125
2020-12-11 11:15:00;105;40;9;15;123
2020-12-11 11:30:00;98;46;6;17;125
2020-12-11 11:45:00;123;38;13;16;115
2020-12-11 12:00:00;145;44;14;25;114
2020-12-11 12:15:00;112;42;9;28;140
2020-12-11 12:30:00;108;50;10;18;134
2020-12-11 12:45:00;104;43;10;21;142
2020-12-11 13:00:00;104;47;9;25;161
2020-12-11 13:15:00;117;40;10;24;209
2020-12-11 13:30:00;123;35;20;26;199
2020-12-11 13:45:00;120;70;20;21;200
2020-12-11 14:00:00;198;49;35;57;135
2020-12-11 14:15:00;210;40;36;64;116
2020-12-11 14:30:00;183;42;17;39;124
2020-12-11 14:45:00;144;33;9;22;113
2020-12-11 15:00:00;144;45;19;20;128
2020-12-11 15:15:00;145;41;13;24;123
2020-12-11 15:30:00;147;38;12;34;143
2020-12-11 15:45:00;142;44;16;26;117
2020-12-11 16:00:00;138;37;20;21;112
2020-12-11 16:15:00;120;41;13;22;132
2020-12-11 16:30:00;126;54;8;15;126
2020-12-11 16:45:00;106;34;8;11;117
2020-12-11 17:00:00;101;40;13;22;125
2020-12-11 17:15:00;96;44;9;19;127
2020-12-11 17:30:00;88;41;10;16;137
2020-12-11 17:45:00;82;28;9;18;119
2020-12-11 18:00:00;88;27;11;13;121
2020-12-11 18:15:00;69;33;1;13;110
2020-12-11 18:30:00;54;24;11;16;100
2020-12-11 18:45:00;49;21;5;16;92
2020-12-11 19:00:00;51;27;3;15;82
2020-12-11 19:15:00;42;27;2;3;97
2020-12-11 19:30:00;30;24;5;10;86
2020-12-11 19:45:00;30;35;5;11;64
2020-12-11 20:00:00;27;24;6;15;53
2020-12-11 20:15:00;21;15;3;9;38
2020-12-11 20:30:00;30;23;7;9;46
2020-12-11 20:45:00;31;34;6;17;64
2020-12-11 21:00:00;11;27;7;19;116
2020-12-11 21:15:00;26;43;10;34;124
2020-12-11 21:30:00;68;41;11;19;97
2020-12-11 21:45:00;161;42;26;37;46
2020-12-11 22:00:00;100;20;20;59;29
2020-12-11 22:15:00;22;12;10;35;30
2020-12-11 22:30:00;17;27;3;11;31
2020-12-11 22:45:00;7;18;2;10;20
2020-12-11 23:00:00;15;20;5;10;16
2020-12-11 23:15:00;9;18;4;5;17
2020-12-11 23:30:00;12;18;4;6;13
2020-12-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
