DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-01-14 00:00:00;7;5;2;9;5;13;13;6
2020-01-14 00:15:00;13;11;4;6;6;13;8;10
2020-01-14 00:30:00;7;4;2;7;4;10;10;5
2020-01-14 00:45:00;8;3;1;6;8;6;9;6
2020-01-14 01:00:00;7;9;2;1;3;4;6;5
2020-01-14 01:15:00;3;4;4;2;2;2;9;4
2020-01-14 01:30:00;8;6;3;4;1;5;10;1
2020-01-14 01:45:00;5;3;0;2;1;2;3;5
2020-01-14 02:00:00;4;5;5;1;3;4;5;2
2020-01-14 02:15:00;5;7;5;1;2;3;11;4
2020-01-14 02:30:00;5;3;0;2;5;7;3;1
2020-01-14 02:45:00;5;8;4;1;3;5;4;5
2020-01-14 03:00:00;4;6;1;3;1;3;2;5
2020-01-14 03:15:00;9;7;1;5;3;5;2;2
2020-01-14 03:30:00;4;3;2;6;8;9;9;0
2020-01-14 03:45:00;3;4;1;4;3;7;6;4
2020-01-14 04:00:00;8;1;2;6;4;9;9;2
2020-01-14 04:15:00;15;6;1;5;4;11;10;7
2020-01-14 04:30:00;16;11;4;7;5;11;12;2
2020-01-14 04:45:00;28;16;15;13;9;17;15;11
2020-01-14 05:00:00;16;14;18;5;8;13;21;9
2020-01-14 05:15:00;25;25;21;24;16;35;36;18
2020-01-14 05:30:00;47;37;35;19;20;49;44;24
2020-01-14 05:45:00;58;46;54;26;36;84;73;38
2020-01-14 06:00:00;39;38;41;17;27;75;51;40
2020-01-14 06:15:00;56;50;65;30;35;112;76;69
2020-01-14 06:30:00;74;66;70;54;67;170;88;77
2020-01-14 06:45:00;87;84;63;76;106;182;97;103
2020-01-14 07:00:00;71;70;84;64;96;198;109;132
2020-01-14 07:15:00;93;95;79;68;118;212;124;128
2020-01-14 07:30:00;70;97;67;89;114;231;116;123
2020-01-14 07:45:00;75;91;52;123;167;205;96;102
2020-01-14 08:00:00;88;125;76;151;126;200;90;94
2020-01-14 08:15:00;76;105;49;135;118;212;91;98
2020-01-14 08:30:00;73;89;58;86;105;161;79;87
2020-01-14 08:45:00;75;118;39;97;86;150;83;88
2020-01-14 09:00:00;59;84;32;84;63;113;75;79
2020-01-14 09:15:00;53;80;29;72;58;115;79;84
2020-01-14 09:30:00;61;72;19;61;61;112;73;64
2020-01-14 09:45:00;64;76;35;97;68;117;71;76
2020-01-14 10:00:00;66;56;34;43;52;102;82;61
2020-01-14 10:15:00;82;74;24;31;45;96;79;70
2020-01-14 10:30:00;77;88;29;40;54;110;92;81
2020-01-14 10:45:00;74;78;24;43;50;105;74;86
2020-01-14 11:00:00;65;80;31;44;66;113;86;79
2020-01-14 11:15:00;83;92;37;41;54;109;78;74
2020-01-14 11:30:00;74;79;32;42;52;104;89;88
2020-01-14 11:45:00;66;81;32;34;39;83;79;72
2020-01-14 12:00:00;75;86;35;42;44;93;81;86
2020-01-14 12:15:00;81;100;43;36;48;105;62;91
2020-01-14 12:30:00;75;82;34;39;53;106;80;86
2020-01-14 12:45:00;68;84;48;37;55;102;70;83
2020-01-14 13:00:00;77;85;46;41;56;105;87;106
2020-01-14 13:15:00;80;95;54;43;55;107;84;79
2020-01-14 13:30:00;97;96;36;53;60;117;86;99
2020-01-14 13:45:00;68;100;38;86;45;101;83;102
2020-01-14 14:00:00;77;103;43;52;42;103;77;79
2020-01-14 14:15:00;85;96;37;89;55;109;72;104
2020-01-14 14:30:00;80;92;39;66;58;126;69;94
2020-01-14 14:45:00;76;90;44;66;48;110;75;107
2020-01-14 15:00:00;90;114;54;78;52;115;100;124
2020-01-14 15:15:00;101;101;69;63;59;128;92;103
2020-01-14 15:30:00;98;96;52;92;66;123;108;121
2020-01-14 15:45:00;98;132;68;59;124;121;115;155
2020-01-14 16:00:00;110;107;72;58;76;130;100;152
2020-01-14 16:15:00;111;137;79;77;65;138;106;125
2020-01-14 16:30:00;112;126;74;87;59;130;99;126
2020-01-14 16:45:00;107;140;100;57;63;135;120;154
2020-01-14 17:00:00;116;119;70;54;54;134;115;150
2020-01-14 17:15:00;93;99;78;52;66;164;125;143
2020-01-14 17:30:00;81;107;79;49;50;131;108;138
2020-01-14 17:45:00;84;79;54;34;41;106;114;132
2020-01-14 18:00:00;72;81;57;34;38;101;89;127
2020-01-14 18:15:00;69;100;48;31;41;112;87;108
2020-01-14 18:30:00;57;70;48;28;34;79;86;93
2020-01-14 18:45:00;44;66;43;26;30;69;79;72
2020-01-14 19:00:00;53;75;46;23;14;54;95;87
2020-01-14 19:15:00;49;50;36;21;22;64;82;63
2020-01-14 19:30:00;40;44;13;20;22;56;53;55
2020-01-14 19:45:00;29;40;27;23;22;53;54;48
2020-01-14 20:00:00;36;35;25;18;15;52;48;49
2020-01-14 20:15:00;31;34;20;15;11;40;45;30
2020-01-14 20:30:00;28;27;14;14;11;29;33;27
2020-01-14 20:45:00;32;34;22;16;11;25;35;24
2020-01-14 21:00:00;39;28;21;11;11;33;28;22
2020-01-14 21:15:00;32;34;25;16;7;21;25;23
2020-01-14 21:30:00;18;23;13;7;5;16;28;20
2020-01-14 21:45:00;25;24;12;17;10;29;22;16
2020-01-14 22:00:00;33;32;27;9;10;21;28;15
2020-01-14 22:15:00;32;24;19;13;13;29;29;15
2020-01-14 22:30:00;22;24;26;7;8;14;26;15
2020-01-14 22:45:00;19;20;30;11;4;17;17;10
2020-01-14 23:00:00;17;25;15;5;3;8;22;14
2020-01-14 23:15:00;20;19;10;7;7;11;25;11
2020-01-14 23:30:00;9;9;7;15;14;23;11;7
