DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-10-01 00:00:00;0;0;0;1;0;4;4;4;0;0;0;0;0;0;0
2019-10-01 00:15:00;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0
2019-10-01 00:30:00;0;0;0;1;0;4;3;1;0;0;0;0;0;0;0
2019-10-01 00:45:00;0;0;0;0;0;8;8;3;0;0;0;0;0;0;0
2019-10-01 01:00:00;0;0;0;0;0;3;3;2;0;0;0;0;0;0;0
2019-10-01 01:15:00;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0
2019-10-01 01:30:00;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2019-10-01 01:45:00;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0
2019-10-01 02:00:00;1;0;0;0;0;2;2;1;1;0;0;0;0;0;0
2019-10-01 02:15:00;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0
2019-10-01 02:30:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2019-10-01 02:45:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2019-10-01 03:00:00;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0
2019-10-01 03:15:00;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0
2019-10-01 03:30:00;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0
2019-10-01 03:45:00;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0
2019-10-01 04:00:00;0;0;0;0;0;5;5;2;0;0;0;0;0;0;0
2019-10-01 04:15:00;0;0;0;0;0;3;3;7;0;0;0;0;0;0;0
2019-10-01 04:30:00;0;0;0;0;0;3;3;7;0;0;0;0;0;0;0
2019-10-01 04:45:00;0;0;0;0;0;7;7;8;0;0;0;0;0;0;0
2019-10-01 05:00:00;0;0;0;1;0;3;3;6;0;0;0;0;0;0;0
2019-10-01 05:15:00;2;0;0;2;0;7;7;15;1;0;0;0;0;0;0
2019-10-01 05:30:00;0;0;0;1;0;17;17;43;0;0;0;0;0;0;0
2019-10-01 05:45:00;0;0;0;0;0;52;62;38;1;0;0;0;0;0;0
2019-10-01 06:00:00;0;0;0;0;0;57;61;37;0;0;0;0;0;0;0
2019-10-01 06:15:00;0;0;0;3;0;49;51;39;0;0;0;0;0;0;0
2019-10-01 06:30:00;0;0;0;1;0;25;29;39;1;0;0;0;0;0;0
2019-10-01 06:45:00;0;0;0;5;0;23;24;67;0;0;0;0;0;0;0
2019-10-01 07:00:00;0;0;0;2;0;23;51;73;0;0;0;0;0;0;0
2019-10-01 07:15:00;1;0;0;1;0;25;33;66;1;0;0;0;1;0;0
2019-10-01 07:30:00;0;0;0;0;0;33;33;79;0;0;0;0;0;0;0
