DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-09-04 00:00:00;5;22;12;0;0;0;0;0
2020-09-04 00:15:00;12;15;5;0;0;0;0;0
2020-09-04 00:30:00;10;17;10;0;0;0;0;0
2020-09-04 00:45:00;11;8;8;0;0;0;0;0
2020-09-04 01:00:00;5;8;4;0;0;0;0;0
2020-09-04 01:15:00;9;12;5;0;0;0;0;0
2020-09-04 01:30:00;9;7;9;0;0;0;0;0
2020-09-04 01:45:00;5;8;7;0;0;0;0;0
2020-09-04 02:00:00;6;6;5;0;0;0;0;0
2020-09-04 02:15:00;5;6;5;0;0;0;0;0
2020-09-04 02:30:00;3;5;6;0;0;0;0;0
2020-09-04 02:45:00;5;7;4;0;0;0;0;0
2020-09-04 03:00:00;2;8;9;0;0;0;0;0
2020-09-04 03:15:00;4;5;3;0;0;0;0;0
2020-09-04 03:30:00;7;11;5;0;0;0;0;0
2020-09-04 03:45:00;8;4;4;0;0;0;0;0
2020-09-04 04:00:00;5;9;8;0;0;0;0;0
2020-09-04 04:15:00;6;12;3;0;0;0;0;0
2020-09-04 04:30:00;10;19;9;0;0;0;0;0
2020-09-04 04:45:00;18;25;18;0;0;0;0;0
2020-09-04 05:00:00;16;46;39;0;0;0;0;0
2020-09-04 05:15:00;15;47;85;0;0;0;0;0
2020-09-04 05:30:00;48;87;80;0;0;0;1;0
2020-09-04 05:45:00;108;105;52;0;0;2;0;0
2020-09-04 06:00:00;133;129;58;0;1;0;0;0
2020-09-04 06:15:00;72;131;52;0;0;0;4;0
2020-09-04 06:30:00;55;124;72;0;13;2;0;3
2020-09-04 06:45:00;53;127;53;0;0;5;16;0
2020-09-04 07:00:00;42;116;59;0;11;2;0;9
2020-09-04 07:15:00;62;131;63;0;15;9;13;3
2020-09-04 07:30:00;60;129;61;0;16;0;15;5
2020-09-04 07:45:00;61;121;72;0;0;3;20;1
2020-09-04 08:00:00;87;130;73;0;15;2;19;4
2020-09-04 08:15:00;73;127;67;0;7;1;16;2
2020-09-04 08:30:00;72;120;68;0;0;2;0;0
2020-09-04 08:45:00;67;116;61;0;7;3;4;5
2020-09-04 09:00:00;56;103;53;0;21;11;14;4
2020-09-04 09:15:00;64;130;64;0;15;20;1;10
2020-09-04 09:30:00;59;117;72;0;0;9;4;3
2020-09-04 09:45:00;65;119;61;0;10;5;4;10
2020-09-04 10:00:00;83;139;85;0;0;1;23;2
2020-09-04 10:15:00;83;152;58;0;5;6;11;4
2020-09-04 10:30:00;73;165;60;0;4;4;10;2
2020-09-04 10:45:00;72;161;67;0;4;2;1;10
2020-09-04 11:00:00;75;162;72;0;5;8;4;5
2020-09-04 11:15:00;83;157;68;0;9;2;18;13
2020-09-04 11:30:00;78;169;66;0;10;0;14;6
2020-09-04 11:45:00;91;188;82;0;7;6;0;32
2020-09-04 12:00:00;81;174;73;0;12;32;31;17
2020-09-04 12:15:00;98;213;88;0;10;6;2;4
2020-09-04 12:30:00;104;189;97;0;21;11;13;31
2020-09-04 12:45:00;92;174;97;0;28;5;7;20
2020-09-04 13:00:00;87;200;98;0;19;3;7;12
2020-09-04 13:15:00;111;230;119;0;17;3;7;11
2020-09-04 13:30:00;116;174;115;0;16;4;59;30
2020-09-04 13:45:00;140;201;134;0;24;34;25;9
2020-09-04 14:00:00;156;234;116;0;13;3;20;6
2020-09-04 14:15:00;167;218;100;0;21;37;24;3
2020-09-04 14:30:00;164;240;95;0;14;5;7;14
2020-09-04 14:45:00;117;214;87;0;14;11;9;21
2020-09-04 15:00:00;124;190;87;0;4;12;69;0
2020-09-04 15:15:00;136;222;83;0;7;27;10;5
2020-09-04 15:30:00;98;205;96;0;33;2;3;11
2020-09-04 15:45:00;92;246;75;0;14;53;0;6
2020-09-04 16:00:00;91;212;83;0;57;11;10;23
2020-09-04 16:15:00;103;196;84;0;6;1;13;13
2020-09-04 16:30:00;92;200;80;0;37;2;6;4
2020-09-04 16:45:00;108;203;100;0;13;1;8;9
2020-09-04 17:00:00;91;204;85;0;34;4;3;7
2020-09-04 17:15:00;91;188;68;0;12;0;3;0
2020-09-04 17:30:00;90;195;83;0;2;11;11;4
2020-09-04 17:45:00;72;187;77;0;11;4;0;12
2020-09-04 18:00:00;77;170;88;0;8;4;5;5
2020-09-04 18:15:00;75;165;72;0;18;0;1;9
2020-09-04 18:30:00;68;161;79;0;16;8;12;21
2020-09-04 18:45:00;61;158;72;0;10;0;0;10
2020-09-04 19:00:00;58;127;55;0;3;2;5;9
2020-09-04 19:15:00;54;146;53;0;2;5;10;0
2020-09-04 19:30:00;44;139;75;0;8;0;2;5
2020-09-04 19:45:00;44;132;48;0;18;1;2;6
2020-09-04 20:00:00;59;148;49;0;17;2;1;3
2020-09-04 20:15:00;43;124;66;0;4;10;4;3
2020-09-04 20:30:00;43;98;52;0;0;0;0;0
2020-09-04 20:45:00;35;84;74;0;0;0;0;0
2020-09-04 21:00:00;37;83;70;0;0;0;0;0
2020-09-04 21:15:00;29;64;71;0;3;0;0;1
2020-09-04 21:30:00;40;96;67;0;0;0;0;0
2020-09-04 21:45:00;92;84;47;0;0;0;0;0
2020-09-04 22:00:00;144;120;46;0;0;0;0;0
2020-09-04 22:15:00;82;98;32;0;0;2;0;0
2020-09-04 22:30:00;36;68;34;0;0;0;0;0
2020-09-04 22:45:00;34;53;20;0;1;0;0;0
2020-09-04 23:00:00;26;55;23;0;0;0;0;0
2020-09-04 23:15:00;20;49;24;0;0;0;0;0
2020-09-04 23:30:00;17;35;15;0;0;0;0;0
2020-09-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
