DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-09-18 00:00:00;3;13;8;0;0;0;0;0
2020-09-18 00:15:00;12;20;8;0;0;0;0;0
2020-09-18 00:30:00;2;9;7;0;0;0;0;0
2020-09-18 00:45:00;8;10;7;0;0;0;0;0
2020-09-18 01:00:00;10;5;8;0;0;0;0;0
2020-09-18 01:15:00;5;5;4;0;0;0;0;0
2020-09-18 01:30:00;9;13;9;0;0;0;0;0
2020-09-18 01:45:00;2;7;3;0;0;0;0;0
2020-09-18 02:00:00;5;4;3;0;0;0;0;0
2020-09-18 02:15:00;6;13;5;0;0;0;0;0
2020-09-18 02:30:00;0;6;2;0;0;0;0;0
2020-09-18 02:45:00;11;8;2;0;0;0;0;0
2020-09-18 03:00:00;5;4;2;0;0;0;0;0
2020-09-18 03:15:00;8;5;6;0;0;0;0;0
2020-09-18 03:30:00;6;6;6;0;0;0;0;0
2020-09-18 03:45:00;4;6;7;0;0;0;0;0
2020-09-18 04:00:00;8;9;8;0;0;0;0;0
2020-09-18 04:15:00;9;17;4;0;0;0;0;0
2020-09-18 04:30:00;10;18;16;0;0;0;0;0
2020-09-18 04:45:00;16;30;19;0;0;0;0;0
2020-09-18 05:00:00;13;31;42;0;0;0;0;0
2020-09-18 05:15:00;18;59;91;0;0;0;0;0
2020-09-18 05:30:00;37;63;75;0;0;0;0;0
2020-09-18 05:45:00;105;126;42;0;0;0;0;0
2020-09-18 06:00:00;121;132;50;0;0;0;0;0
2020-09-18 06:15:00;74;143;60;0;0;0;0;0
2020-09-18 06:30:00;71;127;64;0;6;1;2;22
2020-09-18 06:45:00;67;142;63;0;2;10;14;0
2020-09-18 07:00:00;52;120;63;0;9;2;10;0
2020-09-18 07:15:00;64;129;58;0;13;27;114;4
2020-09-18 07:30:00;80;145;95;0;5;18;26;5
2020-09-18 07:45:00;69;176;97;0;18;3;63;4
2020-09-18 08:00:00;78;133;91;0;10;16;9;2
2020-09-18 08:15:00;79;135;73;0;27;5;19;31
2020-09-18 08:30:00;70;119;75;0;7;9;16;19
2020-09-18 08:45:00;61;131;62;0;1;5;13;6
2020-09-18 09:00:00;52;105;52;0;10;2;3;23
2020-09-18 09:15:00;73;124;61;0;4;0;0;2
2020-09-18 09:30:00;65;119;62;0;4;1;9;2
2020-09-18 09:45:00;57;131;64;0;9;18;18;11
2020-09-18 10:00:00;66;133;71;0;3;3;12;1
2020-09-18 10:15:00;77;166;75;0;4;13;0;6
2020-09-18 10:30:00;95;156;75;0;1;12;20;1
2020-09-18 10:45:00;81;158;63;0;4;0;9;1
2020-09-18 11:00:00;76;139;65;0;8;25;10;3
2020-09-18 11:15:00;86;159;83;0;7;9;3;7
2020-09-18 11:30:00;74;157;74;0;12;6;22;7
2020-09-18 11:45:00;92;177;72;0;19;3;14;17
2020-09-18 12:00:00;111;180;73;0;14;4;16;8
2020-09-18 12:15:00;102;181;90;0;34;0;5;68
2020-09-18 12:30:00;108;166;89;0;9;3;11;4
2020-09-18 12:45:00;83;181;95;0;22;6;6;10
2020-09-18 13:00:00;111;197;96;0;29;4;4;33
2020-09-18 13:15:00;121;196;126;0;53;1;8;36
2020-09-18 13:30:00;122;200;129;0;9;9;23;9
2020-09-18 13:45:00;100;174;124;0;58;48;10;4
2020-09-18 14:00:00;146;177;117;0;14;5;8;6
2020-09-18 14:15:00;151;253;97;0;9;22;39;14
2020-09-18 14:30:00;139;211;84;0;18;6;5;9
2020-09-18 14:45:00;136;248;86;0;66;3;8;23
2020-09-18 15:00:00;139;203;80;0;2;40;5;13
2020-09-18 15:15:00;127;229;96;0;8;15;17;17
2020-09-18 15:30:00;112;215;85;0;31;5;2;25
2020-09-18 15:45:00;104;193;83;0;26;12;18;23
2020-09-18 16:00:00;97;198;84;0;11;6;12;11
2020-09-18 16:15:00;109;187;83;0;10;17;4;9
2020-09-18 16:30:00;113;180;76;0;14;9;5;16
2020-09-18 16:45:00;91;179;69;0;8;14;2;9
2020-09-18 17:00:00;81;201;80;0;20;1;10;6
2020-09-18 17:15:00;93;189;83;0;8;1;1;7
2020-09-18 17:30:00;89;196;75;0;13;1;5;5
2020-09-18 17:45:00;79;168;93;0;19;7;27;5
2020-09-18 18:00:00;74;169;79;0;82;0;18;13
2020-09-18 18:15:00;66;178;92;0;1;2;0;5
2020-09-18 18:30:00;74;169;82;0;30;4;28;0
2020-09-18 18:45:00;80;183;77;0;43;3;3;3
2020-09-18 19:00:00;80;157;67;0;25;13;2;19
2020-09-18 19:15:00;51;135;56;0;61;8;28;8
2020-09-18 19:30:00;44;137;57;0;30;1;3;11
2020-09-18 19:45:00;52;125;56;0;28;2;1;9
2020-09-18 20:00:00;46;140;60;0;0;1;0;0
2020-09-18 20:15:00;45;113;56;0;16;8;2;0
2020-09-18 20:30:00;47;100;50;0;0;0;0;0
2020-09-18 20:45:00;36;81;63;0;0;0;0;0
2020-09-18 21:00:00;32;89;78;0;0;7;0;0
2020-09-18 21:15:00;35;80;78;0;0;0;0;0
2020-09-18 21:30:00;43;86;57;0;0;0;0;0
2020-09-18 21:45:00;89;93;43;0;0;11;0;0
2020-09-18 22:00:00;147;99;36;0;0;0;0;0
2020-09-18 22:15:00;60;90;29;0;0;0;0;0
2020-09-18 22:30:00;29;77;28;0;0;0;0;0
2020-09-18 22:45:00;18;48;22;0;0;0;0;0
2020-09-18 23:00:00;19;49;24;0;0;0;0;0
2020-09-18 23:15:00;11;42;23;0;0;0;0;0
2020-09-18 23:30:00;19;28;17;0;0;0;0;0
2020-09-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
