DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-08-22 00:00:00;2;5;5;2;3;3;14;0;3;0;0;0
2019-08-22 00:15:00;4;6;6;2;5;1;7;1;6;0;0;0
2019-08-22 00:30:00;2;6;6;1;0;1;4;1;2;0;0;0
2019-08-22 00:45:00;0;4;6;0;3;0;5;1;5;0;0;0
2019-08-22 01:00:00;2;3;5;0;1;0;3;0;1;0;0;0
2019-08-22 01:15:00;1;4;8;6;2;1;7;0;1;0;0;0
2019-08-22 01:30:00;1;1;2;0;1;0;3;0;1;0;0;0
2019-08-22 01:45:00;0;2;2;1;2;1;1;0;0;0;0;0
2019-08-22 02:00:00;2;1;1;0;0;1;3;0;0;0;0;0
2019-08-22 02:15:00;1;5;5;0;0;0;2;0;0;0;0;0
2019-08-22 02:30:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-08-22 02:45:00;0;1;1;3;2;1;3;0;0;0;0;0
2019-08-22 03:00:00;0;1;1;0;0;0;1;2;3;0;0;0
2019-08-22 03:15:00;1;1;1;0;0;1;1;0;0;0;0;0
2019-08-22 03:30:00;1;3;2;0;0;0;1;0;0;0;0;0
2019-08-22 03:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-08-22 04:00:00;4;6;6;0;0;0;1;0;0;0;0;0
2019-08-22 04:15:00;1;0;2;0;0;2;3;0;0;0;0;0
2019-08-22 04:30:00;0;0;0;0;0;1;3;0;0;0;0;0
2019-08-22 04:45:00;2;4;4;0;2;1;4;0;0;0;0;0
2019-08-22 05:00:00;1;6;4;1;1;0;7;0;0;1;0;0
2019-08-22 05:15:00;0;6;13;1;0;2;12;0;0;0;0;0
2019-08-22 05:30:00;6;6;8;0;0;2;16;0;1;0;254;0
2019-08-22 05:45:00;12;11;16;1;1;4;15;0;1;0;0;1
2019-08-22 06:00:00;6;3;7;0;0;2;20;0;1;0;0;0
2019-08-22 06:15:00;7;10;13;1;0;3;15;0;0;1;0;1
2019-08-22 06:30:00;12;12;20;1;2;7;27;0;4;2;0;0
2019-08-22 06:45:00;10;15;21;4;3;7;32;0;3;5;0;0
2019-08-22 07:00:00;23;11;18;3;1;7;31;1;2;2;0;0
2019-08-22 07:15:00;31;16;35;0;1;5;40;0;1;1;0;0
2019-08-22 07:30:00;21;23;37;0;0;10;38;1;3;3;0;0
2019-08-22 07:45:00;37;27;33;0;1;15;40;0;3;7;0;0
2019-08-22 08:00:00;29;33;46;2;4;15;52;0;2;1;0;0
2019-08-22 08:15:00;26;43;47;2;4;14;41;0;6;2;0;0
2019-08-22 08:30:00;39;30;46;1;7;17;36;1;2;4;0;2
2019-08-22 08:45:00;34;37;46;3;8;8;29;0;4;1;0;0
2019-08-22 09:00:00;46;56;68;4;8;24;43;1;9;0;0;1
