DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-01-20 00:00:00;6;6;2;0;0;0;10;2;0;2;0
2020-01-20 00:15:00;7;5;3;2;0;3;14;3;0;3;0
2020-01-20 00:30:00;8;6;1;2;0;2;9;3;0;3;0
2020-01-20 00:45:00;11;3;0;2;0;2;14;3;0;5;0
2020-01-20 01:00:00;8;1;2;2;1;2;9;2;0;0;0
2020-01-20 01:15:00;3;0;1;2;0;3;13;2;0;0;0
2020-01-20 01:30:00;5;1;0;2;0;2;9;0;0;3;0
2020-01-20 01:45:00;8;4;1;0;0;1;4;1;0;0;0
2020-01-20 02:00:00;5;5;1;0;0;0;6;1;0;0;0
2020-01-20 02:15:00;8;1;1;0;0;0;4;0;0;0;0
2020-01-20 02:30:00;5;6;0;0;0;0;4;1;0;0;0
2020-01-20 02:45:00;3;0;1;0;0;2;5;0;0;0;0
2020-01-20 03:00:00;0;2;0;1;0;2;6;0;0;0;0
2020-01-20 03:15:00;5;6;0;1;0;1;3;0;0;1;0
2020-01-20 03:30:00;3;4;1;0;0;0;11;1;0;1;0
2020-01-20 03:45:00;5;5;1;1;0;3;11;3;0;1;0
2020-01-20 04:00:00;8;6;1;1;0;2;7;2;0;3;0
2020-01-20 04:15:00;10;6;2;2;0;3;28;8;0;1;0
2020-01-20 04:30:00;18;17;5;0;0;2;32;21;0;1;0
2020-01-20 04:45:00;10;8;11;2;0;3;45;25;0;4;0
2020-01-20 05:00:00;25;16;8;4;0;5;94;61;1;7;0
2020-01-20 05:15:00;43;23;17;3;3;11;124;110;0;3;0
2020-01-20 05:30:00;47;27;25;12;0;17;127;121;1;5;1
2020-01-20 05:45:00;70;34;32;14;3;25;134;131;1;7;0
2020-01-20 06:00:00;50;37;29;16;2;28;117;123;0;2;1
2020-01-20 06:15:00;73;43;35;29;12;43;145;145;1;3;0
2020-01-20 06:30:00;77;48;48;38;12;57;136;144;1;7;1
2020-01-20 06:45:00;76;44;50;35;15;56;137;145;1;7;0
2020-01-20 07:00:00;67;44;52;53;28;83;135;168;1;16;1
2020-01-20 07:15:00;68;40;46;67;26;93;144;172;2;19;1
2020-01-20 07:30:00;88;41;48;46;29;74;145;161;0;20;1
2020-01-20 07:45:00;108;52;65;46;8;57;136;158;5;16;0
2020-01-20 08:00:00;75;47;48;41;25;65;126;156;1;14;1
2020-01-20 08:15:00;94;48;36;35;17;59;116;115;1;13;1
2020-01-20 08:30:00;72;44;35;40;13;55;119;135;0;13;1
2020-01-20 08:45:00;80;48;30;38;15;57;111;124;1;6;1
2020-01-20 09:00:00;74;43;45;29;11;44;101;114;4;11;0
2020-01-20 09:15:00;93;30;17;34;11;51;81;100;0;11;1
2020-01-20 09:30:00;83;36;29;32;12;41;107;104;0;5;4
2020-01-20 09:45:00;70;42;34;22;4;25;108;76;3;11;0
2020-01-20 10:00:00;98;43;43;21;6;28;87;80;0;10;3
2020-01-20 10:15:00;106;38;38;16;3;21;79;66;1;10;3
2020-01-20 10:30:00;104;31;28;21;8;29;82;71;0;11;5
2020-01-20 10:45:00;113;32;31;18;2;23;87;87;0;9;0
2020-01-20 11:00:00;85;34;36;18;3;20;62;60;1;8;1
2020-01-20 11:15:00;124;44;37;19;4;28;73;79;2;15;2
2020-01-20 11:30:00;115;49;49;22;3;26;88;69;2;15;2
2020-01-20 11:45:00;113;52;44;17;4;24;95;60;2;8;1
2020-01-20 12:00:00;95;35;33;12;5;17;91;71;2;6;2
2020-01-20 12:15:00;134;58;57;22;4;26;90;78;0;13;1
2020-01-20 12:30:00;114;47;39;20;5;23;93;63;0;10;1
2020-01-20 12:45:00;125;36;33;12;0;15;94;78;1;5;0
2020-01-20 13:00:00;119;53;39;10;3;17;118;119;1;10;1
2020-01-20 13:15:00;118;47;42;19;2;22;137;128;1;9;1
2020-01-20 13:30:00;95;40;38;14;8;21;109;95;3;10;2
2020-01-20 13:45:00;122;48;50;29;6;34;120;101;4;11;3
2020-01-20 14:00:00;152;73;67;14;3;20;92;88;1;9;0
2020-01-20 14:15:00;210;89;73;22;3;31;100;87;4;15;1
2020-01-20 14:30:00;185;78;74;21;4;24;91;98;1;13;2
2020-01-20 14:45:00;219;89;102;15;4;23;84;65;1;15;1
2020-01-20 15:00:00;192;83;86;15;5;20;93;82;4;7;5
2020-01-20 15:15:00;201;83;98;26;4;30;94;94;0;23;4
2020-01-20 15:30:00;202;97;96;28;7;30;99;96;3;16;3
2020-01-20 15:45:00;196;99;103;22;8;28;101;88;1;10;1
2020-01-20 16:00:00;188;100;73;23;4;21;95;89;1;16;1
2020-01-20 16:15:00;229;121;110;17;4;23;119;98;2;29;3
2020-01-20 16:30:00;205;105;114;19;8;29;105;111;3;16;2
2020-01-20 16:45:00;201;106;101;23;4;31;101;101;1;13;1
2020-01-20 17:00:00;235;111;101;23;5;26;118;101;0;20;3
2020-01-20 17:15:00;207;122;114;22;4;29;118;103;1;21;3
2020-01-20 17:30:00;185;91;96;16;5;22;110;93;0;17;2
2020-01-20 17:45:00;167;94;89;21;1;23;107;98;0;9;0
2020-01-20 18:00:00;179;91;81;19;4;23;98;85;4;11;3
2020-01-20 18:15:00;143;72;72;13;2;15;107;88;1;14;1
2020-01-20 18:30:00;146;68;62;18;3;17;81;69;4;8;0
2020-01-20 18:45:00;121;44;41;11;2;13;74;52;1;11;0
2020-01-20 19:00:00;98;49;38;16;3;18;72;50;0;6;0
2020-01-20 19:15:00;78;43;29;15;4;19;64;39;0;5;0
2020-01-20 19:30:00;62;28;21;14;1;13;55;19;0;4;0
2020-01-20 19:45:00;66;33;20;8;2;9;50;26;0;3;0
2020-01-20 20:00:00;63;25;19;11;8;15;76;35;0;8;1
2020-01-20 20:15:00;60;21;13;6;1;7;65;40;1;9;0
2020-01-20 20:30:00;42;22;11;5;1;8;51;28;2;5;0
2020-01-20 20:45:00;45;13;10;8;0;7;60;33;0;2;0
2020-01-20 21:00:00;51;24;11;5;0;8;101;99;0;0;0
2020-01-20 21:15:00;32;14;13;11;1;11;82;55;0;4;0
2020-01-20 21:30:00;62;18;10;7;0;9;56;33;1;5;0
2020-01-20 21:45:00;109;34;21;4;0;4;45;18;0;4;1
2020-01-20 22:00:00;157;61;53;4;0;6;43;14;0;5;0
2020-01-20 22:15:00;115;53;38;2;0;7;41;20;1;10;0
2020-01-20 22:30:00;37;24;8;5;0;5;27;11;0;1;0
2020-01-20 22:45:00;24;9;10;3;1;3;19;5;0;2;0
2020-01-20 23:00:00;18;7;5;2;1;5;9;8;0;2;0
2020-01-20 23:15:00;10;11;1;2;2;4;17;3;0;1;0
2020-01-20 23:30:00;16;7;3;2;0;3;15;6;0;3;0
2020-01-20 23:45:00;7;4;2;4;3;7;14;4;0;0;0
