2020-06-24 00:00:00;4;1;3;1;1;2;4;4;4;1;0;0;0;0;0;0;0
2020-06-24 00:15:00;5;4;4;1;3;3;3;5;5;0;0;0;0;0;0;0;0
2020-06-24 00:30:00;3;2;3;2;3;0;4;2;2;0;0;0;0;0;0;0;0
2020-06-24 00:45:00;1;1;4;2;3;1;5;5;5;1;0;0;0;0;0;0;0
2020-06-24 01:00:00;1;2;0;0;0;0;7;3;5;1;1;0;0;0;0;0;0
2020-06-24 01:15:00;2;2;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-24 01:30:00;2;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
2020-06-24 01:45:00;1;2;0;0;0;0;0;1;1;3;2;0;0;0;0;0;0
2020-06-24 02:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-24 02:15:00;0;1;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-24 02:30:00;0;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-24 02:45:00;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
2020-06-24 03:00:00;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-06-24 03:15:00;0;0;1;1;2;0;1;1;1;2;2;0;0;0;0;0;0
2020-06-24 03:30:00;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-24 03:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-24 04:00:00;1;1;0;0;0;0;3;1;3;0;0;0;0;0;0;0;0
2020-06-24 04:15:00;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-06-24 04:30:00;1;2;2;0;0;0;3;1;2;0;0;0;0;0;0;0;0
2020-06-24 04:45:00;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-24 05:00:00;3;2;0;0;0;0;4;9;9;0;0;0;0;0;0;0;0
2020-06-24 05:15:00;3;0;1;0;1;0;10;19;20;0;0;0;0;0;0;0;0
2020-06-24 05:30:00;11;12;1;2;0;1;19;28;31;0;0;0;0;0;0;0;0
2020-06-24 05:45:00;30;20;0;2;1;1;14;16;18;1;0;0;0;0;0;0;0
2020-06-24 06:00:00;31;21;2;0;2;2;9;17;20;0;0;0;0;0;0;0;0
2020-06-24 06:15:00;23;13;1;4;3;2;15;24;24;0;0;0;0;0;0;0;0
2020-06-24 06:30:00;21;13;2;4;1;2;13;26;26;0;0;0;0;0;0;0;0
2020-06-24 06:45:00;21;6;4;4;3;3;14;20;19;0;0;0;0;0;0;0;0
2020-06-24 07:00:00;37;20;3;5;2;1;26;34;36;0;0;1;0;0;0;0;0
2020-06-24 07:15:00;41;28;8;9;5;5;22;27;29;1;0;0;0;0;1;0;0
2020-06-24 07:30:00;53;26;4;7;3;4;28;42;47;0;0;1;0;0;1;0;0
