DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-11-06 00:00:00;0;1;1;0;0;0;0;0;0
2019-11-06 00:15:00;2;1;1;0;0;0;0;0;0
2019-11-06 00:30:00;0;0;0;0;0;0;0;0;0
2019-11-06 00:45:00;0;0;1;0;0;0;0;0;0
2019-11-06 01:00:00;0;0;0;0;0;0;0;0;0
2019-11-06 01:15:00;0;0;0;0;0;0;0;0;0
2019-11-06 01:30:00;0;0;1;0;0;0;0;0;0
2019-11-06 01:45:00;1;0;0;0;0;0;0;0;0
2019-11-06 02:00:00;0;0;1;0;0;0;0;0;0
2019-11-06 02:15:00;0;0;1;0;0;0;0;0;0
2019-11-06 02:30:00;0;0;0;0;0;0;0;0;0
2019-11-06 02:45:00;0;0;0;0;0;0;0;0;0
2019-11-06 03:00:00;0;0;0;0;0;0;0;0;0
2019-11-06 03:15:00;0;0;0;0;0;0;0;0;0
2019-11-06 03:30:00;0;0;2;0;0;0;0;0;0
2019-11-06 03:45:00;0;0;1;0;0;0;0;0;0
2019-11-06 04:00:00;0;0;0;0;0;0;0;0;0
2019-11-06 04:15:00;0;0;0;0;0;0;0;0;0
2019-11-06 04:30:00;0;0;0;0;0;0;0;0;0
2019-11-06 04:45:00;0;0;1;0;0;0;0;0;0
2019-11-06 05:00:00;1;0;2;0;0;0;0;0;0
2019-11-06 05:15:00;3;0;2;0;0;0;0;0;0
2019-11-06 05:30:00;2;2;3;0;0;0;1;0;0
2019-11-06 05:45:00;4;1;1;0;0;0;0;0;0
2019-11-06 06:00:00;5;1;2;0;0;1;0;0;1
2019-11-06 06:15:00;4;2;5;1;0;2;0;0;0
2019-11-06 06:30:00;3;1;5;2;0;0;0;0;0
2019-11-06 06:45:00;5;8;9;1;0;0;1;0;0
2019-11-06 07:00:00;8;4;10;5;3;0;2;0;0
2019-11-06 07:15:00;6;7;11;2;1;0;4;0;1
2019-11-06 07:30:00;18;24;12;8;1;1;4;0;0
2019-11-06 07:45:00;11;7;9;8;2;2;0;2;0
2019-11-06 08:00:00;15;6;9;7;1;2;1;2;0
2019-11-06 08:15:00;13;4;7;11;5;0;2;0;3
2019-11-06 08:30:00;20;4;14;5;2;0;3;0;0
2019-11-06 08:45:00;33;6;8;5;10;1;3;6;0
2019-11-06 09:00:00;44;3;6;7;3;0;2;0;1
2019-11-06 09:15:00;45;8;9;6;5;0;3;3;0
2019-11-06 09:30:00;47;6;13;7;6;1;3;0;11
2019-11-06 09:45:00;56;7;12;12;4;0;0;0;0
2019-11-06 10:00:00;47;3;11;6;5;0;2;1;0
2019-11-06 10:15:00;55;11;13;9;4;0;1;3;0
2019-11-06 10:30:00;53;7;11;8;6;2;0;6;0
2019-11-06 10:45:00;68;7;15;4;7;2;2;0;0
2019-11-06 11:00:00;76;8;8;7;11;1;2;0;2
2019-11-06 11:15:00;70;18;12;3;10;0;0;0;2
2019-11-06 11:30:00;63;7;9;6;6;0;4;1;0
2019-11-06 11:45:00;65;21;19;2;5;0;4;1;0
2019-11-06 12:00:00;74;13;7;4;9;0;2;0;0
2019-11-06 12:15:00;66;21;15;10;4;2;2;0;0
2019-11-06 12:30:00;63;11;8;8;4;1;3;9;0
2019-11-06 12:45:00;66;10;8;6;7;3;1;0;4
2019-11-06 13:00:00;68;11;10;4;9;3;4;5;1
2019-11-06 13:15:00;57;9;14;4;9;2;0;0;1
2019-11-06 13:30:00;64;24;8;2;8;1;3;0;0
2019-11-06 13:45:00;55;4;10;6;3;0;1;4;2
2019-11-06 14:00:00;38;7;8;5;3;3;2;0;11
2019-11-06 14:15:00;56;27;7;7;8;0;0;5;2
2019-11-06 14:30:00;55;7;20;6;5;0;5;1;0
2019-11-06 14:45:00;65;10;6;7;4;2;4;5;0
2019-11-06 15:00:00;70;7;5;5;4;0;2;2;0
2019-11-06 15:15:00;64;9;14;2;7;2;4;0;4
2019-11-06 15:30:00;81;1;12;2;4;1;3;2;0
2019-11-06 15:45:00;64;4;12;4;7;3;2;0;0
2019-11-06 16:00:00;72;10;19;2;2;2;1;15;0
2019-11-06 16:15:00;76;16;18;7;5;2;1;10;0
2019-11-06 16:30:00;73;17;22;8;8;1;1;0;1
2019-11-06 16:45:00;78;13;15;2;11;2;2;0;0
2019-11-06 17:00:00;86;27;10;8;5;4;1;13;1
2019-11-06 17:15:00;81;17;117;3;6;0;1;1;13
2019-11-06 17:30:00;71;6;19;4;5;4;5;0;15
2019-11-06 17:45:00;84;16;14;1;4;2;3;0;0
2019-11-06 18:00:00;84;7;16;5;6;1;1;0;0
2019-11-06 18:15:00;82;12;19;5;3;2;2;4;1
2019-11-06 18:30:00;74;11;10;2;5;0;2;3;0
2019-11-06 18:45:00;73;7;6;6;3;0;7;0;1
2019-11-06 19:00:00;85;4;8;12;1;2;4;22;0
2019-11-06 19:15:00;66;14;6;5;4;1;4;0;4
2019-11-06 19:30:00;50;5;12;1;1;7;5;0;1
2019-11-06 19:45:00;53;15;16;5;0;4;0;0;2
2019-11-06 20:00:00;60;3;10;1;4;3;6;12;5
2019-11-06 20:15:00;32;4;4;3;4;1;1;1;1
2019-11-06 20:30:00;16;1;6;3;5;1;2;3;2
2019-11-06 20:45:00;15;0;10;2;1;0;0;0;1
2019-11-06 21:00:00;20;3;5;1;2;0;0;0;0
2019-11-06 21:15:00;14;1;3;4;0;2;1;0;0
2019-11-06 21:30:00;14;0;4;3;0;0;0;8;0
2019-11-06 21:45:00;7;1;4;1;0;1;2;0;0
2019-11-06 22:00:00;14;1;4;3;1;0;0;0;0
2019-11-06 22:15:00;21;4;5;0;0;2;1;0;0
2019-11-06 22:30:00;8;2;2;0;0;1;0;0;0
2019-11-06 22:45:00;3;2;3;0;0;0;0;0;0
2019-11-06 23:00:00;3;0;1;0;0;0;0;0;0
2019-11-06 23:15:00;3;0;4;0;0;0;0;0;0
2019-11-06 23:30:00;4;0;1;0;0;0;0;0;0
2019-11-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
