DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-08-07 00:00:00;4;7;5;2;2;5;2;3;6;4;0;2;5;0;0;0;0;0;0;0;0
2019-08-07 00:15:00;2;9;2;2;4;3;0;0;11;6;0;2;2;0;0;0;0;0;0;0;0
2019-08-07 00:30:00;3;4;0;1;4;11;1;1;6;4;0;1;1;0;0;0;0;0;0;0;0
2019-08-07 00:45:00;6;8;0;2;3;9;0;1;7;6;0;1;1;0;0;0;0;0;0;0;0
2019-08-07 01:00:00;3;5;3;0;2;5;0;0;3;6;0;2;1;0;0;0;0;0;0;0;0
2019-08-07 01:15:00;6;10;2;1;2;2;2;1;8;2;0;0;3;0;0;0;0;0;0;0;0
2019-08-07 01:30:00;4;7;0;1;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 01:45:00;4;6;1;2;1;3;1;0;2;1;0;0;3;0;0;0;0;0;0;0;0
2019-08-07 02:00:00;1;2;2;0;0;1;1;0;2;0;0;1;3;0;0;0;0;0;0;0;0
2019-08-07 02:15:00;2;3;0;0;0;0;0;2;3;5;0;0;1;0;0;0;0;0;0;0;0
2019-08-07 02:30:00;4;5;1;0;0;0;0;0;5;1;0;1;2;0;0;0;0;0;0;0;0
2019-08-07 02:45:00;4;1;0;1;0;0;0;0;1;4;0;1;0;0;0;0;0;0;0;0;0
2019-08-07 03:00:00;2;3;2;0;0;1;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0
2019-08-07 03:15:00;3;3;0;0;0;0;1;0;1;2;0;0;2;0;0;0;0;0;0;0;0
2019-08-07 03:30:00;3;4;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 03:45:00;1;3;0;2;0;3;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0
2019-08-07 04:00:00;2;3;0;0;1;2;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0
2019-08-07 04:15:00;4;4;2;0;2;2;1;1;3;2;0;1;1;0;0;0;0;0;0;0;0
2019-08-07 04:30:00;4;7;3;0;0;2;0;0;9;6;0;1;7;0;0;0;0;0;0;0;0
2019-08-07 04:45:00;1;15;1;3;2;5;4;0;8;7;0;3;4;0;0;0;0;0;0;0;0
