DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-01-19 00:00:00;8;7;7;7;15;6;12;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 00:15:00;4;10;10;7;18;7;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 00:30:00;2;12;5;3;18;9;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 00:45:00;5;7;8;3;15;2;14;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 01:00:00;4;5;5;4;14;9;9;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 01:15:00;4;8;4;7;13;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 01:30:00;7;9;6;5;5;3;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 01:45:00;7;9;4;3;8;3;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 02:00:00;3;3;4;3;5;2;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 02:15:00;3;4;6;3;12;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 02:30:00;4;1;2;4;5;5;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 02:45:00;0;1;1;1;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 03:00:00;2;1;5;5;2;3;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 03:15:00;4;3;2;2;0;0;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 03:30:00;2;3;3;3;4;3;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 03:45:00;4;1;5;1;3;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 04:00:00;1;0;6;2;2;2;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 04:15:00;0;1;4;6;4;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 04:30:00;0;4;4;1;7;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 04:45:00;0;2;6;2;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 05:00:00;3;1;2;1;7;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 05:15:00;5;1;3;4;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 05:30:00;4;6;7;1;18;5;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 05:45:00;3;2;5;3;9;6;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 06:00:00;1;3;4;5;6;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 06:15:00;3;6;2;4;6;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 06:30:00;2;5;7;2;9;10;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 06:45:00;3;3;2;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 07:00:00;3;6;8;6;6;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 07:15:00;4;2;4;5;6;2;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 07:30:00;0;3;1;2;9;6;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 07:45:00;4;5;7;2;9;6;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 08:00:00;1;3;8;3;6;2;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 08:15:00;4;6;4;6;11;3;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 08:30:00;10;7;4;5;14;10;9;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 08:45:00;9;13;10;2;14;7;4;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 09:00:00;8;20;10;9;22;7;4;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0
2020-01-19 09:15:00;8;14;14;10;18;7;7;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0
2020-01-19 09:30:00;6;17;11;9;22;13;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 09:45:00;12;20;16;10;36;18;6;6;0;6;0;1;0;2;0;0;0;1;0;0;0;0
2020-01-19 10:00:00;11;15;21;18;33;10;14;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-19 10:15:00;13;18;10;20;34;13;4;0;0;4;0;0;0;0;0;0;0;4;0;1;1;0
2020-01-19 10:30:00;8;23;8;17;37;9;15;1;0;4;0;0;0;2;0;0;0;0;0;1;0;0
2020-01-19 10:45:00;16;23;24;17;33;8;7;1;0;4;0;3;0;0;0;0;0;0;0;1;0;0
2020-01-19 11:00:00;10;28;14;10;36;10;12;1;0;5;0;0;0;3;0;0;0;0;0;0;0;0
2020-01-19 11:15:00;18;32;22;11;45;8;11;2;0;9;0;3;2;3;2;0;0;0;0;2;1;0
2020-01-19 11:30:00;13;20;25;10;34;7;14;4;0;2;0;1;1;2;0;0;0;0;0;0;0;0
2020-01-19 11:45:00;16;31;20;9;44;12;10;5;0;8;0;0;0;4;6;0;0;1;0;0;0;0
2020-01-19 12:00:00;21;26;16;13;33;7;16;0;0;17;0;1;1;5;3;0;0;0;0;0;0;0
2020-01-19 12:15:00;18;19;15;16;47;7;12;0;0;8;0;5;0;2;0;0;0;0;0;0;0;0
2020-01-19 12:30:00;13;19;14;13;34;13;14;1;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2020-01-19 12:45:00;22;18;16;15;44;9;14;4;0;6;0;2;2;1;12;0;0;5;4;1;0;0
2020-01-19 13:00:00;11;20;16;16;40;11;23;1;0;9;0;0;0;4;0;0;0;1;0;2;0;0
2020-01-19 13:15:00;17;32;19;20;46;13;30;5;0;5;0;5;7;2;0;0;0;0;0;0;0;0
2020-01-19 13:30:00;24;23;12;21;58;12;23;0;0;11;0;0;0;8;0;0;0;0;0;0;0;0
2020-01-19 13:45:00;16;24;30;26;60;9;12;2;0;11;0;0;0;2;0;0;3;0;0;0;0;0
2020-01-19 14:00:00;22;22;13;18;59;9;12;4;0;11;0;2;0;0;0;0;0;0;2;1;7;0
2020-01-19 14:15:00;20;28;19;15;52;12;13;4;0;12;0;0;0;2;1;0;0;0;0;1;0;0
2020-01-19 14:30:00;13;40;21;16;64;8;20;4;0;5;0;1;0;4;0;0;0;0;0;0;0;0
2020-01-19 14:45:00;19;30;19;23;40;12;14;1;0;8;0;0;7;1;0;0;0;2;1;1;0;0
2020-01-19 15:00:00;25;31;23;30;51;9;27;1;0;8;0;0;0;0;0;0;0;1;0;0;0;0
2020-01-19 15:15:00;21;27;31;23;57;10;13;5;0;4;0;13;4;0;0;0;0;1;0;0;0;0
2020-01-19 15:30:00;23;23;20;21;47;11;14;1;0;7;0;1;1;0;0;0;0;0;0;0;0;0
2020-01-19 15:45:00;12;35;11;10;61;8;10;2;0;12;0;4;0;3;21;0;0;1;2;1;0;0
2020-01-19 16:00:00;16;26;22;17;40;9;15;3;0;5;0;0;0;2;0;0;0;0;0;2;0;0
2020-01-19 16:15:00;21;35;20;18;43;11;18;2;0;9;0;0;0;2;0;0;0;1;0;0;0;0
2020-01-19 16:30:00;27;31;20;21;33;5;19;3;0;13;0;1;0;0;0;0;0;2;0;0;0;0
2020-01-19 16:45:00;25;32;16;22;48;10;11;3;0;8;0;3;0;1;4;0;0;1;0;2;0;0
2020-01-19 17:00:00;25;23;25;13;60;17;22;3;0;12;0;0;0;1;1;0;0;0;0;0;0;0
2020-01-19 17:15:00;19;32;27;17;52;9;14;3;0;8;0;0;0;0;0;0;0;1;1;0;0;0
2020-01-19 17:30:00;12;26;23;17;50;10;15;4;0;5;0;1;3;4;0;0;0;1;0;0;0;0
2020-01-19 17:45:00;17;28;22;23;49;5;7;3;0;5;0;1;0;0;0;0;0;0;0;0;0;0
2020-01-19 18:00:00;16;28;17;18;34;4;19;0;0;4;0;0;0;1;0;0;0;0;0;1;0;0
